Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,50.055779,[33 62] ; [251  89],[62.02298851 32.97701149] ; [221.97701149 118.02298851],1
p11,1,0.0,35.410618,[47 49] ; [272  70],[69.91780822 26.08219178] ; [249.08219178  92.91780822],1
p10,1,0.0,31.655229,[47 46] ; [270  69],[68.24305556 24.75694444] ; [248.75694444  90.24305556],1
v4,1,0.0,27.900945,[74 22] ; [322  18],[87.19266055  8.80733945] ; [308.80733945  31.19266055],1
r4,1,9e-06,19.636333,[66 30] ; [300  42],[80.21917808 15.78082192] ; [285.78082192  56.21917808],1
p9,1,1e-05,19.581689,[56 38] ; [272  62],[72.03738318 21.96261682] ; [255.96261682  78.03738318],1
n4,1,1.1e-05,19.367125,[49 47] ; [254  87],[66.56292906 29.43707094] ; [236.43707094 104.56292906],1
p2,1,2.6e-05,17.673435,[58 35] ; [281  59],[72.81062356 20.18937644] ; [266.18937644  73.81062356],1
r3,1,0.000636,11.666649,[80 15] ; [322  18],[87.79310345  7.20689655] ; [314.20689655  25.79310345],1
r2,1,0.000733,11.403903,[79 16] ; [315  20],[87.04651163  7.95348837] ; [306.95348837  28.04651163],1
p4,1,0.001344,10.280704,[34 59] ; [187 151],[47.68677494 45.31322506] ; [173.31322506 164.68677494],0
p7,1,0.002236,9.344654,[38 53] ; [200 135],[50.84037559 40.15962441] ; [187.15962441 147.84037559],0
s6,1,0.002334,9.266399,[37 59] ; [187 146],[50.12587413 45.87412587] ; [173.87412587 159.12587413],0
p8,1,0.002948,8.839642,[28 64] ; [162 177],[40.55684455 51.44315545] ; [149.44315545 189.55684455],0
u1,1,0.004513,8.064832,[ 6 90] ; [ 62 280],[14.90410959 81.09589041] ; [ 53.09589041 288.90410959],0
b1,1,0.006722,7.345818,[48 48] ; [119 223],[36.60273973 59.39726027] ; [130.39726027 211.60273973],0
s5,1,0.007695,7.103063,[14 77] ; [ 98 237],[23.92488263 67.07511737] ; [ 88.07511737 246.92488263],0
p6,1,0.01177,6.345164,[14 74] ; [ 99 240],[23.28805621 64.71194379] ; [ 89.71194379 249.28805621],0
d1,1,0.016413,5.758071,[50 46] ; [224 118],[60.05479452 35.94520548] ; [213.94520548 128.05479452],0
p5,1,0.022812,5.182731,[ 2 93] ; [ 31 310],[ 7.19036697 87.80963303] ; [ 25.80963303 315.19036697],0
v3,1,0.031995,4.598751,[20 71] ; [112 220],[28.39716312 62.60283688] ; [103.60283688 228.39716312],0
b2,1,0.039551,4.23704,[11 40] ; [ 68 116],[17.14468085 33.85531915] ; [ 61.85531915 122.14468085],0
b3,1,0.039551,4.23704,[11 40] ; [ 68 116],[17.14468085 33.85531915] ; [ 61.85531915 122.14468085],0
a5,1,0.050266,3.832563,[60 36] ; [249  93],[67.7260274 28.2739726] ; [241.2739726 100.7260274],0
s3,1,0.062203,3.47765,[47 48] ; [130 205],[39.10465116 55.89534884] ; [137.89534884 197.10465116],0
d5,1,0.062434,3.47151,[75 21] ; [294  48],[80.87671233 15.12328767] ; [288.12328767  53.87671233],0
v1,1,0.071364,3.251368,[36 59] ; [161 172],[43.72663551 51.27336449] ; [153.27336449 179.72663551],0
d3,1,0.078374,3.098299,[66 30] ; [265  77],[72.54794521 23.45205479] ; [258.45205479  83.54794521],0
p3,1,0.089345,2.88613,[31 62] ; [147 194],[38.14285714 54.85714286] ; [139.85714286 201.14285714],0
d2,1,0.134576,2.238913,[39 57] ; [167 172],[45.46206897 50.53793103] ; [160.53793103 178.46206897],0
a8,1,0.14011,2.176748,[ 6 86] ; [ 37 273],[ 9.84079602 82.15920398] ; [ 33.15920398 276.84079602],0
u2,1,0.168257,1.898404,[18  9] ; [55 51],[14.81954887 12.18045113] ; [58.18045113 47.81954887],0
a7,1,0.192749,1.696482,[67 29] ; [261  81],[71.89041096 24.10958904] ; [256.10958904  85.89041096],0
a2,1,0.214434,1.541238,[17 79] ; [ 81 261],[21.47945205 74.52054795] ; [ 76.52054795 265.47945205],0
v2,1,0.226159,1.464857,[44 49] ; [179 150],[49.14454976 43.85545024] ; [173.85545024 155.14454976],0
a4,1,0.232015,1.428467,[39 57] ; [162 179],[44.15560641 51.84439359] ; [156.84439359 184.15560641],0
p12,1,0.234516,1.413259,[ 2 91] ; [ 17 323],[ 4.08083141 88.91916859] ; [ 14.91916859 325.08083141],0
a6,1,0.269882,1.217348,[62 34] ; [241 101],[66.4109589 29.5890411] ; [236.5890411 105.4109589],0
s7,1,0.287251,1.132461,[19 69] ; [ 90 241],[22.89260143 65.10739857] ; [ 86.10739857 244.89260143],0
s1,1,0.321895,0.98123,[ 4 90] ; [  8 331],[ 2.60508083 91.39491917] ; [  9.39491917 329.60508083],0
n2,1,0.335262,0.928464,[20 11] ; [59 21],[22.06306306  8.93693694] ; [56.93693694 23.06306306],0
p1,1,0.361669,0.832091,[ 4 91] ; [ 23 317],[ 5.89655172 89.10344828] ; [ 21.10344828 318.89655172],0
b4,1,0.404548,0.694765,[55 41] ; [212 130],[58.52054795 37.47945205] ; [208.47945205 133.52054795],0
r1,1,0.44096,0.593784,[69 26] ; [260  80],[71.85057471 23.14942529] ; [257.14942529  82.85057471],0
n3,1,0.503771,0.446984,[19 11] ; [56 24],[20.45454545  9.54545455] ; [54.54545455 25.45454545],0
a3,1,0.530406,0.393613,[69 27] ; [233 107],[66.49541284 29.50458716] ; [235.50458716 104.49541284],0
s2,1,0.537182,0.380788,[31 65] ; [121 218],[33.54482759 62.45517241] ; [118.45517241 220.54482759],0
s4,1,0.727233,0.121668,[13 83] ; [ 50 284],[14.06511628 81.93488372] ; [ 48.93488372 285.06511628],0
n1,1,0.797249,0.066003,[11 20] ; [26 53],[10.42727273 20.57272727] ; [26.57272727 52.42727273],0
u4,1,0.883022,0.02165,[ 1 95] ; [  3 338],[ 0.87871854 95.12128146] ; [  3.12128146 337.87871854],0
b5,1,0.933066,0.007054,[58 38] ; [205 137],[57.64383562 38.35616438] ; [205.35616438 136.64383562],0
u3,1,0.973681,0.001089,[14 12] ; [58 49],[14.07518797 11.92481203] ; [57.92481203 49.07518797],0
a1,1,0.983022,0.000453,[ 5 91] ; [ 18 324],[ 5.04109589 90.95890411] ; [ 17.95890411 324.04109589],0
