Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.002896,8.871944,[1 3] ; [14  1],[3.15789474 0.84210526] ; [11.84210526  3.15789474],0
r2,1,0.00399,8.288265,[1 3] ; [13  1],[3.11111111 0.88888889] ; [10.88888889  3.11111111],0
p2,1,0.012825,6.193095,[1 3] ; [13  2],[2.94736842 1.05263158] ; [11.05263158  3.94736842],0
s1,1,0.109984,2.554444,[2 2] ; [ 2 13],[0.84210526 3.15789474] ; [ 3.15789474 11.84210526],0
b4,1,0.133696,2.249053,[1 3] ; [10  5],[2.31578947 1.68421053] ; [8.68421053 6.31578947],0
d5,1,0.21289,1.551667,[1 3] ; [9 6],[2.10526316 1.89473684] ; [7.89473684 7.10526316],0
p3,1,0.21289,1.551667,[3 1] ; [6 9],[1.89473684 2.10526316] ; [7.10526316 7.89473684],0
p8,1,0.21289,1.551667,[1 3] ; [9 6],[2.10526316 1.89473684] ; [7.89473684 7.10526316],0
a5,1,0.226023,1.465714,[2 2] ; [12  3],[2.94736842 1.05263158] ; [11.05263158  3.94736842],0
s7,1,0.279642,1.168831,[1 2] ; [10  5],[1.83333333 1.16666667] ; [9.16666667 5.83333333],0
v3,1,0.372374,0.795726,[2 2] ; [ 4 11],[1.26315789 2.73684211] ; [ 4.73684211 10.26315789],0
d2,1,0.435488,0.608144,[1 3] ; [7 8],[1.68421053 2.31578947] ; [6.31578947 8.68421053],0
d3,1,0.435488,0.608144,[3 1] ; [8 7],[2.31578947 1.68421053] ; [8.68421053 6.31578947],0
d1,1,0.435488,0.608144,[1 3] ; [7 8],[1.68421053 2.31578947] ; [6.31578947 8.68421053],0
d4,1,0.539222,0.376984,[2 2] ; [10  5],[2.52631579 1.47368421] ; [9.47368421 5.52631579],0
s6,1,0.539222,0.376984,[2 2] ; [10  5],[2.52631579 1.47368421] ; [9.47368421 5.52631579],0
s4,1,0.539222,0.376984,[2 2] ; [ 5 10],[1.47368421 2.52631579] ; [5.52631579 9.47368421],0
n6,1,0.569653,0.323264,[3 1] ; [13  2],[3.36842105 0.63157895] ; [12.63157895  2.36842105],0
n4,1,0.569653,0.323264,[3 1] ; [13  2],[3.36842105 0.63157895] ; [12.63157895  2.36842105],0
n3,1,0.57075,0.321429,[1 1] ; [5 2],[1.33333333 0.66666667] ; [4.66666667 2.33333333],0
a4,1,0.580543,0.305357,[1 3] ; [6 9],[1.47368421 2.52631579] ; [5.52631579 9.47368421],0
s3,1,0.61209,0.257143,[3 1] ; [12  2],[3.33333333 0.66666667] ; [11.66666667  2.33333333],0
a6,1,0.718904,0.129545,[2 2] ; [9 6],[2.31578947 1.68421053] ; [8.68421053 6.31578947],0
p4,1,0.718904,0.129545,[2 2] ; [9 6],[2.31578947 1.68421053] ; [8.68421053 6.31578947],0
r1,1,0.718904,0.129545,[2 2] ; [6 9],[1.68421053 2.31578947] ; [6.31578947 8.68421053],0
p7,1,0.799846,0.064286,[2 2] ; [6 8],[1.77777778 2.22222222] ; [6.22222222 7.77777778],0
b5,1,0.827472,0.0475,[3 1] ; [12  3],[3.15789474 0.84210526] ; [11.84210526  3.15789474],0
p1,1,0.827472,0.0475,[1 3] ; [ 3 12],[0.84210526 3.15789474] ; [ 3.15789474 11.84210526],0
n1,1,0.857714,0.032143,[1 1] ; [4 3],[1.11111111 0.88888889] ; [3.88888889 3.11111111],0
v1,1,0.905565,0.014074,[2 2] ; [8 7],[2.10526316 1.89473684] ; [7.89473684 7.10526316],0
b1,1,0.905565,0.014074,[2 2] ; [7 8],[1.89473684 2.10526316] ; [7.10526316 7.89473684],0
a3,1,0.946375,0.004524,[3 1] ; [11  4],[2.94736842 1.05263158] ; [11.05263158  3.94736842],0
