Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.002378,9.23208,[18  5] ; [10 18],[12.62745098 10.37254902] ; [15.37254902 12.62745098],0
b4,1,0.134896,2.235236,[17  6] ; [15 13],[14.43137255  8.56862745] ; [17.56862745 10.43137255],0
n5,1,0.13623,2.220031,[22  1] ; [23  5],[20.29411765  2.70588235] ; [24.70588235  3.29411765],0
a1,1,0.151872,2.05335,[ 6 17] ; [ 3 25],[ 4.05882353 18.94117647] ; [ 4.94117647 23.05882353],0
v1,1,0.167419,1.905901,[ 9 14] ; [ 6 22],[ 6.76470588 16.23529412] ; [ 8.23529412 19.76470588],0
v2,1,0.207637,1.587829,[ 7 16] ; [ 4 22],[ 5.16326531 17.83673469] ; [ 5.83673469 20.16326531],0
s5,1,0.242997,1.363121,[ 8 14] ; [ 6 22],[ 6.16 15.84] ; [ 7.84 20.16],0
s2,1,0.279184,1.17106,[ 9 14] ; [ 7 21],[ 7.21568627 15.78431373] ; [ 8.78431373 19.21568627],0
r2,1,0.315624,1.006993,[18  4] ; [18  8],[16.5  5.5] ; [19.5  6.5],0
p4,1,0.318477,0.995193,[ 9 14] ; [ 7 20],[ 7.36 15.64] ; [ 8.64 18.36],0
p6,1,0.320645,0.986312,[ 6 17] ; [ 4 23],[ 4.6 18.4] ; [ 5.4 21.6],0
d2,1,0.368365,0.809172,[14  9] ; [13 14],[12.42 10.58] ; [14.58 12.42],0
p3,1,0.479677,0.499597,[ 9 14] ; [ 8 19],[ 7.82 15.18] ; [ 9.18 17.82],0
s1,1,0.480737,0.497191,[ 3 20] ; [ 2 26],[ 2.25490196 20.74509804] ; [ 2.74509804 25.25490196],0
p1,1,0.487203,0.482697,[ 5 18] ; [ 4 24],[ 4.05882353 18.94117647] ; [ 4.94117647 23.05882353],0
r1,1,0.540031,0.375482,[11 12] ; [11 17],[ 9.92156863 13.07843137] ; [12.07843137 15.92156863],0
b1,1,0.600532,0.274195,[14  9] ; [15 13],[13.07843137  9.92156863] ; [15.92156863 12.07843137],0
p11,1,0.603349,0.269975,[ 9 14] ; [ 9 19],[ 8.11764706 14.88235294] ; [ 9.88235294 18.11764706],0
p12,1,0.672939,0.178183,[ 1 22] ; [ 2 26],[ 1.35294118 21.64705882] ; [ 1.64705882 26.35294118],0
p7,1,0.710062,0.138215,[ 7 15] ; [ 7 19],[ 6.41666667 15.58333333] ; [ 7.58333333 18.41666667],0
s4,1,0.717841,0.130571,[ 4 19] ; [ 6 22],[ 4.50980392 18.49019608] ; [ 5.49019608 22.50980392],0
v3,1,0.729729,0.11936,[ 5 18] ; [ 7 20],[ 5.52 17.48] ; [ 6.48 20.52],0
u2,1,0.743421,0.107143,[2 5] ; [5 9],[2.33333333 4.66666667] ; [4.66666667 9.33333333],0
n6,1,0.832649,0.04465,[14  8] ; [17 11],[13.64  8.36] ; [17.36 10.64],0
p2,1,0.845025,0.038208,[10 13] ; [11 16],[ 9.66 13.34] ; [11.34 15.66],0
n3,1,0.86324,0.02967,[6 6] ; [7 8],[5.77777778 6.22222222] ; [7.22222222 7.77777778],0
b2,1,0.89611,0.01705,[ 7 10] ; [ 9 14],[ 6.8 10.2] ; [ 9.2 13.8],0
b3,1,0.89611,0.01705,[ 7 10] ; [ 9 14],[ 6.8 10.2] ; [ 9.2 13.8],0
s6,1,0.907406,0.013528,[ 9 13] ; [11 17],[ 8.8 13.2] ; [11.2 16.8],0
p10,1,0.945311,0.004705,[10 13] ; [12 15],[10.12 12.88] ; [11.88 15.12],0
