Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,50.0731,[ 25 381] ; [21 38],[ 40.16344086 365.83655914] ; [ 5.83655914 53.16344086],1
p12,1,0.0,32.279345,[ 31 374] ; [19 40],[ 43.64224138 361.35775862] ; [ 6.35775862 52.64224138],1
p4,1,0.0,31.985095,[237 170] ; [56  2],[256.45376344 150.54623656] ; [36.54623656 21.45376344],1
p6,1,0.0,28.948093,[143 261] ; [42 16],[161.77489177 242.22510823] ; [23.22510823 34.77489177],1
p8,1,0.0,25.573199,[201 204] ; [50  9],[219.08405172 185.91594828] ; [31.91594828 27.08405172],1
p3,1,1e-06,23.544248,[199 209] ; [48 10],[216.25751073 191.74248927] ; [30.74248927 27.25751073],1
s5,1,1.5e-05,18.70561,[154 238] ; [38 16],[168.75336323 223.24663677] ; [23.24663677 30.75336323],1
a1,1,8.5e-05,15.445249,[ 14 395] ; [ 9 50],[ 20.10042735 388.89957265] ; [ 2.89957265 56.10042735],1
s7,1,0.000174,14.097901,[238 153] ; [50  8],[250.79732739 140.20267261] ; [37.20267261 20.79732739],1
n5,1,0.000236,13.520435,[307 100] ; [57  2],[317.91416309  89.08583691] ; [46.08583691 12.91416309],1
n4,1,0.001615,9.942789,[314  93] ; [56  3],[323.15450644  83.84549356] ; [46.84549356 12.15450644],0
b5,1,0.002543,9.109691,[251 158] ; [24 35],[240.33119658 168.66880342] ; [34.66880342 24.33119658],0
s6,1,0.002968,8.827076,[334  67] ; [56  1],[341.4628821  59.5371179] ; [48.5371179  8.4628821],0
s8,1,0.004304,8.151013,[229 179] ; [44 14],[239.02145923 168.97854077] ; [33.97854077 24.02145923],0
v3,1,0.006746,7.339374,[156 236] ; [34 24],[165.51111111 226.48888889] ; [24.48888889 33.51111111],0
v1,1,0.010431,6.559807,[209 187] ; [41 17],[218.06167401 177.93832599] ; [31.93832599 26.06167401],0
n6,1,0.010899,6.48179,[341  65] ; [56  2],[347.375  58.625] ; [49.625  8.375],0
p7,1,0.011904,6.325047,[260 135] ; [47 10],[268.28539823 126.71460177] ; [38.71460177 18.28539823],0
s1,1,0.018553,5.543201,[ 14 388] ; [ 6 53],[ 17.44034707 384.55965293] ; [ 2.55965293 56.44034707],0
u4,1,0.02225,5.226163,[ 11 398] ; [ 5 54],[ 13.98290598 395.01709402] ; [ 2.01709402 56.98290598],0
a6,1,0.027713,4.845812,[277 130] ; [31 27],[269.5827957 137.4172043] ; [38.4172043 19.5827957],0
d1,1,0.103221,2.655058,[246 163] ; [42 17],[251.69230769 157.30769231] ; [36.30769231 22.69230769],0
n3,1,0.119755,2.420527,[67 16] ; [8 5],[64.84375 18.15625] ; [10.15625  2.84375],0
s2,1,0.136099,2.221524,[319  90] ; [51  8],[323.35470085  85.64529915] ; [46.64529915 12.35470085],0
p2,1,0.16863,1.895077,[346  62] ; [54  5],[349.46466809  58.53533191] ; [50.53533191  8.46466809],0
n1,1,0.187834,1.734528,[34 47] ; [8 5],[36.19148936 44.80851064] ; [5.80851064 7.19148936],0
a2,1,0.187964,1.733502,[109 300] ; [11 48],[104.87179487 304.12820513] ; [15.12820513 43.87179487],0
p9,1,0.218362,1.515106,[346  58] ; [54  5],[349.02807775  54.97192225] ; [50.97192225  8.02807775],0
b4,1,0.221991,1.491457,[249 160] ; [31 28],[244.7008547 164.2991453] ; [35.2991453 23.7008547],0
s4,1,0.317644,0.998621,[ 92 313] ; [10 49],[ 89.03017241 315.96982759] ; [12.96982759 46.03017241],0
d2,1,0.34303,0.899074,[205 203] ; [33 25],[208.3776824 199.6223176] ; [29.6223176 28.3776824],0
a7,1,0.377083,0.780191,[299 109] ; [40 19],[296.17130621 111.82869379] ; [42.82869379 16.17130621],0
a3,1,0.400437,0.707013,[297 111] ; [46 13],[299.66595289 108.33404711] ; [43.33404711 15.66595289],0
a5,1,0.405966,0.690582,[305 104] ; [41 18],[302.38034188 106.61965812] ; [43.61965812 15.38034188],0
u2,1,0.407567,0.685886,[64 46] ; [6 7],[62.60162602 47.39837398] ; [7.39837398 5.60162602],0
a8,1,0.433405,0.613683,[ 59 321] ; [11 45],[ 61.00917431 318.99082569] ; [ 8.99082569 47.00917431],0
r1,1,0.444222,0.585353,[350  56] ; [53  6],[351.86666667  54.13333333] ; [51.13333333  7.86666667],0
b2,1,0.540998,0.373694,[ 89 149] ; [19 26],[ 90.82685512 147.17314488] ; [17.17314488 27.82685512],0
b3,1,0.540998,0.373694,[ 89 149] ; [19 26],[ 90.82685512 147.17314488] ; [17.17314488 27.82685512],0
p10,1,0.555818,0.346997,[337  67] ; [51  8],[338.55723542  65.44276458] ; [49.44276458  9.55723542],0
v2,1,0.56356,0.333577,[223 165] ; [31 27],[220.96860987 167.03139013] ; [33.03139013 24.96860987],0
p11,1,0.585121,0.298029,[320  89] ; [48 11],[321.60683761  87.39316239] ; [46.39316239 12.60683761],0
v4,1,0.64786,0.208609,[396  11] ; [58  1],[396.5193133  10.4806867] ; [57.4806867  1.5193133],0
d5,1,0.663225,0.18963,[327  80] ; [48 10],[328.22580645  78.77419355] ; [46.77419355 11.22580645],0
n2,1,0.667292,0.184786,[68 15] ; [10  3],[67.4375 15.5625] ; [10.5625  2.4375],0
d3,1,0.746027,0.1049,[287 121] ; [42 16],[288.05150215 119.94849785] ; [40.94849785 17.05150215],0
r2,1,0.766479,0.0882,[402   5] ; [58  1],[401.75965665   5.24034335] ; [58.24034335  0.75965665],0
u3,1,0.77946,0.078413,[72 38] ; [8 5],[71.54471545 38.45528455] ; [8.45528455 4.54471545],0
d4,1,0.813573,0.055611,[338  68] ; [49  9],[338.625  67.375] ; [48.375  9.625],0
r3,1,0.896366,0.016966,[401   6] ; [58  1],[400.88626609   6.11373391] ; [58.11373391  0.88626609],0
b1,1,0.903773,0.014616,[163 246] ; [24 35],[163.42521368 245.57478632] ; [23.57478632 35.42521368],0
a4,1,0.951754,0.003661,[185 223] ; [27 32],[185.21627409 222.78372591] ; [26.78372591 32.21627409],0
u1,1,0.958535,0.002703,[ 82 327] ; [12 47],[ 82.14957265 326.85042735] ; [11.85042735 47.14957265],0
