Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.16721,[66 14] ; [19 39],[49.27536232 30.72463768] ; [35.72463768 22.27536232],1
v4,1,0.000108,14.991659,[68 12] ; [32 26],[57.97101449 22.02898551] ; [42.02898551 15.97101449],1
r2,1,0.000486,12.170433,[72  7] ; [37 18],[64.26119403 14.73880597] ; [44.73880597 10.26119403],1
r3,1,0.000491,12.151044,[67 13] ; [33 25],[57.97101449 22.02898551] ; [42.02898551 15.97101449],1
p11,1,0.009621,6.703764,[44 36] ; [19 39],[36.52173913 43.47826087] ; [26.47826087 31.52173913],0
a7,1,0.009849,6.662069,[56 24] ; [28 30],[48.69565217 31.30434783] ; [35.30434783 22.69565217],0
s6,1,0.014969,5.920122,[35 44] ; [14 44],[28.25547445 50.74452555] ; [20.74452555 37.25547445],0
p1,1,0.036822,4.358604,[ 4 76] ; [ 9 49],[ 7.53623188 72.46376812] ; [ 5.46376812 52.53623188],0
v2,1,0.041813,4.142743,[36 39] ; [17 39],[30.34351145 44.65648855] ; [22.65648855 33.34351145],0
u2,1,0.043386,4.080283,[17 16] ; [ 5 16],[13.44444444 19.55555556] ; [ 8.55555556 12.44444444],0
u3,1,0.048129,3.905462,[19 15] ; [ 6 15],[15.45454545 18.54545455] ; [ 9.54545455 11.45454545],0
p10,1,0.053875,3.716567,[40 39] ; [19 37],[34.52592593 44.47407407] ; [24.47407407 31.52592593],0
s3,1,0.057127,3.618888,[31 46] ; [14 43],[25.85820896 51.14179104] ; [19.14179104 37.85820896],0
s2,1,0.062589,3.467417,[26 52] ; [11 47],[21.22058824 56.77941176] ; [15.77941176 42.22058824],0
a1,1,0.075107,3.167731,[ 5 75] ; [ 9 49],[ 8.11594203 71.88405797] ; [ 5.88405797 52.11594203],0
d2,1,0.090767,2.860719,[28 51] ; [28 28],[32.77037037 46.22962963] ; [23.22962963 32.77037037],0
s5,1,0.161303,1.961971,[15 61] ; [ 6 50],[12.09090909 63.90909091] ; [ 8.90909091 47.09090909],0
b2,1,0.163642,1.940243,[13 28] ; [17 19],[15.97402597 25.02597403] ; [14.02597403 21.97402597],0
b3,1,0.163642,1.940243,[13 28] ; [17 19],[15.97402597 25.02597403] ; [14.02597403 21.97402597],0
v3,1,0.185819,1.750457,[25 50] ; [13 44],[21.59090909 53.40909091] ; [16.40909091 40.59090909],0
p4,1,0.198581,1.652782,[22 55] ; [11 47],[18.82222222 58.17777778] ; [14.17777778 43.82222222],0
b1,1,0.222725,1.486729,[33 47] ; [30 28],[36.52173913 43.47826087] ; [26.47826087 31.52173913],0
p3,1,0.240874,1.375473,[24 56] ; [12 45],[21.02189781 58.97810219] ; [14.97810219 42.02189781],0
n1,1,0.308034,1.039087,[15 17] ; [ 8 16],[13.14285714 18.85714286] ; [ 9.85714286 14.14285714],0
p12,1,0.309385,1.0333,[ 4 76] ; [ 1 57],[ 2.89855072 77.10144928] ; [ 2.10144928 55.89855072],0
s1,1,0.326437,0.962983,[11 67] ; [ 5 53],[ 9.17647059 68.82352941] ; [ 6.82352941 51.17647059],0
p8,1,0.343175,0.898535,[21 59] ; [11 46],[18.68613139 61.31386861] ; [13.31386861 43.68613139],0
p7,1,0.343719,0.896512,[24 52] ; [14 44],[21.55223881 54.44776119] ; [16.44776119 41.55223881],0
v1,1,0.392479,0.731248,[25 55] ; [14 43],[22.77372263 57.22627737] ; [16.22627737 40.77372263],0
d4,1,0.405305,0.692532,[57 22] ; [38 20],[54.7810219 24.2189781] ; [40.2189781 17.7810219],0
n3,1,0.462433,0.54,[18 12] ; [12 12],[16.66666667 13.33333333] ; [13.33333333 10.66666667],0
p5,1,0.472612,0.515863,[ 5 75] ; [ 2 55],[ 4.08759124 75.91240876] ; [ 2.91240876 54.08759124],0
n4,1,0.474158,0.512271,[49 31] ; [32 26],[46.95652174 33.04347826] ; [34.04347826 23.95652174],0
a8,1,0.484588,0.488522,[ 8 68] ; [ 4 53],[ 6.85714286 69.14285714] ; [ 5.14285714 51.85714286],0
a2,1,0.491016,0.474299,[13 67] ; [ 7 51],[11.5942029 68.4057971] ; [ 8.4057971 49.5942029],0
s4,1,0.515123,0.423647,[14 64] ; [ 8 50],[12.61764706 65.38235294] ; [ 9.38235294 48.61764706],0
p9,1,0.558279,0.342692,[38 42] ; [22 30],[36.36363636 43.63636364] ; [23.63636364 28.36363636],0
a3,1,0.568755,0.32477,[46 32] ; [37 21],[47.60294118 30.39705882] ; [35.39705882 22.60294118],0
b4,1,0.598288,0.277586,[45 35] ; [30 28],[43.47826087 36.52173913] ; [31.52173913 26.47826087],0
b5,1,0.608783,0.261951,[42 38] ; [33 25],[43.47826087 36.52173913] ; [31.52173913 26.47826087],0
a4,1,0.621596,0.24363,[31 48] ; [20 37],[29.625 49.375] ; [21.375 35.625],0
d5,1,0.650429,0.205359,[46 33] ; [36 22],[47.28467153 31.71532847] ; [34.71532847 23.28467153],0
s7,1,0.669589,0.182083,[13 62] ; [ 8 47],[12.11538462 62.88461538] ; [ 8.88461538 46.11538462],0
a5,1,0.671921,0.179363,[44 36] ; [34 24],[45.2173913 34.7826087] ; [32.7826087 25.2173913],0
n2,1,0.684706,0.164876,[21 12] ; [14 10],[20.26315789 12.73684211] ; [14.73684211  9.26315789],0
n5,1,0.691441,0.15753,[45 34] ; [35 23],[46.13138686 32.86861314] ; [33.86861314 24.13138686],0
n6,1,0.692921,0.155942,[49 31] ; [33 24],[47.88321168 32.11678832] ; [34.11678832 22.88321168],0
p6,1,0.730628,0.118536,[10 69] ; [ 6 50],[ 9.36296296 69.63703704] ; [ 6.63703704 49.36296296],0
d1,1,0.781116,0.077209,[35 45] ; [24 34],[34.20289855 45.79710145] ; [24.79710145 33.20289855],0
u1,1,0.784238,0.074967,[ 8 72] ; [ 5 53],[ 7.53623188 72.46376812] ; [ 5.46376812 52.53623188],0
d3,1,0.82613,0.048254,[41 38] ; [29 29],[40.3649635 38.6350365] ; [29.6350365 28.3649635],0
a6,1,0.888725,0.019577,[44 35] ; [33 25],[44.40145985 34.59854015] ; [32.59854015 25.40145985],0
