Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,130.787831,[ 84 205] ; [209  61],[151.47942755 137.52057245] ; [141.52057245 128.47942755],1
s2,1,0.0,67.037984,[107 194] ; [191  83],[155.99652174 145.00347826] ; [142.00347826 131.99652174],1
s3,1,0.0,61.242968,[127 171] ; [204  68],[173.04912281 124.95087719] ; [157.95087719 114.04912281],1
s6,1,0.0,52.720678,[161 134] ; [228  47],[201.3245614  93.6754386] ; [187.6754386  87.3245614],1
p6,1,9e-06,19.767628,[ 93 205] ; [135 138],[118.99124343 179.00875657] ; [109.00875657 163.99124343],1
v3,1,7.5e-05,15.68919,[104 192] ; [138 129],[127.23268206 168.76731794] ; [114.76731794 152.23268206],1
s5,1,9.9e-05,15.159656,[ 78 217] ; [111 153],[ 99.74060823 195.25939177] ; [ 89.25939177 174.74060823],1
d1,1,0.000101,15.124629,[165 140] ; [194  84],[187.81303602 117.18696398] ; [171.18696398 106.81303602],1
a3,1,0.000153,14.335598,[205  99] ; [225  52],[224.99139415  79.00860585] ; [205.00860585  71.99139415],1
v1,1,0.000335,12.862655,[151 146] ; [175  91],[171.97513321 125.02486679] ; [154.02486679 111.97513321],1
d2,1,0.000444,12.336165,[133 169] ; [163 115],[154.12413793 147.87586207] ; [141.87586207 136.12413793],1
p9,1,0.000736,11.397159,[253  46] ; [258  18],[265.72  33.28] ; [245.28  30.72],1
p7,1,0.000793,11.25691,[181 116] ; [201  70],[199.74295775  97.25704225] ; [182.25704225  88.74295775],1
p3,1,0.000968,10.887519,[144 157] ; [171 107],[163.75647668 137.24352332] ; [151.24352332 126.75647668],1
d4,1,0.00604,7.538368,[240  63] ; [243  34],[252.32586207  50.67413793] ; [230.67413793  46.32586207],0
p4,1,0.006336,7.452055,[181 121] ; [196  81],[196.63903282 105.36096718] ; [180.36096718  96.63903282],0
p8,1,0.00703,7.265321,[154 144] ; [171 101],[169.9122807 128.0877193] ; [155.0877193 116.9122807],0
b3,1,0.008194,6.990484,[ 59 124] ; [ 93 112],[ 71.69072165 111.30927835] ; [ 80.30927835 124.69072165],0
