Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,72.7366,[436  18] ; [8 9],[427.97452229  26.02547771] ; [16.02547771  0.97452229],1
r4,1,0.0,66.262477,[433  26] ; [ 7 10],[424.28571429  34.71428571] ; [15.71428571  1.28571429],1
r3,1,9.5e-05,15.23477,[441  17] ; [13  4],[437.75157895  20.24842105] ; [16.24842105  0.75157895],1
r1,1,0.000104,15.055601,[383  75] ; [8 9],[377.00631579  80.99368421] ; [13.99368421  3.00631579],1
a7,1,0.006323,7.455864,[349 109] ; [8 9],[344.22315789 113.77684211] ; [12.77684211  4.22315789],0
p11,1,0.006945,7.287134,[385  74] ; [10  7],[380.89285714  78.10714286] ; [14.10714286  2.89285714],0
d1,1,0.009156,6.792137,[303 156] ; [ 6 11],[297.96428571 161.03571429] ; [11.03571429  5.96428571],0
b2,1,0.027045,4.88792,[117 175] ; [ 1 11],[113.34210526 178.65789474] ; [4.65789474 7.34210526],0
b3,1,0.027045,4.88792,[117 175] ; [ 1 11],[113.34210526 178.65789474] ; [4.65789474 7.34210526],0
d4,1,0.027115,4.88346,[388  70] ; [11  6],[384.72  73.28] ; [14.28  2.72],0
s7,1,0.046822,3.951768,[257 178] ; [ 5 10],[253.26666667 181.73333333] ; [8.73333333 6.26666667],0
u3,1,0.099364,2.715719,[71 47] ; [2 5],[68.912 49.088] ; [4.088 2.912],0
u1,1,0.10814,2.581188,[102 357] ; [ 1 16],[ 99.32142857 359.67857143] ; [ 3.67857143 13.32142857],0
d5,1,0.116733,2.460613,[388  70] ; [12  5],[385.68421053  72.31578947] ; [14.31578947  2.68421053],0
p8,1,0.123022,2.378413,[297 158] ; [8 9],[294.01483051 160.98516949] ; [10.98516949  6.01483051],0
a3,1,0.163498,1.941569,[339 119] ; [10  7],[336.50947368 121.49052632] ; [12.49052632  4.50947368],0
a2,1,0.166626,1.913041,[123 336] ; [ 2 15],[120.53571429 338.46428571] ; [ 4.46428571 12.53571429],0
u2,1,0.171735,1.867736,[65 53] ; [2 5],[63.248 54.752] ; [3.752 3.248],0
s8,1,0.182501,1.777139,[236 220] ; [ 6 11],[233.30232558 222.69767442] ; [8.69767442 8.30232558],0
s3,1,0.208991,1.5784,[270 184] ; [7 9],[267.57021277 186.42978723] ; [9.42978723 6.57021277],0
s5,1,0.223961,1.47881,[177 264] ; [ 4 12],[174.66301969 266.33698031] ; [6.33698031 9.66301969],0
a4,1,0.258863,1.274829,[225 232] ; [ 6 11],[222.71518987 234.28481013] ; [8.28481013 8.71518987],0
s2,1,0.279833,1.167901,[261 194] ; [7 9],[258.89596603 196.10403397] ; [9.10403397 6.89596603],0
v2,1,0.290998,1.114997,[258 189] ; [12  5],[260.10775862 186.89224138] ; [9.89224138 7.10775862],0
p9,1,0.312956,1.018159,[408  49] ; [13  3],[406.7589852  50.2410148] ; [14.2410148  1.7589852],0
b1,1,0.412522,0.67152,[171 288] ; [8 9],[172.60714286 286.39285714] ; [ 6.39285714 10.60714286],0
a6,1,0.416698,0.659608,[313 146] ; [10  7],[311.46428571 147.53571429] ; [11.53571429  5.46428571],0
p6,1,0.437341,0.603249,[231 224] ; [ 7 10],[229.4279661 225.5720339] ; [8.5720339 8.4279661],0
p7,1,0.443476,0.587271,[332 122] ; [11  6],[330.61995754 123.38004246] ; [12.38004246  4.61995754],0
a5,1,0.456529,0.554391,[359 100] ; [12  5],[357.75 101.25] ; [13.25  3.75],0
p10,1,0.463103,0.538385,[398  57] ; [13  3],[397.03821656  57.96178344] ; [13.96178344  2.03821656],0
v3,1,0.49929,0.456444,[193 250] ; [ 6 11],[191.64565217 251.35434783] ; [7.35434783 9.64565217],0
p1,1,0.508669,0.436805,[ 50 407] ; [ 1 16],[ 49.17088608 407.82911392] ; [ 1.82911392 15.17088608],0
s4,1,0.53825,0.378793,[ 80 372] ; [ 4 13],[ 80.95522388 371.04477612] ; [ 3.04477612 13.95522388],0
s1,1,0.562994,0.334547,[ 15 440] ; [ 1 16],[ 15.42372881 439.57627119] ; [ 0.57627119 16.42372881],0
b5,1,0.567406,0.327042,[265 194] ; [11  6],[266.14285714 192.85714286] ; [9.85714286 7.14285714],0
b4,1,0.591341,0.288254,[267 192] ; [11  6],[268.07142857 190.92857143] ; [9.92857143 7.07142857],0
s6,1,0.612572,0.256446,[334 115] ; [11  5],[333.12903226 115.87096774] ; [11.87096774  4.12903226],0
p3,1,0.663766,0.188981,[319 139] ; [11  6],[318.18947368 139.81052632] ; [11.81052632  5.18947368],0
n4,1,0.709982,0.138295,[392  66] ; [14  3],[391.46947368  66.53052632] ; [14.53052632  2.46947368],0
n5,1,0.750541,0.101077,[390  68] ; [14  3],[389.54105263  68.45894737] ; [14.45894737  2.54105263],0
n1,1,0.753511,0.098604,[32 50] ; [1 1],[32.21428571 49.78571429] ; [0.78571429 1.21428571],0
p2,1,0.770116,0.085394,[413  44] ; [15  2],[412.64978903  44.35021097] ; [15.35021097  1.64978903],0
d3,1,0.824584,0.04913,[340 119] ; [13  4],[340.39285714 118.60714286] ; [12.60714286  4.39285714],0
v1,1,0.837207,0.042217,[274 173] ; [10  7],[273.59482759 173.40517241] ; [10.40517241  6.59482759],0
p12,1,0.865452,0.028709,[ 48 410] ; [ 2 15],[ 48.21052632 409.78947368] ; [ 1.78947368 15.21052632],0
a8,1,0.943749,0.004978,[ 58 357] ; [ 2 13],[ 57.90697674 357.09302326] ; [ 2.09302326 12.90697674],0
d2,1,0.95011,0.003915,[246 212] ; [9 8],[245.87368421 212.12631579] ; [9.12631579 7.87368421],0
p5,1,0.994516,4.7e-05,[ 80 375] ; [ 3 14],[ 80.01059322 374.98940678] ; [ 2.98940678 14.01059322],0
