Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1e-06,23.181165,[11 51] ; [30 18],[23.10909091 38.89090909] ; [17.89090909 30.10909091],1
p7,1,1.7e-05,18.549448,[29 33] ; [43  7],[39.85714286 22.14285714] ; [32.14285714 17.85714286],1
p4,1,3e-05,17.401153,[24 40] ; [39 12],[35.06086957 28.93913043] ; [27.93913043 23.06086957],1
p3,1,0.001378,10.234562,[21 43] ; [32 19],[29.49565217 34.50434783] ; [23.50434783 27.49565217],0
s7,1,0.002095,9.464526,[17 42] ; [28 20],[24.81308411 34.18691589] ; [20.18691589 27.81308411],0
s5,1,0.007732,7.094428,[11 49] ; [20 28],[17.22222222 42.77777778] ; [13.77777778 34.22222222],0
n2,1,0.00792,7.051583,[6 7] ; [13  1],[9.14814815 3.85185185] ; [9.85185185 4.14814815],0
n1,1,0.012502,6.238187,[4 9] ; [11  3],[7.22222222 5.77777778] ; [7.77777778 6.22222222],0
p10,1,0.014879,5.930745,[45 18] ; [45  5],[50.17699115 12.82300885] ; [39.82300885 10.17699115],0
p2,1,0.020617,5.358915,[45 19] ; [45  6],[50.08695652 13.91304348] ; [39.91304348 11.08695652],0
s8,1,0.021409,5.293166,[18 46] ; [25 26],[23.93043478 40.06956522] ; [19.06956522 31.93043478],0
p9,1,0.022939,5.173109,[48 15] ; [47  4],[52.5 10.5] ; [42.5  8.5],0
n5,1,0.023364,5.141232,[42 22] ; [43  8],[47.30434783 16.69565217] ; [37.69565217 13.30434783],0
p11,1,0.029677,4.7279,[41 23] ; [42  9],[46.19130435 17.80869565] ; [36.80869565 14.19130435],0
n4,1,0.065774,3.385462,[43 21] ; [42  9],[47.30434783 16.69565217] ; [37.69565217 13.30434783],0
p12,1,0.074215,3.187252,[ 2 61] ; [ 6 45],[ 4.42105263 58.57894737] ; [ 3.57894737 47.42105263],0
p5,1,0.083429,2.996795,[ 7 55] ; [12 39],[10.42477876 51.57522124] ; [ 8.57522124 42.42477876],0
s6,1,0.089918,2.875836,[38 25] ; [37 12],[42.1875 20.8125] ; [32.8125 16.1875],0
s4,1,0.119052,2.429755,[ 7 57] ; [11 40],[10.0173913 53.9826087] ; [ 7.9826087 43.0173913],0
v3,1,0.122245,2.388313,[25 37] ; [28 23],[29.07964602 32.92035398] ; [23.92035398 27.07964602],0
d5,1,0.124236,2.363093,[39 25] ; [38 13],[42.85217391 21.14782609] ; [34.14782609 16.85217391],0
r4,1,0.155301,2.019398,[50 14] ; [45  6],[52.86956522 11.13043478] ; [42.13043478  8.86956522],0
n6,1,0.187848,1.734417,[46 18] ; [42  9],[48.97391304 15.02608696] ; [39.02608696 11.97391304],0
u2,1,0.197399,1.661513,[22 10] ; [13 12],[19.64912281 12.35087719] ; [15.35087719  9.64912281],0
b4,1,0.267665,1.228675,[38 26] ; [25 26],[35.06086957 28.93913043] ; [27.93913043 23.06086957],0
s1,1,0.276026,1.186553,[ 2 60] ; [ 4 47],[ 3.2920354 58.7079646] ; [ 2.7079646 48.2920354],0
d2,1,0.301898,1.065794,[15 49] ; [ 8 43],[12.8 51.2] ; [10.2 40.8],0
p1,1,0.302804,1.061803,[ 5 59] ; [ 7 44],[ 6.67826087 57.32173913] ; [ 5.32173913 45.67826087],0
n3,1,0.303294,1.059655,[9 4] ; [12  2],[10.11111111  2.88888889] ; [10.88888889  3.11111111],0
a8,1,0.392363,0.731605,[ 6 54] ; [ 7 38],[ 7.42857143 52.57142857] ; [ 5.57142857 39.42857143],0
v4,1,0.400131,0.707934,[59  5] ; [48  2],[60.07017544  3.92982456] ; [46.92982456  3.07017544],0
d3,1,0.410268,0.678023,[40 24] ; [28 23],[37.84347826 26.15652174] ; [30.15652174 20.84347826],0
a6,1,0.416151,0.66116,[35 29] ; [24 27],[32.83478261 31.16521739] ; [26.16521739 24.83478261],0
u1,1,0.430411,0.621713,[ 1 63] ; [ 2 49],[ 1.66956522 62.33043478] ; [ 1.33043478 49.66956522],0
a3,1,0.514523,0.424857,[30 34] ; [26 23],[31.71681416 32.28318584] ; [24.28318584 24.71681416],0
s3,1,0.520475,0.412951,[34 29] ; [30 20],[35.68141593 27.31858407] ; [28.31858407 21.68141593],0
r2,1,0.52682,0.400522,[58  6] ; [46  3],[58.90265487  5.09734513] ; [45.09734513  3.90265487],0
r1,1,0.571372,0.320392,[42 22] ; [36 15],[43.40869565 20.59130435] ; [34.59130435 16.40869565],0
s2,1,0.626272,0.23715,[28 35] ; [25 26],[29.28947368 33.71052632] ; [23.71052632 27.28947368],0
u3,1,0.656014,0.198402,[21 13] ; [14 11],[20.16949153 13.83050847] ; [14.83050847 10.16949153],0
b5,1,0.658784,0.195004,[39 25] ; [29 22],[37.84347826 26.15652174] ; [30.15652174 20.84347826],0
r3,1,0.686079,0.163363,[59  5] ; [48  3],[59.54782609  4.45217391] ; [47.45217391  3.54782609],0
v2,1,0.687405,0.16191,[36 25] ; [32 19],[37.03571429 23.96428571] ; [30.96428571 20.03571429],0
b1,1,0.770826,0.084852,[23 41] ; [17 34],[22.26086957 41.73913043] ; [17.73913043 33.26086957],0
a7,1,0.785563,0.074026,[40 24] ; [30 20],[39.29824561 24.70175439] ; [30.70175439 19.29824561],0
a4,1,0.78845,0.071997,[14 50] ; [12 38],[14.59649123 49.40350877] ; [11.40350877 38.59649123],0
a1,1,0.816842,0.053643,[ 2 62] ; [ 2 49],[ 2.22608696 61.77391304] ; [ 1.77391304 49.22608696],0
b2,1,0.866739,0.028157,[11 24] ; [11 22],[11.32352941 23.67647059] ; [10.67647059 22.32352941],0
