Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,65.247412,[19 30] ; [98  3],[38.22 10.78] ; [78.78 22.22],1
r1,1,0.0,51.315956,[15 34] ; [89 12],[33.97333333 15.02666667] ; [70.02666667 30.97333333],1
r2,1,0.0,46.797085,[24 23] ; [98  3],[38.74324324  8.25675676] ; [83.25675676 17.74324324],1
v4,1,0.0,40.012364,[24 25] ; [93  6],[38.73648649 10.26351351] ; [78.26351351 20.73648649],1
p11,1,5e-06,20.883759,[10 40] ; [60 41],[23.17880795 26.82119205] ; [46.82119205 54.17880795],1
p2,1,0.000175,14.080128,[16 34] ; [65 36],[26.82119205 23.17880795] ; [54.17880795 46.82119205],1
s8,1,0.002469,9.16354,[ 2 48] ; [24 77],[ 8.60927152 41.39072848] ; [17.39072848 83.60927152],0
s3,1,0.002735,8.976444,[11 38] ; [48 52],[19.40268456 29.59731544] ; [39.59731544 60.40268456],0
u3,1,0.003623,8.463922,[ 7 16] ; [31 15],[12.66666667 10.33333333] ; [25.33333333 20.66666667],0
s6,1,0.004972,7.889447,[11 39] ; [46 55],[18.87417219 31.12582781] ; [38.12582781 62.87417219],0
p7,1,0.008896,6.843587,[14 34] ; [52 48],[21.40540541 26.59459459] ; [44.59459459 55.40540541],0
p4,1,0.01184,6.334613,[11 38] ; [44 57],[17.96666667 31.03333333] ; [37.03333333 63.96666667],0
a7,1,0.015781,5.827119,[24 25] ; [70 31],[30.70666667 18.29333333] ; [63.29333333 37.70666667],0
n6,1,0.023163,5.156245,[23 25] ; [68 33],[29.31543624 18.68456376] ; [61.68456376 39.31543624],0
s1,1,0.024087,5.088379,[ 7 42] ; [ 4 96],[ 3.61744966 45.38255034] ; [ 7.38255034 92.61744966],0
p3,1,0.047872,3.914474,[ 9 40] ; [34 66],[14.1409396 34.8590604] ; [28.8590604 71.1409396],0
a5,1,0.056675,3.632112,[22 28] ; [61 40],[27.48344371 22.51655629] ; [55.51655629 45.48344371],0
s2,1,0.069941,3.284398,[10 40] ; [34 65],[14.76510067 35.23489933] ; [29.23489933 69.76510067],0
s7,1,0.080046,3.063961,[ 7 39] ; [27 67],[11.17142857 34.82857143] ; [22.82857143 71.17142857],0
n4,1,0.087833,2.913646,[27 22] ; [70 31],[31.68666667 17.31333333] ; [65.31333333 35.68666667],0
a6,1,0.092491,2.830477,[24 26] ; [63 38],[28.80794702 21.19205298] ; [58.19205298 42.80794702],0
a8,1,0.095539,2.778472,[ 1 46] ; [ 9 82],[ 3.4057971 43.5942029] ; [ 6.5942029 84.4057971],0
d5,1,0.102522,2.665872,[29 21] ; [72 29],[33.44370861 16.55629139] ; [67.55629139 33.44370861],0
p6,1,0.113233,2.508504,[ 5 43] ; [21 79],[ 8.43243243 39.56756757] ; [17.56756757 82.43243243],0
b4,1,0.116116,2.468945,[25 25] ; [64 37],[29.47019868 20.52980132] ; [59.52980132 41.47019868],0
n2,1,0.126361,2.336649,[13 17] ; [16  9],[15.81818182 14.18181818] ; [13.18181818 11.81818182],0
d4,1,0.137485,2.205882,[30 20] ; [72 28],[34. 16.] ; [68. 32.],0
v3,1,0.142516,2.150585,[10 39] ; [31 66],[13.76027397 35.23972603] ; [27.23972603 69.76027397],0
v1,1,0.148165,2.091037,[12 38] ; [36 65],[15.89403974 34.10596026] ; [32.10596026 68.89403974],0
b3,1,0.165446,1.923733,[12 16] ; [18 46],[ 9.13043478 18.86956522] ; [20.86956522 43.13043478],0
b2,1,0.165446,1.923733,[12 16] ; [18 46],[ 9.13043478 18.86956522] ; [20.86956522 43.13043478],0
n3,1,0.178729,1.808163,[14 16] ; [15  8],[16.41509434 13.58490566] ; [12.58490566 10.41509434],0
u1,1,0.196684,1.666828,[ 3 47] ; [13 88],[ 5.29801325 44.70198675] ; [10.70198675 90.29801325],0
d3,1,0.224665,1.474322,[25 25] ; [61 40],[28.47682119 21.52317881] ; [57.52317881 43.47682119],0
v2,1,0.228116,1.452569,[15 34] ; [40 58],[18.33333333 30.66666667] ; [36.66666667 61.33333333],0
a1,1,0.240281,1.378945,[ 5 45] ; [ 5 96],[ 3.31125828 46.68874172] ; [ 6.68874172 94.31125828],0
p8,1,0.253147,1.305853,[12 37] ; [34 67],[15.02666667 33.97333333] ; [30.97333333 70.02666667],0
u2,1,0.299797,1.075099,[ 9 13] ; [25 21],[11. 11.] ; [23. 23.],0
s4,1,0.318116,0.996678,[ 9 41] ; [12 88],[ 7. 43.] ; [14. 86.],0
d2,1,0.43267,0.615646,[19 30] ; [46 55],[21.23333333 27.76666667] ; [43.76666667 57.23333333],0
d1,1,0.443054,0.588359,[19 31] ; [45 56],[21.19205298 28.80794702] ; [42.80794702 58.19205298],0
b5,1,0.527673,0.398871,[26 24] ; [58 43],[27.81456954 22.18543046] ; [56.18543046 44.81456954],0
n5,1,0.532084,0.39041,[25 24] ; [57 44],[26.78666667 22.21333333] ; [55.21333333 45.78666667],0
p12,1,0.614706,0.253378,[ 1 49] ; [ 1 99],[ 0.66666667 49.33333333] ; [ 1.33333333 98.66666667],0
p10,1,0.675859,0.174825,[10 40] ; [23 77],[11. 39.] ; [22. 78.],0
b1,1,0.689156,0.16,[26 24] ; [56 45],[27.15231788 22.84768212] ; [54.84768212 46.15231788],0
a4,1,0.741901,0.108463,[16 33] ; [30 70],[15.12751678 33.87248322] ; [30.87248322 69.12751678],0
p1,1,0.824722,0.049052,[ 4 46] ; [ 7 93],[ 3.66666667 46.33333333] ; [ 7.33333333 92.66666667],0
n1,1,0.873024,0.025542,[ 9 21] ; [ 8 17],[ 9.27272727 20.72727273] ; [ 7.72727273 17.27272727],0
a2,1,0.888996,0.019481,[ 7 43] ; [15 86],[ 7.28476821 42.71523179] ; [14.71523179 86.28476821],0
a3,1,0.940528,0.005566,[27 22] ; [55 46],[26.78666667 22.21333333] ; [55.21333333 45.78666667],0
p5,1,0.980158,0.000619,[ 1 48] ; [ 2 99],[ 0.98 48.02] ; [ 2.02 98.98],0
