Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,65.965831,[63 79] ; [243  52],[99.43249428 42.56750572] ; [206.56750572  88.43249428],1
a4,1,0.0,64.136646,[ 26 117] ; [173 121],[65.11899314 77.88100686] ; [133.88100686 160.11899314],1
d2,1,0.0,49.249982,[ 35 108] ; [176 116],[69.36321839 73.63678161] ; [141.63678161 150.36321839],1
d1,1,0.0,45.640441,[44 99] ; [192 103],[77.05022831 65.94977169] ; [158.94977169 136.05022831],1
d5,1,0.0,38.857923,[88 54] ; [258  36],[112.68807339  29.31192661] ; [233.31192661  60.68807339],1
u1,1,0.0,32.343327,[  5 138] ; [ 77 218],[ 26.7716895 116.2283105] ; [ 55.2283105 239.7716895],1
a6,1,0.0,27.07734,[73 70] ; [223  71],[96.8604119 46.1395881] ; [199.1395881  94.8604119],1
n4,1,2e-06,22.968893,[80 63] ; [229  64],[101.34633028  41.65366972] ; [207.65366972  85.34633028],1
s7,1,2e-06,22.768844,[36 99] ; [145 137],[58.5971223 76.4028777] ; [122.4028777 159.5971223],1
d4,1,2.6e-05,17.715462,[98 44] ; [253  41],[114.31651376  27.68348624] ; [236.68348624  57.31651376],1
r1,1,0.000217,13.67982,[93 49] ; [239  54],[108.37701149  33.62298851] ; [223.62298851  69.37701149],1
s8,1,0.000572,11.864688,[ 37 106] ; [126 168],[53.33867277 89.66132723] ; [109.66132723 184.33867277],1
p9,1,0.0048,7.95318,[96 43] ; [238  55],[107.46759259  31.53240741] ; [226.53240741  66.46759259],0
s5,1,0.006587,7.382163,[ 26 110] ; [ 90 193],[37.65155131 98.34844869] ; [ 78.34844869 204.65155131],0
s6,1,0.007444,7.162607,[76 66] ; [195  97],[88.66820276 53.33179724] ; [182.33179724 109.66820276],0
p4,1,0.008159,6.998314,[50 92] ; [143 151],[62.85779817 79.14220183] ; [130.14220183 163.85779817],0
v2,1,0.008394,6.947439,[58 75] ; [162 120],[70.5060241 62.4939759] ; [149.4939759 132.5060241],0
p10,1,0.008506,6.923656,[90 50] ; [223  69],[101.43518519  38.56481481] ; [211.56481481  80.43518519],0
s2,1,0.009266,6.770913,[57 84] ; [157 135],[69.68591224 71.31408776] ; [144.31408776 147.68591224],0
r2,1,0.016381,5.761543,[128  15] ; [278  13],[133.77419355   9.22580645] ; [272.22580645  18.77419355],0
n5,1,0.018425,5.555316,[83 59] ; [204  88],[93.90322581 48.09677419] ; [193.09677419  98.90322581],0
p3,1,0.021515,5.284583,[ 39 104] ; [113 181],[49.73913043 93.26086957] ; [102.26086957 191.73913043],0
r4,1,0.032426,4.575821,[120  23] ; [268  27],[126.67579909  16.32420091] ; [261.32420091  33.67579909],0
b3,1,0.037929,4.308202,[21 55] ; [ 78 111],[28.39245283 47.60754717] ; [ 70.60754717 118.39245283],0
b2,1,0.037929,4.308202,[21 55] ; [ 78 111],[28.39245283 47.60754717] ; [ 70.60754717 118.39245283],0
p12,1,0.051823,3.78146,[  3 139] ; [ 19 275],[  7.16513761 134.83486239] ; [ 14.83486239 279.16513761],0
d3,1,0.070494,3.271476,[85 56] ; [203  91],[93.35172414 47.64827586] ; [194.64827586  99.35172414],0
a1,1,0.139779,2.180396,[  3 140] ; [ 15 280],[  5.87671233 137.12328767] ; [ 12.12328767 282.87671233],0
a7,1,0.151571,2.056364,[93 49] ; [213  82],[99.43249428 42.56750572] ; [206.56750572  88.43249428],0
p2,1,0.169035,1.891481,[96 47] ; [216  78],[102.09610984  40.90389016] ; [209.90389016  84.09610984],0
p6,1,0.175797,1.832801,[ 27 114] ; [ 73 219],[ 32.56351039 108.43648961] ; [ 67.43648961 224.56351039],0
v3,1,0.192925,1.695141,[40 97] ; [ 99 179],[45.88674699 91.11325301] ; [ 93.11325301 184.88674699],0
u4,1,0.219994,1.504413,[  1 142] ; [  7 288],[  2.61187215 140.38812785] ; [  5.38812785 289.61187215],0
v1,1,0.248287,1.332916,[59 80] ; [137 146],[64.55924171 74.44075829] ; [131.44075829 151.55924171],0
b4,1,0.350209,0.872699,[91 52] ; [174 121],[86.51826484 56.48173516] ; [178.48173516 116.51826484],0
v4,1,0.37318,0.793048,[130  12] ; [275  18],[132.20689655   9.79310345] ; [272.79310345  20.20689655],0
p11,1,0.385319,0.753662,[97 46] ; [212  83],[100.88356164  42.11643836] ; [208.11643836  86.88356164],0
n2,1,0.405043,0.693303,[27 14] ; [70 26],[29.02919708 11.97080292] ; [67.97080292 28.02919708],0
s3,1,0.447694,0.576484,[74 67] ; [164 127],[77.68055556 63.31944444] ; [160.31944444 130.68055556],0
a8,1,0.475335,0.509547,[ 15 121] ; [ 36 230],[ 17.25373134 118.74626866] ; [ 33.74626866 232.25373134],0
n6,1,0.477035,0.505633,[111  32] ; [236  57],[113.80963303  29.19036697] ; [233.19036697  59.80963303],0
s4,1,0.481797,0.494793,[ 21 121] ; [ 51 241],[ 23.55760369 118.44239631] ; [ 48.44239631 243.55760369],0
n3,1,0.520262,0.413374,[30 12] ; [72 22],[31.5 10.5] ; [70.5 23.5],0
n1,1,0.526685,0.400783,[13 29] ; [34 59],[14.62222222 27.37777778] ; [32.37777778 60.62222222],0
p1,1,0.576089,0.312601,[  6 137] ; [ 16 278],[  7.19908467 135.80091533] ; [ 14.80091533 279.19908467],0
p5,1,0.579192,0.307543,[  8 133] ; [ 13 279],[  6.83833718 134.16166282] ; [ 14.16166282 277.83833718],0
u2,1,0.587375,0.294463,[46 31] ; [28 23],[44.515625 32.484375] ; [29.484375 21.515625],0
p7,1,0.668471,0.183396,[57 81] ; [127 165],[59.05116279 78.94883721] ; [124.94883721 167.05116279],0
b5,1,0.784967,0.074448,[94 49] ; [190 105],[92.72146119 50.27853881] ; [191.27853881 103.72146119],0
b1,1,0.863027,0.029764,[56 87] ; [113 182],[55.17579909 87.82420091] ; [113.82420091 181.17579909],0
u3,1,0.895815,0.017148,[48 31] ; [31 21],[47.64122137 31.35877863] ; [31.35877863 20.64122137],0
s1,1,0.925771,0.00868,[  6 134] ; [ 13 277],[  6.18604651 133.81395349] ; [ 12.81395349 277.18604651],0
