Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000605,11.761971,[147 168] ; [37 14],[158.36065574 156.63934426] ; [25.63934426 25.36065574],1
p2,1,0.009414,6.742464,[260  57] ; [36 18],[252.91644205  64.08355795] ; [43.08355795 10.91644205],0
s2,1,0.010564,6.537294,[ 82 236] ; [22 29],[ 89.62601626 228.37398374] ; [14.37398374 36.62601626],0
s3,1,0.023872,5.103937,[106 208] ; [26 26],[113.24590164 200.75409836] ; [18.75409836 33.24590164],0
b3,1,0.030364,4.688552,[ 62 112] ; [ 3 20],[ 57.41116751 116.58883249] ; [ 7.58883249 15.41116751],0
b2,1,0.030364,4.688552,[ 62 112] ; [ 3 20],[ 57.41116751 116.58883249] ; [ 7.58883249 15.41116751],0
v3,1,0.043858,4.062038,[103 207] ; [10 42],[ 96.7679558 213.2320442] ; [16.2320442 35.7679558],0
n4,1,0.049434,3.860565,[237  83] ; [33 21],[231.01604278  88.98395722] ; [38.98395722 15.01604278],0
p11,1,0.066087,3.377643,[260  60] ; [38 16],[254.97326203  65.02673797] ; [43.02673797 10.97326203],0
a8,1,0.080707,3.050603,[ 36 259] ; [ 2 49],[ 32.39884393 262.60115607] ; [ 5.60115607 45.39884393],0
a3,1,0.11022,2.55107,[190 128] ; [26 28],[184.64516129 133.35483871] ; [31.35483871 22.64516129],0
d2,1,0.111015,2.539707,[136 180] ; [17 37],[130.67027027 185.32972973] ; [22.32972973 31.67027027],0
u2,1,0.145556,2.11822,[60 67] ; [ 9 19],[56.53548387 70.46451613] ; [12.46451613 15.53548387],0
a4,1,0.157365,1.999368,[126 191] ; [16 38],[121.33153639 195.66846361] ; [20.66846361 33.33153639],0
b1,1,0.164674,1.930771,[114 206] ; [14 40],[109.51871658 210.48128342] ; [18.48128342 35.51871658],0
a7,1,0.173637,1.851258,[223  95] ; [42 11],[227.14285714  90.85714286] ; [37.85714286 15.14285714],0
s5,1,0.190293,1.715348,[ 71 243] ; [15 33],[ 74.59668508 239.40331492] ; [11.40331492 36.59668508],0
p7,1,0.193861,1.688029,[181 133] ; [26 28],[176.625 137.375] ; [30.375 23.625],0
p8,1,0.235236,1.408916,[153 163] ; [21 32],[149.00813008 166.99186992] ; [24.99186992 28.00813008],0
a2,1,0.242897,1.363703,[ 56 264] ; [ 6 48],[ 53.04812834 266.95187166] ; [ 8.95187166 45.04812834],0
p10,1,0.267056,1.231806,[241  74] ; [45  9],[244.14634146  70.85365854] ; [41.85365854 12.14634146],0
p1,1,0.274071,1.196258,[ 25 292] ; [ 2 52],[ 23.07008086 293.92991914] ; [ 3.92991914 50.07008086],0
a6,1,0.310205,1.029803,[218 102] ; [33 21],[214.75935829 105.24064171] ; [36.24064171 17.75935829],0
u3,1,0.324804,0.969502,[60 68] ; [16 12],[62.35897436 65.64102564] ; [13.64102564 14.35897436],0
n3,1,0.358036,0.844771,[57 18] ; [9 5],[55.61797753 19.38202247] ; [10.38202247  3.61797753],0
