Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,48.571931,[65 92] ; [103  22],[93.53191489 63.46808511] ; [74.46808511 50.53191489],1
a6,1,0.111497,2.532874,[95 65] ; [85 39],[101.4084507  58.5915493] ; [78.5915493 45.4084507],0
u2,1,0.138364,2.196055,[16 23] ; [15 10],[18.890625 20.109375] ; [12.109375 12.890625],0
d1,1,0.159763,1.976468,[99 61] ; [88 38],[104.61538462  55.38461538] ; [82.38461538 43.61538462],0
a5,1,0.160878,1.96595,[124  36] ; [106  20],[128.67132867  31.32867133] ; [101.32867133  24.67132867],0
a8,1,0.167354,1.906488,[ 23 125] ; [ 11 102],[ 19.27969349 128.72030651] ; [14.72030651 98.27969349],0
u1,1,0.169765,1.88502,[ 31 129] ; [33 93],[ 35.8041958 124.1958042] ; [28.1958042 97.8041958],0
r3,1,0.175153,1.838277,[150   9] ; [122   3],[152.28169014   6.71830986] ; [119.71830986   5.28169014],0
d3,1,0.190464,1.714028,[109  51] ; [94 31],[113.96491228  46.03508772] ; [89.03508772 35.96491228],0
u4,1,0.209329,1.576061,[  1 159] ; [  3 123],[  2.23776224 157.76223776] ; [  1.76223776 124.23776224],0
n1,1,0.228068,1.452868,[23 19] ; [ 9 14],[20.67692308 21.32307692] ; [11.32307692 11.67692308],0
p11,1,0.249103,1.32833,[119  41] ; [101  25],[123.07692308  36.92307692] ; [96.92307692 29.07692308],0
a7,1,0.250601,1.319952,[105  55] ; [90 35],[109.47368421  50.52631579] ; [85.52631579 39.47368421],0
s1,1,0.25502,1.295591,[  8 150] ; [  3 121],[  6.16312057 151.83687943] ; [  4.83687943 119.16312057],0
a3,1,0.283343,1.150987,[120  39] ; [101  24],[123.72887324  35.27112676] ; [97.27112676 27.72887324],0
a2,1,0.330799,0.945767,[ 40 120] ; [38 88],[ 43.63636364 116.36363636] ; [34.36363636 91.63636364],0
n2,1,0.342625,0.900585,[35  7] ; [22  2],[36.27272727  5.72727273] ; [20.72727273  3.27272727],0
n3,1,0.372121,0.796569,[28 12] ; [20  5],[29.53846154 10.46153846] ; [18.46153846  6.53846154],0
p10,1,0.419979,0.650373,[135  23] ; [110  14],[137.26950355  20.73049645] ; [107.73049645  16.26950355],0
b2,1,0.479688,0.499574,[43 62] ; [32 37],[45.25862069 59.74137931] ; [29.74137931 39.25862069],0
b3,1,0.479688,0.499574,[43 62] ; [32 37],[45.25862069 59.74137931] ; [29.74137931 39.25862069],0
p9,1,0.550249,0.356871,[138  19] ; [110  12],[139.55555556  17.44444444] ; [108.44444444  13.55555556],0
d5,1,0.589253,0.291513,[133  27] ; [106  18],[134.64788732  25.35211268] ; [104.35211268  19.64788732],0
a4,1,0.613701,0.25482,[79 81] ; [66 60],[81.11888112 78.88111888] ; [63.88111888 62.11888112],0
p6,1,0.794459,0.067873,[75 83] ; [56 66],[73.92142857 84.07857143] ; [57.07857143 64.92142857],0
b5,1,0.817826,0.053057,[86 74] ; [66 60],[85.03496503 74.96503497] ; [66.96503497 59.03496503],0
d2,1,0.821823,0.050715,[85 75] ; [67 56],[85.93639576 74.06360424] ; [66.06360424 56.93639576],0
b4,1,0.825494,0.048613,[97 63] ; [78 48],[97.9020979 62.0979021] ; [77.0979021 48.9020979],0
d4,1,0.864801,0.02899,[139  21] ; [106  17],[138.51590106  21.48409894] ; [106.48409894  16.51590106],0
p2,1,0.870026,0.026773,[135  24] ; [107  18],[135.48591549  23.51408451] ; [106.51408451  18.48591549],0
b1,1,0.872564,0.025729,[62 98] ; [50 76],[62.65734266 97.34265734] ; [49.34265734 76.65734266],0
s6,1,0.891005,0.018778,[135  21] ; [108  16],[135.38571429  20.61428571] ; [107.61428571  16.38571429],0
u3,1,0.902968,0.014863,[25 15] ; [16  9],[25.23076923 14.76923077] ; [15.76923077  9.23076923],0
