Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,46.701624,[ 98 155] ; [109  38],[130.9275 122.0725] ; [76.0725 70.9275],1
s7,1,0.0,32.862518,[104 139] ; [103  38],[130.9921875 112.0078125] ; [76.0078125 64.9921875],1
p5,1,0.0,32.43383,[ 14 242] ; [ 37 111],[ 32.31683168 223.68316832] ; [ 18.68316832 129.31683168],1
s6,1,0.0,28.169077,[148 105] ; [123  23],[171.83709273  81.16290727] ; [99.16290727 46.83709273],1
s8,1,4e-06,21.111331,[ 99 156] ; [92 55],[121.15671642 133.84328358] ; [69.84328358 77.15671642],1
s3,1,2.7e-05,17.652787,[117 134] ; [98 45],[136.96700508 114.03299492] ; [78.03299492 64.96700508],1
s4,1,0.001416,10.184764,[ 21 234] ; [ 28 119],[ 31.08208955 223.91791045] ; [ 17.91791045 129.08208955],0
p3,1,0.00156,10.005842,[128 128] ; [98 50],[143.20792079 112.79207921] ; [82.79207921 65.20792079],0
p7,1,0.003122,8.734909,[170  82] ; [117  27],[182.63636364  69.36363636] ; [104.36363636  39.63636364],0
u1,1,0.009256,6.772844,[ 43 213] ; [ 41 107],[ 53.22772277 202.77227723] ; [ 30.77227723 117.22772277],0
n6,1,0.020769,5.346084,[215  40] ; [133  11],[222.40601504  32.59398496] ; [125.59398496  18.40601504],0
a3,1,0.023042,5.165366,[187  69] ; [122  25],[196.28784119  59.71215881] ; [112.71215881  34.28784119],0
p8,1,0.025624,4.981238,[138 112] ; [96 48],[148.47715736 101.52284264] ; [85.52284264 58.47715736],0
a5,1,0.025845,4.966348,[192  64] ; [125  23],[200.87128713  55.12871287] ; [116.12871287  31.87128713],0
b5,1,0.026606,4.91623,[162  94] ; [77 71],[151.44554455 104.55445545] ; [87.55445545 60.44554455],0
u3,1,0.027488,4.859883,[33 36] ; [19  7],[37.76842105 31.23157895] ; [14.23157895 11.76842105],0
n1,1,0.031268,4.638181,[12 35] ; [14 14],[16.29333333 30.70666667] ; [ 9.70666667 18.29333333],0
n5,1,0.034983,4.446011,[190  63] ; [122  23],[198.33165829  54.66834171] ; [113.66834171  31.33165829],0
p1,1,0.037133,4.344308,[ 16 240] ; [ 18 129],[ 21.59801489 234.40198511] ; [ 12.40198511 134.59801489],0
p4,1,0.038395,4.28743,[161  93] ; [108  39],[170.38902743  83.61097257] ; [98.61097257 48.38902743],0
