Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,28.00801,[31  9] ; [30 74],[16.94444444 23.05555556] ; [44.05555556 59.94444444],1
p4,1,0.000319,12.953515,[23 17] ; [27 78],[13.79310345 26.20689655] ; [36.20689655 68.79310345],1
p6,1,0.001568,9.996923,[13 27] ; [11 93],[ 6.66666667 33.33333333] ; [17.33333333 86.66666667],0
p2,1,0.002947,8.840295,[29 12] ; [46 60],[20.91836735 20.08163265] ; [54.08163265 51.91836735],0
a4,1,0.003056,8.773459,[ 7 34] ; [45 59],[14.70344828 26.29655172] ; [37.29655172 66.70344828],0
p10,1,0.004488,8.075029,[14 27] ; [14 90],[ 7.91724138 33.08275862] ; [20.08275862 83.91724138],0
s6,1,0.025647,4.979682,[20 21] ; [31 75],[14.2244898 26.7755102] ; [36.7755102 69.2244898],0
s2,1,0.025701,4.976025,[15 26] ; [20 85],[ 9.82876712 31.17123288] ; [25.17123288 79.82876712],0
p3,1,0.026581,4.917807,[17 23] ; [25 80],[11.5862069 28.4137931] ; [30.4137931 74.5862069],0
r3,1,0.044625,4.032749,[36  5] ; [75 29],[31.3862069  9.6137931] ; [79.6137931 24.3862069],0
b2,1,0.048053,3.908133,[ 3 18] ; [25 42],[ 6.68181818 14.31818182] ; [21.31818182 45.68181818],0
b3,1,0.048053,3.908133,[ 3 18] ; [25 42],[ 6.68181818 14.31818182] ; [21.31818182 45.68181818],0
v4,1,0.053443,3.730026,[36  5] ; [75 28],[31.60416667  9.39583333] ; [79.39583333 23.60416667],0
d3,1,0.07199,3.237044,[28 13] ; [55 51],[23.14965986 17.85034014] ; [59.85034014 46.14965986],0
b5,1,0.103112,2.656738,[27 14] ; [54 52],[22.59183673 18.40816327] ; [58.40816327 47.59183673],0
s3,1,0.114918,2.485249,[19 22] ; [34 71],[14.88356164 26.11643836] ; [38.11643836 66.88356164],0
v2,1,0.115819,2.472971,[19 22] ; [33 69],[14.90909091 26.09090909] ; [37.09090909 64.90909091],0
s7,1,0.17089,1.87512,[11 30] ; [16 80],[ 8.08029197 32.91970803] ; [18.91970803 77.08029197],0
n4,1,0.176696,1.825199,[22 19] ; [69 36],[25.55479452 15.44520548] ; [65.44520548 39.55479452],0
