Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,39.009394,[64 29] ; [ 43 110],[40.45121951 52.54878049] ; [66.54878049 86.45121951],1
p6,1,1e-06,24.043022,[40 48] ; [ 25 128],[23.73443983 64.26556017] ; [ 41.26556017 111.73443983],1
p7,1,2e-06,22.669578,[67 25] ; [63 89],[49.01639344 42.98360656] ; [80.98360656 71.01639344],1
p1,1,0.00018,14.02829,[13 78] ; [  3 149],[ 5.99176955 85.00823045] ; [ 10.00823045 141.99176955],1
p8,1,0.000318,12.963286,[51 42] ; [ 48 104],[37.57959184 55.42040816] ; [61.42040816 90.57959184],1
b1,1,0.001138,10.58876,[45 48] ; [ 43 111],[33.13360324 59.86639676] ; [54.86639676 99.13360324],0
a5,1,0.00118,10.52115,[71 22] ; [86 68],[59.11336032 33.88663968] ; [97.88663968 56.11336032],0
s8,1,0.002536,9.114699,[41 52] ; [ 39 114],[30.24390244 62.75609756] ; [ 49.75609756 103.24390244],0
u3,1,0.00342,8.568488,[26  7] ; [28 31],[19.36956522 13.63043478] ; [34.63043478 24.36956522],0
s6,1,0.003598,8.47616,[63 30] ; [73 77],[52.04938272 40.95061728] ; [83.95061728 66.04938272],0
p2,1,0.004855,7.932772,[78 14] ; [105  48],[68.71836735 23.28163265] ; [114.28163265  38.71836735],0
s7,1,0.021123,5.316627,[39 49] ; [ 44 105],[30.8185654 57.1814346] ; [52.1814346 96.8185654],0
p5,1,0.035612,4.415575,[ 8 85] ; [  4 148],[ 4.55510204 88.44489796] ; [  7.44489796 144.55510204],0
a2,1,0.042699,4.107267,[19 74] ; [ 17 137],[13.55465587 79.44534413] ; [ 22.44534413 131.55465587],0
s5,1,0.04545,4.001846,[31 55] ; [ 35 112],[24.36051502 61.63948498] ; [ 41.63948498 105.36051502],0
r4,1,0.067218,3.349686,[85  8] ; [128  26],[80.19838057 12.80161943] ; [132.80161943  21.19838057],0
a8,1,0.072468,3.226216,[ 3 84] ; [ 14 128],[ 6.45851528 80.54148472] ; [ 10.54148472 131.45851528],0
v4,1,0.110784,2.543002,[89  4] ; [136  15],[85.75819672  7.24180328] ; [139.24180328  11.75819672],0
p12,1,0.142514,2.150598,[ 6 87] ; [  4 148],[ 3.79591837 89.20408163] ; [  6.20408163 145.79591837],0
s3,1,0.175104,1.838697,[50 42] ; [69 83],[44.86885246 47.13114754] ; [74.13114754 77.86885246],0
d4,1,0.179725,1.799896,[80 13] ; [122  32],[76.05668016 16.94331984] ; [125.94331984  28.05668016],0
d1,1,0.206573,1.595283,[53 40] ; [75 79],[48.19433198 44.80566802] ; [79.80566802 74.19433198],0
n2,1,0.227024,1.45941,[16  4] ; [36 19],[13.86666667  6.13333333] ; [38.13333333 16.86666667],0
r2,1,0.229852,1.441774,[86  5] ; [137  15],[83.51028807  7.48971193] ; [139.48971193  12.51028807],0
n4,1,0.244707,1.35327,[42 51] ; [58 96],[37.65182186 55.34817814] ; [62.34817814 91.65182186],0
n3,1,0.255218,1.294511,[17  3] ; [39 15],[15.13513514  4.86486486] ; [40.86486486 13.13513514],0
u2,1,0.25584,1.29113,[21 11] ; [32 28],[18.43478261 13.56521739] ; [34.56521739 25.43478261],0
p10,1,0.259075,1.273691,[62 29] ; [92 59],[57.90909091 33.09090909] ; [96.09090909 54.90909091],0
n6,1,0.260931,1.263813,[55 37] ; [103  51],[59.08943089 32.91056911] ; [98.91056911 55.08943089],0
b4,1,0.264028,1.247513,[61 32] ; [90 64],[56.85425101 36.14574899] ; [94.14574899 59.85425101],0
s2,1,0.279106,1.171436,[43 50] ; [60 93],[38.93902439 54.06097561] ; [64.06097561 88.93902439],0
a1,1,0.365405,0.819231,[ 6 87] ; [  6 148],[ 4.51821862 88.48178138] ; [  7.48178138 146.51821862],0
v1,1,0.370211,0.802956,[36 52] ; [53 98],[32.76987448 55.23012552] ; [56.23012552 94.76987448],0
p9,1,0.384234,0.75711,[68 24] ; [103  47],[65.00826446 26.99173554] ; [105.99173554  44.00826446],0
s4,1,0.400933,0.705526,[21 72] ; [ 28 126],[18.44939271 74.55060729] ; [ 30.55060729 123.44939271],0
v3,1,0.418596,0.654254,[26 60] ; [ 37 109],[23.35344828 62.64655172] ; [ 39.64655172 106.35344828],0
d2,1,0.427318,0.630102,[41 52] ; [60 94],[38.02834008 54.97165992] ; [62.97165992 91.02834008],0
a4,1,0.431849,0.617846,[36 57] ; [ 52 102],[33.13360324 59.86639676] ; [54.86639676 99.13360324],0
p11,1,0.484695,0.488282,[65 28] ; [101  53],[62.50202429 30.49797571] ; [103.49797571  50.50202429],0
b3,1,0.535168,0.38457,[19 39] ; [22 57],[17.35766423 40.64233577] ; [23.64233577 55.35766423],0
b2,1,0.535168,0.38457,[19 39] ; [22 57],[17.35766423 40.64233577] ; [23.64233577 55.35766423],0
a7,1,0.543188,0.369662,[66 27] ; [114  39],[68.04878049 24.95121951] ; [111.95121951  41.04878049],0
d5,1,0.550607,0.356231,[73 20] ; [115  38],[71.07317073 21.92682927] ; [116.92682927  36.07317073],0
a3,1,0.558338,0.342591,[60 33] ; [93 60],[57.84146341 35.15853659] ; [95.15853659 57.84146341],0
b5,1,0.617385,0.249561,[55 38] ; [96 58],[56.85425101 36.14574899] ; [94.14574899 59.85425101],0
d3,1,0.622164,0.242838,[66 27] ; [104  49],[64.26829268 28.73170732] ; [105.73170732  47.26829268],0
r1,1,0.637464,0.222074,[70 22] ; [113  41],[68.43902439 23.56097561] ; [114.56097561  39.43902439],0
u1,1,0.72558,0.123209,[11 82] ; [ 16 138],[10.1659919 82.8340081] ; [ 16.8340081 137.1659919],0
v2,1,0.799662,0.064406,[47 41] ; [76 71],[46.05957447 41.94042553] ; [76.94042553 70.05957447],0
a6,1,0.862056,0.030192,[59 34] ; [96 58],[58.36032389 34.63967611] ; [96.63967611 57.36032389],0
n1,1,0.876289,0.024235,[ 5 15] ; [15 41],[ 5.26315789 14.73684211] ; [14.73684211 41.26315789],0
s1,1,0.928119,0.008138,[ 4 89] ; [  7 147],[ 4.1417004 88.8582996] ; [  6.8582996 147.1417004],0
