Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,50.290549,[197  30] ; [46 47],[172.378125  54.621875] ; [70.621875 22.378125],1
n6,1,0.0,25.316481,[204  23] ; [62 31],[188.69375  38.30625] ; [77.30625 15.69375],1
p10,1,0.000377,12.644969,[189  37] ; [61 32],[177.11598746  48.88401254] ; [72.88401254 20.11598746],1
d5,1,0.00403,8.270278,[187  40] ; [63 30],[177.34375  49.65625] ; [72.65625 20.34375],0
s6,1,0.006106,7.51876,[149  77] ; [46 47],[138.15047022  87.84952978] ; [56.84952978 36.15047022],0
d1,1,0.00899,6.824743,[134  93] ; [40 53],[123.43125 103.56875] ; [50.56875 42.43125],0
p9,1,0.011633,6.366038,[192  34] ; [67 25],[184.06918239  41.93081761] ; [74.93081761 17.06918239],0
v3,1,0.011781,6.343597,[ 85 130] ; [22 68],[ 75.42622951 139.57377049] ; [31.57377049 58.42622951],0
d2,1,0.016367,5.763046,[115 109] ; [34 59],[105.28706625 118.71293375] ; [43.71293375 49.28706625],0
a2,1,0.019462,5.459533,[ 59 168] ; [13 80],[ 51.075 175.925] ; [20.925 72.075],0
s7,1,0.021573,5.279925,[104 118] ; [29 60],[ 94.93890675 127.06109325] ; [38.06109325 50.93890675],0
p4,1,0.021626,5.27564,[110 117] ; [32 61],[100.73125 126.26875] ; [41.26875 51.73125],0
p3,1,0.027316,4.870707,[ 88 139] ; [24 69],[ 79.45 147.55] ; [32.55 60.45],0
s2,1,0.048059,3.907929,[113 109] ; [36 57],[105.00952381 116.99047619] ; [43.99047619 49.00952381],0
v1,1,0.069231,3.301155,[111 105] ; [36 54],[103.76470588 112.23529412] ; [43.23529412 46.76470588],0
s3,1,0.09548,2.779471,[129  93] ; [44 48],[122.31210191  99.68789809] ; [50.68789809 41.31210191],0
u1,1,0.102246,2.670151,[ 47 180] ; [12 81],[ 41.853125 185.146875] ; [17.146875 75.853125],0
a6,1,0.114769,2.487286,[162  65] ; [58 35],[156.0625  70.9375] ; [63.9375 29.0625],0
a5,1,0.114769,2.487286,[162  65] ; [58 35],[156.0625  70.9375] ; [63.9375 29.0625],0
p12,1,0.127693,2.320335,[ 18 209] ; [ 3 89],[ 14.94357367 212.05642633] ; [ 6.05642633 85.94357367],0
u3,1,0.174675,1.842354,[34 29] ; [20  9],[36.97826087 26.02173913] ; [17.02173913 11.97826087],0
a4,1,0.259043,1.273864,[108 118] ; [38 55],[103.43573668 122.56426332] ; [42.56426332 50.43573668],0
a1,1,0.327004,0.960727,[  7 220] ; [ 5 88],[  8.5125 218.4875] ; [ 3.4875 89.5125],0
b3,1,0.356948,0.848601,[56 93] ; [25 31],[58.87317073 90.12682927] ; [22.12682927 33.87317073],0
b2,1,0.356948,0.848601,[56 93] ; [25 31],[58.87317073 90.12682927] ; [22.12682927 33.87317073],0
u4,1,0.383963,0.757975,[  6 221] ; [ 1 92],[  4.965625 222.034375] ; [ 2.034375 90.965625],0
a7,1,0.404554,0.694749,[147  79] ; [65 28],[150.19435737  75.80564263] ; [61.80564263 31.19435737],0
s8,1,0.442653,0.589394,[ 86 141] ; [31 62],[ 82.996875 144.003125] ; [34.003125 58.996875],0
n2,1,0.537602,0.380003,[47 13] ; [21  8],[45.84269663 14.15730337] ; [22.15730337  6.84269663],0
a3,1,0.538253,0.378787,[164  63] ; [64 29],[161.7375  65.2625] ; [66.2625 26.7375],0
n1,1,0.56147,0.337165,[23 35] ; [10 20],[21.75 36.25] ; [11.25 18.75],0
u2,1,0.593643,0.284691,[37 25] ; [19 10],[38.15384615 23.84615385] ; [17.84615385 11.15384615],0
p5,1,0.596641,0.280091,[ 13 210] ; [ 4 88],[ 12.03492063 210.96507937] ; [ 4.96507937 87.03492063],0
s4,1,0.608848,0.261855,[ 31 192] ; [15 78],[ 32.46202532 190.53797468] ; [13.53797468 79.46202532],0
r2,1,0.676307,0.174313,[208  18] ; [85  6],[208.88958991  17.11041009] ; [84.11041009  6.88958991],0
b5,1,0.718385,0.130045,[144  83] ; [57 36],[142.584375  84.415625] ; [58.415625 34.584375],0
s5,1,0.725942,0.12287,[ 58 162] ; [22 68],[ 56.77419355 163.22580645] ; [23.22580645 66.77419355],0
p1,1,0.72791,0.121039,[ 12 215] ; [ 4 88],[ 11.38557994 215.61442006] ; [ 4.61442006 87.38557994],0
v4,1,0.730541,0.118616,[212  15] ; [84  7],[211.29559748  15.70440252] ; [84.70440252  6.29559748],0
r4,1,0.735904,0.11376,[197  30] ; [82 11],[197.915625  29.084375] ; [81.084375 11.915625],0
p6,1,0.744201,0.106469,[ 50 174] ; [19 73],[ 48.91139241 175.08860759] ; [20.08860759 71.91139241],0
n3,1,0.763099,0.09085,[48 13] ; [22  7],[47.44444444 13.55555556] ; [22.55555556  6.44444444],0
d4,1,0.771422,0.084399,[179  47] ; [75 18],[179.94984326  46.05015674] ; [74.05015674 18.94984326],0
s1,1,0.771979,0.083977,[  6 215] ; [ 2 91],[  5.63057325 215.36942675] ; [ 2.36942675 90.63057325],0
d3,1,0.789224,0.071459,[150  77] ; [60 33],[148.96875  78.03125] ; [61.03125 31.96875],0
a8,1,0.859112,0.031508,[ 24 180] ; [11 77],[ 24.45205479 179.54794521] ; [10.54794521 77.45205479],0
r1,1,0.870755,0.026471,[170  56] ; [70 22],[170.56603774  55.43396226] ; [69.43396226 22.56603774],0
v2,1,0.874499,0.024947,[114 100] ; [46 42],[113.37748344 100.62251656] ; [46.62251656 41.37748344],0
r3,1,0.883626,0.021425,[217   8] ; [90  3],[217.21698113   7.78301887] ; [89.78301887  3.21698113],0
b1,1,0.898932,0.016132,[ 74 153] ; [31 62],[ 74.484375 152.515625] ; [30.515625 62.484375],0
p7,1,0.980914,0.000572,[ 93 128] ; [39 54],[ 92.9044586 128.0955414] ; [39.0955414 53.9044586],0
p2,1,0.992861,8e-05,[170  56] ; [70 23],[170.03134796  55.96865204] ; [69.96865204 23.03134796],0
b4,1,0.999363,1e-06,[144  83] ; [59 34],[144.003125  82.996875] ; [58.996875 34.003125],0
