Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.639983,[39 34] ; [465  88],[58.77316294 14.22683706] ; [445.22683706 107.77316294],1
n4,1,0.0,33.310673,[41 33] ; [464  90],[59.50636943 14.49363057] ; [445.49363057 108.50636943],1
r4,1,0.002025,9.526979,[61 13] ; [515  39],[67.87261146  6.12738854] ; [508.12738854  45.87261146],0
u2,1,0.003866,8.345556,[22  3] ; [83 61],[15.53254438  9.46745562] ; [89.46745562 54.53254438],0
p6,1,0.00441,8.106626,[16 55] ; [219 329],[26.95476575 44.04523425] ; [208.04523425 339.95476575],0
s5,1,0.005051,7.860997,[15 59] ; [196 336],[25.76567657 48.23432343] ; [185.23432343 346.76567657],0
b1,1,0.008108,7.00942,[36 38] ; [183 371],[25.80573248 48.19426752] ; [193.19426752 360.80573248],0
d2,1,0.008323,6.962725,[24 50] ; [269 283],[34.63578275 39.36421725] ; [258.36421725 293.63578275],0
v3,1,0.013648,6.083081,[19 50] ; [230 304],[28.49253731 40.50746269] ; [220.50746269 313.49253731],0
p3,1,0.016947,5.701833,[31 43] ; [313 240],[40.59968102 33.40031898] ; [303.40031898 249.59968102],0
u1,1,0.01996,5.41536,[ 6 68] ; [106 448],[13.19745223 60.80254777] ; [ 98.80254777 455.19745223],0
p12,1,0.026967,4.892933,[ 2 72] ; [ 60 491],[ 7.3408 66.6592] ; [ 54.6592 496.3408],0
a4,1,0.030266,4.694138,[24 50] ; [253 300],[32.69218501 41.30781499] ; [244.30781499 308.69218501],0
r2,1,0.032153,4.59033,[64  8] ; [522  27],[67.94202899  4.05797101] ; [518.05797101  30.94202899],0
b3,1,0.033861,4.501708,[11 33] ; [144 202],[17.48717949 26.51282051] ; [137.51282051 208.48717949],0
b2,1,0.033861,4.501708,[11 33] ; [144 202],[17.48717949 26.51282051] ; [137.51282051 208.48717949],0
v1,1,0.042555,4.112994,[32 38] ; [314 223],[39.90115321 30.09884679] ; [306.09884679 230.90115321],0
n2,1,0.043101,4.091434,[17  1] ; [70 27],[13.6173913  4.3826087] ; [73.3826087 23.6173913],0
d1,1,0.056547,3.635882,[37 37] ; [341 213],[44.54140127 29.45859873] ; [333.45859873 220.54140127],0
p4,1,0.059637,3.547449,[40 33] ; [365 188],[47.2284345 25.7715655] ; [357.7715655 195.2284345],0
a2,1,0.060397,3.526448,[11 63] ; [137 417],[17.43949045 56.56050955] ; [130.56050955 423.43949045],0
u3,1,0.063661,3.439334,[19  6] ; [81 63],[14.79289941 10.20710059] ; [85.20710059 58.79289941],0
p2,1,0.065393,3.395024,[59 14] ; [488  64],[63.8896  9.1104] ; [483.1104  68.8896],0
d4,1,0.077162,3.123689,[56 18] ; [464  89],[61.37161085 12.62838915] ; [458.62838915  94.37161085],0
a5,1,0.104899,2.629442,[51 23] ; [429 125],[56.56050955 17.43949045] ; [423.43949045 130.56050955],0
s6,1,0.10698,2.598275,[45 29] ; [379 162],[51.01788618 22.98211382] ; [372.98211382 168.01788618],0
s7,1,0.116832,2.459281,[30 41] ; [278 255],[36.20529801 34.79470199] ; [271.79470199 261.20529801],0
p5,1,0.131735,2.271942,[ 6 67] ; [ 81 469],[10.19422151 62.80577849] ; [ 76.80577849 473.19422151],0
