Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000138,14.525439,[3 4] ; [85  8],[6.16 0.84] ; [81.84 11.16],1
n5,1,0.005217,7.80272,[4 3] ; [85  8],[6.23 0.77] ; [82.77 10.23],0
s2,1,0.01793,5.602967,[1 6] ; [56 37],[3.99 3.01] ; [53.01 39.99],0
r3,1,0.020367,5.380119,[5 2] ; [88  5],[6.51 0.49] ; [86.49  6.51],0
r4,1,0.020367,5.380119,[5 2] ; [88  5],[6.51 0.49] ; [86.49  6.51],0
b5,1,0.028805,4.77922,[6 1] ; [40 53],[3.22 3.78] ; [42.78 50.22],0
p6,1,0.076002,3.148397,[2 5] ; [57 34],[4.21428571 2.78571429] ; [54.78571429 36.21428571],0
p8,1,0.121472,2.398234,[4 3] ; [75 17],[5.58585859 1.41414141] ; [73.41414141 18.58585859],0
b4,1,0.123429,2.373259,[6 1] ; [52 41],[4.06 2.94] ; [53.94 39.06],0
b1,1,0.129527,2.298163,[5 2] ; [39 54],[3.08 3.92] ; [40.92 52.08],0
p3,1,0.167171,1.908128,[4 3] ; [74 19],[5.46 1.54] ; [72.54 20.46],0
s5,1,0.19627,1.669916,[3 4] ; [57 28],[4.56521739 2.43478261] ; [55.43478261 29.56521739],0
a3,1,0.22576,1.467378,[4 3] ; [72 21],[5.32 1.68] ; [70.68 22.32],0
a6,1,0.252371,1.310132,[3 4] ; [60 33],[4.41 2.59] ; [58.59 34.41],0
p4,1,0.255713,1.291821,[5 2] ; [80 12],[6.01010101 0.98989899] ; [78.98989899 13.01010101],0
s3,1,0.289749,1.120786,[3 4] ; [58 34],[4.31313131 2.68686869] ; [56.68686869 35.31313131],0
p11,1,0.297067,1.087317,[5 2] ; [80 13],[5.95 1.05] ; [79.05 13.95],0
d3,1,0.297485,1.085434,[6 1] ; [62 31],[4.76 2.24] ; [63.24 29.76],0
s7,1,0.390312,0.737969,[4 3] ; [63 24],[4.9893617 2.0106383] ; [62.0106383 24.9893617],0
s6,1,0.397997,0.71437,[5 2] ; [73 14],[5.80851064 1.19148936] ; [72.19148936 14.80851064],0
v3,1,0.408188,0.684072,[3 4] ; [53 37],[4.04123711 2.95876289] ; [51.95876289 38.04123711],0
v2,1,0.414264,0.666529,[5 2] ; [50 40],[3.96907216 3.03092784] ; [51.03092784 38.96907216],0
a2,1,0.4503,0.569897,[2 5] ; [16 77],[1.26 5.74] ; [16.74 76.26],0
r1,1,0.503261,0.448054,[5 2] ; [76 17],[5.67 1.33] ; [75.33 17.67],0
u1,1,0.503261,0.448054,[2 5] ; [17 76],[1.33 5.67] ; [17.67 75.33],0
s8,1,0.543258,0.369535,[5 2] ; [55 37],[4.24242424 2.75757576] ; [55.75757576 36.24242424],0
d5,1,0.609414,0.261029,[6 1] ; [72 21],[5.46 1.54] ; [72.54 20.46],0
p10,1,0.627634,0.235283,[6 1] ; [83  8],[6.35714286 0.64285714] ; [82.64285714  8.35714286],0
n1,1,0.718816,0.12963,[2 1] ; [10  8],[1.71428571 1.28571429] ; [10.28571429  7.71428571],0
d2,1,0.73602,0.113655,[3 4] ; [46 47],[3.43 3.57] ; [45.57 47.43],0
p7,1,0.759632,0.093614,[5 1] ; [71 20],[4.70103093 1.29896907] ; [71.29896907 19.70103093],0
n3,1,0.773976,0.082471,[2 1] ; [11  8],[1.77272727 1.22727273] ; [11.22727273  7.77272727],0
d4,1,0.790824,0.070352,[6 1] ; [76 17],[5.74 1.26] ; [76.26 16.74],0
b3,1,0.807638,0.059279,[3 4] ; [31 34],[3.30555556 3.69444444] ; [30.69444444 34.30555556],0
b2,1,0.807638,0.059279,[3 4] ; [31 34],[3.30555556 3.69444444] ; [30.69444444 34.30555556],0
a5,1,0.820983,0.051203,[5 2] ; [70 23],[5.25 1.75] ; [69.75 23.25],0
d1,1,0.828241,0.047071,[4 3] ; [57 36],[4.27 2.73] ; [56.73 36.27],0
p2,1,0.84698,0.037239,[6 1] ; [82 11],[6.16 0.84] ; [81.84 11.16],0
v1,1,0.888632,0.01961,[5 2] ; [62 28],[4.83505155 2.16494845] ; [62.16494845 27.83505155],0
s4,1,0.934173,0.006822,[1 6] ; [12 79],[0.92857143 6.07142857] ; [12.07142857 78.92857143],0
a7,1,0.972147,0.001219,[5 2] ; [67 26],[5.04 1.96] ; [66.96 26.04],0
a4,1,0.993684,6.3e-05,[3 4] ; [40 53],[3.01 3.99] ; [39.99 53.01],0
