Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,141.108447,[140  17] ; [ 37 124],[87.38679245 69.61320755] ; [89.61320755 71.38679245],1
s6,1,0.0,52.89588,[134  22] ; [75 84],[103.5047619  52.4952381] ; [105.4952381  53.5047619],1
s7,1,0.0,48.914408,[102  50] ; [ 43 114],[71.32686084 80.67313916] ; [73.67313916 83.32686084],1
s5,1,0.0,36.20662,[76 76] ; [ 28 130],[ 50.99354839 101.00645161] ; [ 53.00645161 104.99354839],1
s8,1,0.0,34.664233,[93 65] ; [ 43 120],[66.94080997 91.05919003] ; [69.05919003 93.94080997],1
s4,1,4e-06,21.337511,[ 48 108] ; [ 16 145],[ 31.49526814 124.50473186] ; [ 32.50473186 128.49526814],1
p4,1,0.000156,14.301798,[109  49] ; [78 84],[92.33125 65.66875] ; [94.66875 67.33125],1
p10,1,0.001134,10.5956,[146  10] ; [132  30],[136.37735849  19.62264151] ; [141.62264151  20.37735849],0
r4,1,0.001373,10.241889,[145  13] ; [129  34],[134.86604361  23.13395639] ; [139.13395639  23.86604361],0
v4,1,0.001649,9.904315,[154   3] ; [146  17],[147.1875   9.8125] ; [152.8125  10.1875],0
a3,1,0.008053,7.021672,[116  42] ; [95 65],[104.83647799  53.16352201] ; [106.16352201  53.83647799],0
p6,1,0.008098,7.011598,[69 89] ; [ 47 113],[ 57.63522013 100.36477987] ; [ 58.36477987 101.63522013],0
u3,1,0.008555,6.91347,[29 12] ; [30 37],[22.39814815 18.60185185] ; [36.60185185 30.39814815],0
r2,1,0.011395,6.402677,[149   7] ; [141  20],[142.71293375  13.28706625] ; [147.28706625  13.71293375],0
a2,1,0.024695,5.045159,[ 39 119] ; [ 24 139],[ 31.00934579 126.99065421] ; [ 31.99065421 131.00934579],0
r1,1,0.026381,4.9309,[119  38] ; [105  58],[109.9  47.1] ; [114.1  48.9],0
r3,1,0.033354,4.527512,[149   8] ; [143  19],[143.71159875  13.28840125] ; [148.28840125  13.71159875],0
p3,1,0.03451,4.469243,[83 75] ; [66 96],[73.56875 84.43125] ; [75.43125 86.56875],0
u1,1,0.039501,4.239195,[ 28 130] ; [ 16 147],[ 21.65732087 136.34267913] ; [ 22.34267913 140.65732087],0
a4,1,0.045315,4.006892,[76 82] ; [ 60 102],[67.15 90.85] ; [68.85 93.15],0
p12,1,0.047441,3.929683,[ 13 145] ; [  5 156],[  8.9153605 149.0846395] ; [  9.0846395 151.9153605],0
v1,1,0.052481,3.760365,[71 82] ; [ 57 103],[62.5686901 90.4313099] ; [65.4313099 94.5686901],0
d3,1,0.062118,3.479918,[109  47] ; [97 65],[101.05660377  54.94339623] ; [104.94339623  57.05660377],0
p5,1,0.062355,3.473608,[ 25 129] ; [ 15 147],[ 19.49367089 134.50632911] ; [ 20.50632911 141.49367089],0
d1,1,0.1041,2.641572,[88 70] ; [76 87],[80.72274143 77.27725857] ; [83.27725857 79.72274143],0
p7,1,0.106454,2.606088,[98 55] ; [87 71],[91.01286174 61.98713826] ; [93.98713826 64.01286174],0
a7,1,0.120721,2.407948,[112  45] ; [103  60],[105.484375  51.515625] ; [109.515625  53.484375],0
u2,1,0.141884,2.157411,[27 14] ; [35 33],[23.32110092 17.67889908] ; [38.67889908 29.32110092],0
n4,1,0.148754,2.084979,[121  36] ; [114  49],[115.296875  41.703125] ; [119.703125  43.296875],0
d4,1,0.150751,2.064638,[128  28] ; [123  40],[122.7460815  33.2539185] ; [128.2539185  34.7460815],0
s1,1,0.162211,1.953494,[ 10 146] ; [  5 157],[  7.35849057 148.64150943] ; [  7.64150943 154.35849057],0
d2,1,0.17013,1.881799,[70 87] ; [ 60 102],[63.98119122 93.01880878] ; [66.01880878 95.98119122],0
p2,1,0.183925,1.76562,[138  19] ; [133  28],[133.79559748  23.20440252] ; [137.20440252  23.79559748],0
n5,1,0.23703,1.398174,[122  36] ; [115  46],[117.38557994  40.61442006] ; [119.61442006  41.38557994],0
n6,1,0.237616,1.39468,[134  23] ; [131  32],[130.015625  26.984375] ; [134.984375  28.015625],0
a1,1,0.248958,1.329142,[  9 149] ; [  5 158],[  6.89096573 151.10903427] ; [  7.10903427 155.89096573],0
b4,1,0.251801,1.313282,[84 74] ; [97 66],[89.09034268 68.90965732] ; [91.90965732 71.09034268],0
b1,1,0.254564,1.298081,[68 90] ; [ 60 103],[63.00311526 94.99688474] ; [64.99688474 98.00311526],0
n1,1,0.26443,1.245414,[18 19] ; [16 28],[15.5308642 21.4691358] ; [18.4691358 25.5308642],0
u4,1,0.29938,1.076954,[  3 155] ; [  1 162],[  1.96884735 156.03115265] ; [  2.03115265 160.96884735],0
b5,1,0.306197,1.047008,[95 63] ; [107  56],[99.42679128 58.57320872] ; [102.57320872  60.42679128],0
n2,1,0.334497,0.931408,[29  8] ; [31 14],[27.07317073  9.92682927] ; [32.92682927 12.07317073],0
v3,1,0.409023,0.681638,[ 30 123] ; [ 26 136],[ 27.2 125.8] ; [ 28.8 133.2],0
a5,1,0.523291,0.407402,[109  49] ; [107  56],[106.31775701  51.68224299] ; [109.68224299  53.31775701],0
p1,1,0.647523,0.209038,[ 14 143] ; [ 17 146],[ 15.209375 141.790625] ; [ 15.790625 147.209375],0
a6,1,0.65641,0.197914,[102  55] ; [102  61],[100.0875  56.9125] ; [103.9125  59.0875],0
p11,1,0.694073,0.154711,[125  33] ; [126  37],[123.54517134  34.45482866] ; [127.45482866  35.54517134],0
d5,1,0.702921,0.145451,[117  38] ; [120  43],[115.51886792  39.48113208] ; [121.48113208  41.51886792],0
a8,1,0.733829,0.115625,[ 21 127] ; [ 19 129],[ 20. 128.] ; [ 20. 128.],0
n3,1,0.839378,0.041083,[26 11] ; [30 14],[25.58024691 11.41975309] ; [30.41975309 13.58024691],0
b2,1,0.863656,0.029488,[38 62] ; [32 55],[37.43315508 62.56684492] ; [32.56684492 54.43315508],0
b3,1,0.863656,0.029488,[38 62] ; [32 55],[37.43315508 62.56684492] ; [32.56684492 54.43315508],0
p8,1,0.905388,0.014127,[82 76] ; [83 79],[81.46875 76.53125] ; [83.53125 78.46875],0
