Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.52477,[ 2 37] ; [92 39],[21.56470588 17.43529412] ; [72.43529412 58.56470588],1
d3,1,2e-06,22.83402,[15 24] ; [103  28],[27.07058824 11.92941176] ; [90.92941176 40.07058824],1
d4,1,9.5e-05,15.231523,[22 17] ; [112  19],[30.74117647  8.25882353] ; [103.25882353  27.74117647],1
a4,1,0.000111,14.938271,[ 8 31] ; [73 58],[18.58235294 20.41764706] ; [62.41764706 68.58235294],1
d2,1,0.00113,10.600691,[ 9 30] ; [69 62],[17.89411765 21.10588235] ; [60.10588235 70.89411765],0
u1,1,0.003886,8.33619,[ 1 38] ; [ 30 101],[ 7.11176471 31.88823529] ; [ 23.88823529 107.11176471],0
r3,1,0.011947,6.318764,[32  7] ; [124   7],[35.78823529  3.21176471] ; [120.21176471  10.78823529],0
a5,1,0.01215,6.288902,[21 18] ; [98 33],[27.3 11.7] ; [91.7 39.3],0
r2,1,0.02164,5.274522,[33  6] ; [124   6],[36.23076923  2.76923077] ; [120.76923077   9.23076923],0
r1,1,0.022166,5.232731,[25 14] ; [106  24],[30.23076923  8.76923077] ; [100.76923077  29.23076923],0
r4,1,0.028053,4.824819,[29 10] ; [116  15],[33.26470588  5.73529412] ; [111.73529412  19.26470588],0
s6,1,0.045949,3.983477,[27 12] ; [108  21],[31.33928571  7.66071429] ; [103.66071429  25.33928571],0
p1,1,0.053405,3.731193,[ 8 31] ; [ 12 119],[ 4.58823529 34.41176471] ; [ 15.41176471 115.58823529],0
s3,1,0.053882,3.716365,[23 15] ; [100  31],[27.65680473 10.34319527] ; [95.34319527 35.65680473],0
v4,1,0.064061,3.428986,[35  4] ; [126   4],[37.15384615  1.84615385] ; [123.84615385   6.15384615],0
a3,1,0.068776,3.311986,[25 14] ; [102  28],[29.30769231  9.69230769] ; [97.69230769 32.30769231],0
a2,1,0.07249,3.225718,[ 5 34] ; [35 96],[ 9.17647059 29.82352941] ; [ 30.82352941 100.17647059],0
s5,1,0.095301,2.78247,[11 27] ; [56 71],[15.43030303 22.56969697] ; [51.56969697 75.43030303],0
