Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,130.82861,[395  38] ; [38 54],[357.12190476  75.87809524] ; [75.87809524 16.12190476],1
s4,1,1.8e-05,18.341968,[ 76 350] ; [35 57],[ 91.28571429 334.71428571] ; [19.71428571 72.28571429],1
s7,1,5e-05,16.458658,[275 140] ; [38 50],[258.24055666 156.75944334] ; [54.75944334 33.24055666],1
p4,1,6.4e-05,15.97535,[300 131] ; [44 48],[283.4875717 147.5124283] ; [60.5124283 31.4875717],1
p6,1,7.8e-05,15.613365,[195 233] ; [21 70],[178.12716763 249.87283237] ; [37.87283237 53.12716763],1
s8,1,0.001627,9.928742,[256 176] ; [38 54],[242.38167939 189.61832061] ; [51.61832061 40.38167939],0
p5,1,0.001933,9.61188,[ 73 357] ; [ 4 88],[ 63.42911877 366.57088123] ; [13.57088123 78.42911877],0
a8,1,0.001942,9.603836,[ 64 329] ; [ 3 83],[ 54.97077244 338.02922756] ; [12.02922756 73.97077244],0
a3,1,0.002249,9.334715,[329 102] ; [56 36],[317.27533461 113.72466539] ; [67.72466539 24.27533461],0
r1,1,0.00324,8.667278,[370  63] ; [67 25],[360.42095238  72.57904762] ; [76.57904762 15.42095238],0
p3,1,0.003467,8.543548,[246 186] ; [37 55],[233.3129771 198.6870229] ; [49.6870229 42.3129771],0
p11,1,0.003878,8.340268,[359  75] ; [64 28],[349.01520913  84.98479087] ; [73.98479087 18.01520913],0
d5,1,0.006874,7.305505,[370  63] ; [68 24],[361.24571429  71.75428571] ; [76.75428571 15.24571429],0
p2,1,0.007118,7.242936,[371  60] ; [68 23],[362.46934866  68.53065134] ; [76.53065134 14.46934866],0
d2,1,0.007661,7.111064,[231 202] ; [35 57],[219.38666667 213.61333333] ; [46.61333333 45.38666667],0
d1,1,0.011209,6.43188,[274 160] ; [45 47],[263.20532319 170.79467681] ; [55.79467681 36.20532319],0
u1,1,0.012767,6.201138,[103 331] ; [11 81],[ 94.0608365 339.9391635] ; [19.9391635 72.0608365],0
a4,1,0.01912,5.490495,[212 218] ; [33 59],[201.81992337 228.18007663] ; [43.18007663 48.81992337],0
v1,1,0.02303,5.16623,[252 170] ; [42 48],[242.3203125 179.6796875] ; [51.6796875 38.3203125],0
p12,1,0.026342,4.933422,[ 53 378] ; [ 4 88],[ 46.97323136 384.02676864] ; [10.02676864 81.97323136],0
n1,1,0.026812,4.902857,[36 39] ; [ 9 26],[30.68181818 44.31818182] ; [14.31818182 20.68181818],0
a5,1,0.033263,4.5322,[337  96] ; [62 30],[329.08 103.92] ; [69.92 22.08],0
a2,1,0.037323,4.335622,[121 313] ; [16 76],[113.03802281 320.96197719] ; [23.96197719 68.03802281],0
p10,1,0.039521,4.238347,[374  54] ; [72 19],[367.79961464  60.20038536] ; [78.20038536 12.79961464],0
b1,1,0.040763,4.185849,[167 267] ; [25 67],[158.41825095 275.58174905] ; [33.58174905 58.41825095],0
v3,1,0.062612,3.466797,[188 235] ; [30 59],[180.10546875 242.89453125] ; [37.89453125 51.10546875],0
