Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,22.114686,[22 62] ; [214 179],[41.55974843 42.44025157] ; [194.44025157 198.55974843],1
p7,1,1.2e-05,19.238971,[33 49] ; [258 132],[50.55508475 31.44491525] ; [240.44491525 149.55508475],1
p9,1,2.5e-05,17.75816,[55 27] ; [340  54],[68.04621849 13.95378151] ; [326.95378151  67.04621849],1
p4,1,3e-05,17.395688,[29 54] ; [238 159],[46.16875 36.83125] ; [220.83125 176.16875],1
p10,1,0.000115,14.872198,[51 31] ; [322  73],[64.12159329 17.87840671] ; [308.87840671  86.12159329],1
a6,1,0.000217,13.675822,[43 41] ; [286 112],[57.33609959 26.66390041] ; [271.66390041 126.33609959],1
a7,1,0.001051,10.735642,[50 34] ; [305  92],[61.995842 22.004158] ; [293.004158 103.995842],0
n4,1,0.001367,10.2492,[49 35] ; [299  97],[60.9 23.1] ; [287.1 108.9],0
a5,1,0.002151,9.415966,[48 36] ; [294 104],[59.60165975 24.39834025] ; [282.39834025 115.60165975],0
p11,1,0.003378,8.591014,[55 29] ; [319  79],[65.17842324 18.82157676] ; [308.82157676  89.17842324],0
d3,1,0.004821,7.945299,[45 39] ; [276 121],[56.05821206 27.94178794] ; [264.94178794 132.05821206],0
p6,1,0.005981,7.555987,[19 64] ; [153 241],[29.92872117 53.07127883] ; [142.07127883 251.92872117],0
d5,1,0.00669,7.354392,[58 26] ; [326  71],[67.06029106 16.93970894] ; [316.93970894  80.06029106],0
s6,1,0.008755,6.87204,[44 37] ; [272 120],[54.1141649 26.8858351] ; [261.8858351 130.1141649],0
s7,1,0.013408,6.114412,[24 56] ; [172 210],[33.93939394 46.06060606] ; [162.06060606 219.93939394],0
n5,1,0.013558,6.094843,[49 34] ; [287 108],[58.34309623 24.65690377] ; [277.65690377 117.34309623],0
p5,1,0.01555,5.853029,[ 1 81] ; [ 36 362],[ 6.32083333 75.67916667] ; [ 30.67916667 367.32083333],0
b1,1,0.021504,5.285475,[41 43] ; [141 257],[31.71784232 52.28215768] ; [150.28215768 247.71784232],0
a3,1,0.022812,5.182788,[48 35] ; [281 117],[56.77130977 26.22869023] ; [272.22869023 125.77130977],0
r1,1,0.025438,4.993811,[63 21] ; [335  59],[69.94142259 14.05857741] ; [328.05857741  65.94142259],0
u4,1,0.034304,4.479487,[ 3 81] ; [  3 395],[ 1.04564315 82.95435685] ; [  4.95435685 393.04564315],0
r3,1,0.05844,3.5811,[80  4] ; [390   6],[82.25  1.75] ; [387.75   8.25],0
p3,1,0.104609,2.633826,[31 53] ; [185 212],[37.72141372 46.27858628] ; [178.27858628 218.72141372],0
n6,1,0.119246,2.427192,[65 19] ; [335  62],[69.85446985 14.14553015] ; [330.14553015  66.85446985],0
n1,1,0.128556,2.309859,[16 14] ; [33 55],[12.45762712 17.54237288] ; [36.54237288 51.45762712],0
n3,1,0.141857,2.157701,[26  4] ; [64 23],[23.07692308  6.92307692] ; [66.92307692 20.07692308],0
