Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,106.945856,[ 5 59] ; [240  77],[41.15485564 22.84514436] ; [203.84514436 113.15485564],1
d4,1,0.0,47.962057,[37 27] ; [289  28],[54.76115486  9.23884514] ; [271.23884514  45.76115486],1
a4,1,0.0,27.13212,[13 51] ; [177 139],[32. 32.] ; [158. 158.],1
d3,1,0.0,26.954991,[29 35] ; [245  72],[46.02624672 17.97375328] ; [227.97375328  89.02624672],1
d2,1,1e-06,24.081705,[18 46] ; [195 122],[35.77952756 28.22047244] ; [177.22047244 139.77952756],1
u1,1,0.000286,13.157799,[ 4 60] ; [ 87 230],[15.28608924 48.71391076] ; [ 75.71391076 241.28608924],1
p1,1,0.000552,11.93007,[15 49] ; [ 27 288],[ 7.09234828 56.90765172] ; [ 34.90765172 280.09234828],1
a3,1,0.000565,11.887438,[44 20] ; [272  43],[53.36147757 10.63852243] ; [262.63852243  52.36147757],1
a2,1,0.001771,9.773121,[ 8 56] ; [101 216],[18.30971129 45.69028871] ; [ 90.69028871 226.30971129],0
a5,1,0.007055,7.258838,[44 20] ; [264  53],[51.73753281 12.26246719] ; [256.26246719  60.73753281],0
v2,1,0.00709,7.250134,[28 33] ; [198 110],[37.3604336 23.6395664] ; [188.6395664 119.3604336],0
p8,1,0.022296,5.222536,[45 19] ; [171 141],[36.76595745 27.23404255] ; [179.23404255 132.76595745],0
n4,1,0.022423,5.212652,[48 16] ; [272  43],[54.03693931  9.96306069] ; [265.96306069  49.03693931],0
s6,1,0.030282,4.693201,[49 15] ; [270  40],[54.58823529  9.41176471] ; [264.41176471  45.58823529],0
r2,1,0.053694,3.722197,[58  5] ; [303   9],[60.648  2.352] ; [300.352  11.648],0
v3,1,0.054566,3.69531,[22 41] ; [146 157],[28.91803279 34.08196721] ; [139.08196721 163.91803279],0
s2,1,0.085128,2.964165,[42 22] ; [240  76],[47.49473684 16.50526316] ; [234.50526316  81.49473684],0
r1,1,0.0931,2.81993,[49 15] ; [268  47],[53.53034301 10.46965699] ; [263.46965699  51.53034301],0
p4,1,0.115898,2.4719,[39 25] ; [224  92],[44.29473684 19.70526316] ; [218.70526316  97.29473684],0
s5,1,0.126345,2.336843,[24 39] ; [146 154],[29.50413223 33.49586777] ; [140.49586777 159.50413223],0
a1,1,0.12907,2.30365,[ 1 63] ; [ 20 297],[ 3.52755906 60.47244094] ; [ 17.47244094 299.52755906],0
p3,1,0.151886,2.053207,[33 31] ; [194 123],[38.1312336 25.8687664] ; [188.8687664 128.1312336],0
n3,1,0.222045,1.491103,[6 5] ; [53 20],[7.72619048 3.27380952] ; [51.27380952 21.72619048],0
b1,1,0.260114,1.268152,[28 36] ; [115 202],[24.02099738 39.97900262] ; [118.97900262 198.02099738],0
u4,1,0.28423,1.146755,[ 1 63] ; [ 14 303],[ 2.51968504 61.48031496] ; [ 12.48031496 304.51968504],0
s8,1,0.316558,1.003117,[43 21] ; [231  84],[46.26912929 17.73087071] ; [227.73087071  87.26912929],0
v1,1,0.329772,0.949793,[34 29] ; [186 121],[37.45945946 25.54054054] ; [182.54054054 124.45945946],0
v4,1,0.338103,0.917612,[60  3] ; [307   8],[61.16666667  1.83333333] ; [305.83333333   9.16666667],0
u3,1,0.35551,0.853691,[16  4] ; [31 14],[14.46153846  5.53846154] ; [32.53846154 12.46153846],0
p6,1,0.382456,0.762794,[27 36] ; [153 160],[30.15957447 32.84042553] ; [149.84042553 163.15957447],0
r4,1,0.422156,0.644305,[57  7] ; [292  25],[58.62467192  5.37532808] ; [290.37532808  26.62467192],0
n1,1,0.422676,0.642862,[4 7] ; [36 37],[5.23809524 5.76190476] ; [34.76190476 38.23809524],0
p2,1,0.425067,0.636264,[58  6] ; [275  41],[56.08421053  7.91578947] ; [276.91578947  39.08421053],0
p10,1,0.444414,0.584859,[60  4] ; [286  29],[58.42744063  5.57255937] ; [287.57255937  27.42744063],0
s1,1,0.461417,0.542456,[ 4 60] ; [ 13 300],[ 2.88594164 61.11405836] ; [ 14.11405836 298.88594164],0
s3,1,0.464599,0.534791,[45 18] ; [238  76],[47.29177719 15.70822281] ; [235.70822281  78.29177719],0
a6,1,0.510427,0.433192,[40 24] ; [211 105],[42.27368421 21.72631579] ; [208.72631579 107.27368421],0
a8,1,0.556526,0.345756,[ 9 52] ; [ 51 234],[10.57803468 50.42196532] ; [ 49.42196532 235.57803468],0
a7,1,0.579741,0.306653,[43 21] ; [224  93],[44.8503937 19.1496063] ; [222.1496063  94.8503937],0
