Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,26.276965,[ 8 64] ; [55 61],[24.12765957 47.87234043] ; [38.87234043 77.12765957],1
p8,1,1e-06,24.95054,[17 54] ; [73 46],[33.63157895 37.36842105] ; [56.36842105 62.63157895],1
p4,1,2.6e-05,17.719381,[24 48] ; [77 42],[38.07329843 33.92670157] ; [62.92670157 56.07329843],1
p3,1,0.000266,13.294742,[21 51] ; [67 52],[33.17277487 38.82722513] ; [54.82722513 64.17277487],1
p2,1,0.004565,8.04423,[51 21] ; [104  15],[58.42931937 13.57068063] ; [96.57068063 22.42931937],0
s7,1,0.0195,5.456104,[26 44] ; [61 50],[33.64640884 36.35359116] ; [53.35359116 57.64640884],0
n3,1,0.024497,5.059118,[10  7] ; [23  3],[13.04651163  3.95348837] ; [19.95348837  6.04651163],0
s8,1,0.026701,4.910051,[23 49] ; [57 61],[30.31578947 41.68421053] ; [49.68421053 68.31578947],0
b1,1,0.034578,4.465889,[21 51] ; [53 66],[27.89528796 44.10471204] ; [46.10471204 72.89528796],0
u1,1,0.043738,4.066658,[ 1 71] ; [ 10 109],[ 4.14659686 67.85340314] ; [  6.85340314 112.14659686],0
n6,1,0.063094,3.454137,[51 20] ; [99 20],[56.05263158 14.94736842] ; [93.94736842 25.05263158],0
a3,1,0.069344,3.298488,[39 32] ; [81 38],[44.84210526 26.15789474] ; [75.15789474 43.84210526],0
n5,1,0.086181,2.94431,[48 24] ; [92 26],[53.05263158 18.94736842] ; [86.94736842 31.05263158],0
s6,1,0.098666,2.726982,[41 29] ; [81 34],[46.16216216 23.83783784] ; [75.83783784 39.16216216],0
s3,1,0.100149,2.703173,[30 39] ; [66 52],[35.42245989 33.57754011] ; [60.57754011 57.42245989],0
d4,1,0.102638,2.664062,[38 34] ; [77 42],[43.35078534 28.64921466] ; [71.64921466 47.35078534],0
r3,1,0.102813,2.661355,[62  9] ; [112   7],[65.02105263  5.97894737] ; [108.97894737  10.02105263],0
s5,1,0.108488,2.576104,[15 52] ; [39 77],[19.7704918 47.2295082] ; [34.2295082 81.7704918],0
v2,1,0.108681,2.573292,[35 34] ; [74 44],[40.21925134 28.78074866] ; [68.78074866 49.21925134],0
p10,1,0.118404,2.43831,[52 20] ; [95 21],[56.29787234 15.70212766] ; [90.70212766 25.29787234],0
p5,1,0.118872,2.432124,[ 5 67] ; [ 17 101],[ 8.33684211 63.66315789] ; [ 13.66315789 104.33684211],0
p12,1,0.125647,2.345476,[ 2 69] ; [ 10 109],[ 4.48421053 66.51578947] ; [  7.51578947 111.48421053],0
v3,1,0.144804,2.126149,[24 47] ; [53 66],[28.77368421 42.22631579] ; [48.22631579 70.77368421],0
a6,1,0.160554,1.969002,[45 27] ; [62 57],[40.33507853 31.66492147] ; [66.66492147 52.33507853],0
