Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,5.4e-05,16.318839,[16 36] ; [48 23],[27.05691057 24.94308943] ; [36.94308943 34.05691057],1
v4,1,0.000251,13.407288,[32 20] ; [61  7],[40.3 11.7] ; [52.7 15.3],1
a1,1,0.001436,10.158771,[ 9 43] ; [ 1 70],[ 4.22764228 47.77235772] ; [ 5.77235772 65.22764228],0
p9,1,0.001502,10.076319,[21 29] ; [49 20],[29.41176471 20.58823529] ; [40.58823529 28.41176471],0
s6,1,0.001961,9.585944,[13 38] ; [38 33],[21.31967213 29.68032787] ; [29.68032787 41.31967213],0
p7,1,0.002006,9.544379,[11 38] ; [34 33],[19.00862069 29.99137931] ; [25.99137931 41.00862069],0
r4,1,0.003928,8.316826,[24 28] ; [51 20],[31.70731707 20.29268293] ; [43.29268293 27.70731707],0
r3,1,0.004298,8.153565,[33 19] ; [60 10],[39.63934426 12.36065574] ; [53.36065574 16.63934426],0
p10,1,0.004581,8.037884,[18 32] ; [43 26],[25.6302521 24.3697479] ; [35.3697479 33.6302521],0
p6,1,0.016181,5.78306,[ 3 48] ; [15 54],[ 7.65 43.35] ; [10.35 58.65],0
p4,1,0.0223,5.222248,[ 9 42] ; [26 45],[14.63114754 36.36885246] ; [20.36885246 50.63114754],0
p8,1,0.033334,4.528541,[ 9 42] ; [24 44],[14.14285714 36.85714286] ; [18.85714286 49.14285714],0
s8,1,0.03523,4.434,[ 7 45] ; [21 50],[11.83739837 40.16260163] ; [16.16260163 54.83739837],0
s4,1,0.041107,4.17159,[ 3 49] ; [13 58],[ 6.76422764 45.23577236] ; [ 9.23577236 61.76422764],0
b5,1,0.043894,4.060626,[25 27] ; [47 24],[30.43902439 21.56097561] ; [41.56097561 29.43902439],0
d2,1,0.05354,3.726977,[23 28] ; [20 51],[17.97540984 33.02459016] ; [25.02459016 45.97540984],0
a7,1,0.059366,3.554996,[28 24] ; [50 21],[32.97560976 19.02439024] ; [45.02439024 25.97560976],0
a2,1,0.079138,3.082519,[10 42] ; [ 6 65],[ 6.76422764 45.23577236] ; [ 9.23577236 61.76422764],0
b4,1,0.090436,2.866595,[25 27] ; [45 26],[29.59349593 22.40650407] ; [40.40650407 30.59349593],0
s7,1,0.090474,2.865918,[10 39] ; [23 43],[14.06086957 34.93913043] ; [18.93913043 47.06086957],0
a4,1,0.102359,2.668395,[22 30] ; [20 51],[17.75609756 34.24390244] ; [24.24390244 46.75609756],0
d3,1,0.103028,2.658031,[26 25] ; [46 24],[30.34710744 20.65289256] ; [41.65289256 28.34710744],0
