Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001451,10.139439,[8 3] ; [ 2 14],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
p2,1,0.002102,9.458485,[8 3] ; [ 2 13],[4.23076923 6.76923077] ; [5.76923077 9.23076923],0
p6,1,0.004897,7.917005,[6 5] ; [ 1 15],[2.85185185 8.14814815] ; [ 4.14814815 11.85185185],0
p11,1,0.005613,7.670455,[7 4] ; [ 2 14],[3.66666667 7.33333333] ; [ 5.33333333 10.66666667],0
v2,1,0.005613,7.670455,[7 4] ; [ 2 14],[3.66666667 7.33333333] ; [ 5.33333333 10.66666667],0
p7,1,0.008786,6.865852,[6 5] ; [ 1 13],[3.08 7.92] ; [ 3.92 10.08],0
s2,1,0.018728,5.526764,[6 5] ; [ 2 14],[3.25925926 7.74074074] ; [ 4.74074074 11.25925926],0
p9,1,0.032981,4.546777,[9 2] ; [6 9],[6.34615385 4.65384615] ; [8.65384615 6.34615385],0
a6,1,0.04792,3.912803,[9 2] ; [7 9],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
s5,1,0.093028,2.821181,[5 5] ; [ 3 13],[3.07692308 6.92307692] ; [ 4.92307692 11.07692308],0
p3,1,0.125695,2.344877,[7 4] ; [ 5 10],[5.07692308 5.92307692] ; [6.92307692 8.07692308],0
r4,1,0.1354,2.229478,[5 6] ; [ 3 13],[3.25925926 7.74074074] ; [ 4.74074074 11.25925926],0
p10,1,0.136519,2.216761,[8 3] ; [7 9],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
a2,1,0.142781,2.147727,[4 7] ; [ 2 14],[2.44444444 8.55555556] ; [ 3.55555556 12.44444444],0
v4,1,0.16612,1.917614,[9 2] ; [9 7],[7.33333333 3.66666667] ; [10.66666667  5.33333333],0
p5,1,0.168509,1.896162,[4 7] ; [ 2 13],[2.53846154 8.46153846] ; [ 3.46153846 11.53846154],0
n4,1,0.173566,1.851867,[10  1] ; [11  5],[8.55555556 2.44444444] ; [12.44444444  3.55555556],0
s6,1,0.2261,1.465231,[6 5] ; [ 5 11],[4.48148148 6.51851852] ; [6.51851852 9.48148148],0
n2,1,0.248213,1.333333,[3 1] ; [5 7],[2. 2.] ; [6. 6.],0
b1,1,0.267938,1.227273,[6 5] ; [12  4],[7.33333333 3.66666667] ; [10.66666667  5.33333333],0
s4,1,0.304807,1.053044,[4 7] ; [ 3 13],[2.85185185 8.14814815] ; [ 4.14814815 11.85185185],0
s8,1,0.304807,1.053044,[4 7] ; [ 3 13],[2.85185185 8.14814815] ; [ 4.14814815 11.85185185],0
a4,1,0.315266,1.008485,[8 3] ; [8 7],[6.76923077 4.23076923] ; [9.23076923 5.76923077],0
s1,1,0.332373,0.939631,[2 9] ; [ 1 15],[1.22222222 9.77777778] ; [ 1.77777778 14.22222222],0
n1,1,0.382733,0.761905,[1 3] ; [6 6],[1.75 2.25] ; [5.25 6.75],0
n3,1,0.382733,0.761905,[1 3] ; [6 6],[1.75 2.25] ; [5.25 6.75],0
u2,1,0.427355,0.63,[1 1] ; [1 4],[0.57142857 1.42857143] ; [1.42857143 3.57142857],0
a3,1,0.446443,0.579667,[9 2] ; [11  5],[8.14814815 2.85185185] ; [11.85185185  4.14814815],0
b4,1,0.452651,0.564004,[6 5] ; [11  5],[6.92592593 4.07407407] ; [10.07407407  5.92592593],0
s7,1,0.459033,0.548252,[5 6] ; [4 9],[4.125 6.875] ; [4.875 8.125],0
b5,1,0.483522,0.490909,[7 4] ; [8 8],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
r2,1,0.56628,0.328947,[7 3] ; [12  3],[7.6 2.4] ; [11.4  3.6],0
a7,1,0.579639,0.306818,[8 3] ; [10  6],[7.33333333 3.66666667] ; [10.66666667  5.33333333],0
r1,1,0.581206,0.304289,[5 6] ; [9 7],[5.7037037 5.2962963] ; [8.2962963 7.7037037],0
v3,1,0.600698,0.273945,[3 8] ; [ 3 13],[2.44444444 8.55555556] ; [ 3.55555556 12.44444444],0
v1,1,0.781814,0.076705,[4 7] ; [ 5 11],[3.66666667 7.33333333] ; [ 5.33333333 10.66666667],0
u3,1,0.80915,0.058333,[1 1] ; [2 3],[0.85714286 1.14285714] ; [2.14285714 2.85714286],0
b2,1,0.890106,0.019091,[3 7] ; [3 8],[2.85714286 7.14285714] ; [3.14285714 7.85714286],0
b3,1,0.890106,0.019091,[3 7] ; [3 8],[2.85714286 7.14285714] ; [3.14285714 7.85714286],0
s3,1,0.952092,0.00361,[4 7] ; [ 6 10],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
p1,1,0.97021,0.001395,[2 9] ; [ 3 13],[2.03703704 8.96296296] ; [ 2.96296296 13.03703704],0
d2,1,0.972542,0.001185,[8 3] ; [11  4],[8.03846154 2.96153846] ; [10.96153846  4.03846154],0
