Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.867141,[85 34] ; [ 7 34],[68.425 50.575] ; [23.575 17.425],1
d5,1,0.0,35.35886,[99 20] ; [14 27],[84.04375 34.95625] ; [28.95625 12.04375],1
a4,1,0.000288,13.144415,[63 56] ; [ 8 32],[53.13836478 65.86163522] ; [17.86163522 22.13836478],1
d2,1,0.001327,10.304461,[63 55] ; [10 31],[54.17610063 63.82389937] ; [18.82389937 22.17610063],0
a2,1,0.001465,10.121989,[30 89] ; [ 1 40],[23.05625 95.94375] ; [ 7.94375 33.05625],0
a3,1,0.003506,8.523338,[84 35] ; [18 22],[76.33962264 42.66037736] ; [25.66037736 14.33962264],0
a7,1,0.013207,6.141149,[81 38] ; [19 22],[74.375 44.625] ; [25.625 15.375],0
s1,1,0.020813,5.342352,[  5 113] ; [ 6 34],[  8.21518987 109.78481013] ; [ 2.78481013 37.21518987],0
s7,1,0.048319,3.898853,[48 65] ; [ 9 28],[42.94 70.06] ; [14.06 22.94],0
v2,1,0.072129,3.233894,[62 51] ; [14 23],[57.25333333 55.74666667] ; [18.74666667 18.25333333],0
a5,1,0.077487,3.116834,[82 37] ; [22 19],[77.35 41.65] ; [26.65 14.35],0
u2,1,0.113076,2.510697,[22 12] ; [10 13],[19.0877193 14.9122807] ; [12.9122807 10.0877193],0
p8,1,0.116814,2.45952,[26 93] ; [14 27],[29.75 89.25] ; [10.25 30.75],0
n2,1,0.184544,1.760643,[33 13] ; [10  1],[34.70175439 11.29824561] ; [8.29824561 2.70175439],0
n5,1,0.191658,1.704828,[73 45] ; [30 11],[76.44025157 41.55974843] ; [26.55974843 14.44025157],0
s8,1,0.194147,1.685866,[48 70] ; [12 29],[44.52830189 73.47169811] ; [15.47169811 25.52830189],0
p5,1,0.207595,1.588123,[  7 108] ; [ 5 36],[  8.84615385 106.15384615] ; [ 3.15384615 37.84615385],0
a8,1,0.208281,1.583333,[  7 105] ; [ 5 35],[  8.84210526 103.15789474] ; [ 3.15789474 36.84210526],0
b2,1,0.212445,1.554687,[30 47] ; [ 6 18],[27.44554455 49.55445545] ; [ 8.55445545 15.44554455],0
b3,1,0.212445,1.554687,[30 47] ; [ 6 18],[27.44554455 49.55445545] ; [ 8.55445545 15.44554455],0
b1,1,0.275093,1.191173,[55 64] ; [23 18],[58.0125 60.9875] ; [19.9875 21.0125],0
s5,1,0.301251,1.068647,[33 78] ; [ 8 30],[30.54362416 80.45637584] ; [10.45637584 27.54362416],0
b4,1,0.306373,1.046245,[69 50] ; [20 21],[66.19375 52.80625] ; [22.80625 18.19375],0
p3,1,0.316676,1.002625,[36 82] ; [16 25],[38.59119497 79.40880503] ; [13.40880503 27.59119497],0
r4,1,0.328326,0.95549,[100  19] ; [37  4],[101.89375  17.10625] ; [35.10625  5.89375],0
p7,1,0.332563,0.93889,[36 78] ; [16 24],[38.49350649 75.50649351] ; [13.50649351 26.49350649],0
p11,1,0.374995,0.787047,[69 50] ; [27 14],[71.4 47.6] ; [24.6 16.4],0
p1,1,0.397882,0.714717,[  7 112] ; [ 4 37],[  8.18125 110.81875] ; [ 2.81875 38.18125],0
p12,1,0.405856,0.690908,[  7 111] ; [ 4 37],[  8.16352201 109.83647799] ; [ 2.83647799 38.16352201],0
r2,1,0.405856,0.690908,[111   7] ; [37  4],[109.83647799   8.16352201] ; [38.16352201  2.83647799],0
r1,1,0.418324,0.655018,[89 30] ; [28 13],[87.01875 31.98125] ; [29.98125 11.01875],0
b5,1,0.432313,0.616602,[75 44] ; [23 18],[72.8875 46.1125] ; [25.1125 15.8875],0
a6,1,0.432313,0.616602,[75 44] ; [23 18],[72.8875 46.1125] ; [25.1125 15.8875],0
s4,1,0.556011,0.346658,[25 92] ; [ 7 34],[23.69620253 93.30379747] ; [ 8.30379747 32.69620253],0
n1,1,0.561986,0.336277,[18 27] ; [5 5],[18.81818182 26.18181818] ; [4.18181818 5.81818182],0
s2,1,0.57154,0.320112,[55 64] ; [16 23],[53.47468354 65.52531646] ; [17.52531646 21.47468354],0
v3,1,0.63472,0.225714,[38 73] ; [15 24],[39.22 71.78] ; [13.78 25.22],0
n6,1,0.67126,0.180132,[91 28] ; [30 11],[89.99375 29.00625] ; [31.00625  9.99375],0
p6,1,0.688365,0.160861,[25 92] ; [10 31],[25.91772152 91.08227848] ; [ 9.08227848 31.91772152],0
u3,1,0.70725,0.141039,[23 12] ; [14  9],[22.32758621 12.67241379] ; [14.67241379  8.32758621],0
n4,1,0.740818,0.109409,[76 43] ; [25 16],[75.11875 43.88125] ; [25.88125 15.11875],0
s3,1,0.802706,0.062423,[56 63] ; [17 21],[55.33121019 63.66878981] ; [17.66878981 20.33121019],0
r3,1,0.824253,0.049319,[106  13] ; [36  5],[105.6125  13.3875] ; [36.3875  4.6125],0
v1,1,0.870182,0.026709,[48 69] ; [17 23],[48.43949045 68.56050955] ; [16.56050955 23.43949045],0
p10,1,0.93258,0.007157,[74 43] ; [25 15],[73.77707006 43.22292994] ; [25.22292994 14.77707006],0
s6,1,0.945357,0.004697,[68 49] ; [23 17],[67.81528662 49.18471338] ; [23.18471338 16.81528662],0
p9,1,0.950247,0.003893,[75 41] ; [25 14],[74.83870968 41.16129032] ; [25.16129032 13.83870968],0
p4,1,0.951215,0.003743,[39 77] ; [14 27],[39.15923567 76.84076433] ; [13.84076433 27.15923567],0
