Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,90.989742,[ 3 49] ; [226  78],[33.4494382 18.5505618] ; [195.5505618 108.4494382],1
d5,1,0.0,48.064826,[27 25] ; [273  31],[43.82022472  8.17977528] ; [256.17977528  47.82022472],1
d3,1,0.0,47.323528,[17 35] ; [240  64],[37.53932584 14.46067416] ; [219.46067416  84.53932584],1
a3,1,4.8e-05,16.540815,[32 20] ; [258  45],[42.47887324  9.52112676] ; [247.52112676  55.47887324],1
d2,1,9.5e-05,15.232334,[16 36] ; [182 122],[28.92134831 23.07865169] ; [169.07865169 134.92134831],1
a4,1,0.000177,14.058857,[13 39] ; [161 142],[25.48732394 26.51267606] ; [148.51267606 154.48732394],1
u1,1,0.000529,12.010796,[ 3 49] ; [ 86 218],[13. 39.] ; [ 76. 228.],1
a2,1,0.000581,11.83615,[ 5 47] ; [101 203],[15.48314607 36.51685393] ; [ 90.51685393 213.48314607],1
v2,1,0.004662,8.005952,[22 29] ; [189 106],[31.10115607 19.89884393] ; [179.89884393 115.10115607],0
a5,1,0.01543,5.866699,[35 17] ; [249  55],[41.48314607 10.51685393] ; [242.51685393  61.48314607],0
p3,1,0.025912,4.961899,[22 30] ; [179 125],[29.35955056 22.64044944] ; [171.64044944 132.35955056],0
a7,1,0.032459,4.574074,[30 22] ; [220  84],[36.51685393 15.48314607] ; [213.48314607  90.51685393],0
r3,1,0.039114,4.255897,[48  4] ; [295   7],[50.38418079  1.61581921] ; [292.61581921   9.38418079],0
s3,1,0.04833,3.898478,[36 15] ; [248  53],[41.14772727  9.85227273] ; [242.85227273  58.14772727],0
p4,1,0.054494,3.6975,[29 23] ; [210  93],[35.0084507 16.9915493] ; [203.9915493  99.0084507],0
b2,1,0.055193,3.676235,[ 9 26] ; [ 93 124],[14.16666667 20.83333333] ; [ 87.83333333 129.16666667],0
b3,1,0.055193,3.676235,[ 9 26] ; [ 93 124],[14.16666667 20.83333333] ; [ 87.83333333 129.16666667],0
s2,1,0.074871,3.172868,[36 16] ; [243  60],[40.86760563 11.13239437] ; [238.13239437  64.86760563],0
v3,1,0.079067,3.083978,[18 34] ; [140 153],[23.81449275 28.18550725] ; [134.18550725 158.81449275],0
p12,1,0.08233,3.018289,[ 2 50] ; [ 36 266],[ 5.5819209 46.4180791] ; [ 32.4180791 269.5819209],0
b4,1,0.086667,2.935226,[24 28] ; [179 125],[29.65168539 22.34831461] ; [173.34831461 130.65168539],0
u2,1,0.109599,2.56,[11  9] ; [33 11],[13.75  6.25] ; [30.25 13.75],0
u3,1,0.125808,2.343478,[12  8] ; [36 10],[14.54545455  5.45454545] ; [33.45454545 12.54545455],0
s1,1,0.133889,2.246824,[ 5 46] ; [ 14 286],[ 2.76068376 48.23931624] ; [ 16.23931624 283.76068376],0
p6,1,0.150016,2.072086,[19 33] ; [141 157],[23.77142857 28.22857143] ; [136.22857143 161.77142857],0
n4,1,0.155188,2.020501,[39 12] ; [256  47],[42.5  8.5] ; [252.5  50.5],0
p1,1,0.162436,1.951399,[ 9 43] ; [ 32 270],[ 6.02259887 45.97740113] ; [ 34.97740113 267.02259887],0
a1,1,0.167734,1.903077,[ 1 51] ; [ 21 283],[ 3.21348315 48.78651685] ; [ 18.78651685 285.21348315],0
s5,1,0.187265,1.739008,[22 30] ; [152 139],[26.37900875 25.62099125] ; [147.62099125 143.37900875],0
r4,1,0.204027,1.61331,[46  6] ; [284  20],[48.20224719  3.79775281] ; [281.79775281  22.20224719],0
p11,1,0.214842,1.538497,[38 14] ; [245  59],[41.33707865 10.66292135] ; [241.66292135  62.33707865],0
p7,1,0.266246,1.235987,[33 19] ; [207  84],[36.38483965 15.61516035] ; [203.61516035  87.38483965],0
s8,1,0.277817,1.177738,[35 17] ; [225  77],[38.1920904 13.8079096] ; [221.8079096  80.1920904],0
r1,1,0.279011,1.171902,[41 10] ; [262  42],[43.52957746  7.47042254] ; [259.47042254  44.52957746],0
v1,1,0.290038,1.119443,[27 24] ; [180 116],[30.42363112 20.57636888] ; [176.57636888 119.42363112],0
r2,1,0.294978,1.096761,[48  3] ; [291   9],[49.25641026  1.74358974] ; [289.74358974  10.25641026],0
p10,1,0.330299,0.947727,[46  5] ; [256  45],[43.75568182  7.24431818] ; [258.24431818  42.75568182],0
u4,1,0.332801,0.937968,[ 1 51] ; [ 15 289],[ 2.33707865 49.66292135] ; [ 13.66292135 290.33707865],0
a6,1,0.413999,0.667288,[32 20] ; [204  99],[34.56901408 17.43098592] ; [201.43098592 101.56901408],0
n1,1,0.517499,0.418875,[ 7 10] ; [32 32],[8.18518519 8.81481481] ; [30.81481481 33.18518519],0
s4,1,0.521719,0.410493,[14 38] ; [ 69 233],[12.1920904 39.8079096] ; [ 70.8079096 231.1920904],0
p2,1,0.557102,0.344746,[43  9] ; [260  43],[44.38309859  7.61690141] ; [258.61690141  44.38309859],0
n6,1,0.599736,0.275394,[45  7] ; [268  33],[46.10764873  5.89235127] ; [266.89235127  34.10764873],0
v4,1,0.609384,0.261073,[49  2] ; [295   8],[49.55932203  1.44067797] ; [294.44067797   8.55932203],0
p8,1,0.696334,0.152314,[28 24] ; [168 128],[29.28735632 22.71264368] ; [166.71264368 129.28735632],0
n3,1,0.699592,0.148897,[12  5] ; [42 22],[11.33333333  5.66666667] ; [42.66666667 21.33333333],0
b5,1,0.733476,0.115944,[30 22] ; [183 121],[31.11235955 20.88764045] ; [181.88764045 122.11235955],0
a8,1,0.761458,0.092153,[ 7 42] ; [ 44 231],[ 7.71296296 41.28703704] ; [ 43.28703704 231.71296296],0
b1,1,0.885631,0.020688,[21 31] ; [126 178],[21.47191011 30.52808989] ; [125.52808989 178.47191011],0
n5,1,0.922849,0.009379,[42  9] ; [247  55],[41.75354108  9.24645892] ; [247.24645892  54.75354108],0
p9,1,0.948637,0.00415,[47  5] ; [272  28],[47.125  4.875] ; [271.875  28.125],0
n2,1,0.993657,6.3e-05,[13  4] ; [49 15],[13.01234568  3.98765432] ; [48.98765432 15.01234568],0
p5,1,0.995511,3.2e-05,[ 9 43] ; [ 52 249],[ 8.98583569 43.01416431] ; [ 52.01416431 248.98583569],0
