Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,147.469159,[51 64] ; [467  43],[95.312 19.688] ; [422.688  87.312],1
p4,1,3e-06,21.640719,[51 64] ; [341 164],[72.70967742 42.29032258] ; [319.29032258 185.70967742],1
v1,1,8.6e-05,15.415496,[44 66] ; [303 198],[62.47135843 47.52864157] ; [284.52864157 216.47135843],1
p3,1,0.0001,15.135876,[41 74] ; [282 224],[59.81481481 55.18518519] ; [263.18518519 242.81481481],1
v3,1,0.000152,14.344602,[29 79] ; [232 264],[46.66887417 61.33112583] ; [214.33112583 281.66887417],1
p10,1,0.000433,12.384579,[84 30] ; [438  66],[96.29126214 17.70873786] ; [425.70873786  78.29126214],1
s7,1,0.001023,10.785875,[45 68] ; [275 208],[60.67114094 52.32885906] ; [259.32885906 223.67114094],0
s8,1,0.00166,9.892351,[40 74] ; [259 245],[55.15533981 58.84466019] ; [243.84466019 260.15533981],0
p5,1,0.002076,9.481472,[  5 110] ; [ 76 428],[15.04846527 99.95153473] ; [ 65.95153473 438.04846527],0
p8,1,0.002723,8.984633,[49 66] ; [289 209],[63.40946166 51.59053834] ; [274.59053834 223.40946166],0
s2,1,0.004637,8.01594,[47 67] ; [280 221],[60.61463415 53.38536585] ; [266.38536585 234.61463415],0
a2,1,0.007096,7.248499,[20 95] ; [152 358],[31.648 83.352] ; [140.352 369.648],0
b1,1,0.007493,7.150917,[30 85] ; [201 309],[42.504 72.496] ; [188.496 321.504],0
d2,1,0.015243,5.88817,[49 66] ; [280 228],[60.73033708 54.26966292] ; [268.26966292 239.73033708],0
s6,1,0.023374,5.140499,[71 42] ; [366 132],[80.81996727 32.18003273] ; [356.18003273 141.81996727],0
p2,1,0.025714,4.975137,[89 25] ; [437  69],[96.71612903 17.28387097] ; [429.28387097  76.71612903],0
a3,1,0.02687,4.899131,[76 39] ; [385 121],[85.37037037 29.62962963] ; [375.62962963 130.37037037],0
s4,1,0.032844,4.553914,[27 88] ; [ 76 423],[19.29153094 95.70846906] ; [ 83.70846906 415.29153094],0
a5,1,0.03306,4.542673,[81 34] ; [405 104],[89.56730769 25.43269231] ; [396.43269231 112.56730769],0
p9,1,0.039844,4.224498,[91 23] ; [438  64],[97.89935065 16.10064935] ; [431.10064935  70.89935065],0
u1,1,0.040549,4.194753,[17 98] ; [120 390],[25.208 89.792] ; [111.792 398.208],0
b2,1,0.041893,4.139526,[17 45] ; [133 190],[24.15584416 37.84415584] ; [125.84415584 197.15584416],0
b3,1,0.041893,4.139526,[17 45] ; [133 190],[24.15584416 37.84415584] ; [125.84415584 197.15584416],0
p6,1,0.04278,4.104066,[35 79] ; [206 297],[44.52836305 69.47163695] ; [196.47163695 306.52836305],0
p12,1,0.046286,3.971141,[  5 110] ; [ 52 453],[ 10.57258065 104.42741935] ; [ 46.42741935 458.57258065],0
a7,1,0.051352,3.796744,[94 21] ; [370 137],[85.78778135 29.21221865] ; [378.21221865 128.78778135],0
s3,1,0.052951,3.745474,[56 57] ; [297 202],[65.17810458 47.82189542] ; [287.82189542 211.17810458],0
r4,1,0.054185,3.706998,[107   8] ; [494  16],[110.584   4.416] ; [490.416  19.584],0
p11,1,0.060433,3.525456,[87 28] ; [424  86],[94.024 20.976] ; [416.976  93.024],0
s5,1,0.076958,3.127996,[33 77] ; [192 300],[41.11295681 68.88704319] ; [183.88704319 308.11295681],0
p7,1,0.088113,2.908512,[68 46] ; [336 158],[75.75 38.25] ; [328.25 165.75],0
a4,1,0.101382,2.683668,[48 67] ; [254 252],[55.92592593 59.07407407] ; [246.07407407 259.92592593],0
n2,1,0.104237,2.639486,[19 11] ; [75 21],[22.38095238  7.61904762] ; [71.61904762 24.38095238],0
p1,1,0.107898,2.584744,[  6 108] ; [ 51 455],[ 10.48064516 103.51935484] ; [ 46.51935484 459.48064516],0
n1,1,0.124206,2.36346,[ 9 22] ; [42 52],[12.648 18.352] ; [38.352 55.648],0
a8,1,0.149802,2.074266,[11 94] ; [ 73 382],[15.75 89.25] ; [ 68.25 386.75],0
d5,1,0.164276,1.934415,[90 25] ; [426  83],[95.09615385 19.90384615] ; [420.90384615  88.09615385],0
d1,1,0.208985,1.578444,[67 48] ; [329 181],[72.864 42.136] ; [323.136 186.864],0
r3,1,0.217639,1.519869,[113   2] ; [486  21],[110.74758842   4.25241158] ; [488.25241158  18.74758842],0
v4,1,0.229531,1.443766,[109   5] ; [497  12],[110.88924559   3.11075441] ; [495.11075441  13.88924559],0
n3,1,0.236698,1.400152,[25  5] ; [69 26],[22.56  7.44] ; [71.44 23.56],0
b4,1,0.310738,1.027535,[72 43] ; [293 217],[67.16 47.84] ; [297.84 212.16],0
a1,1,0.317669,0.998521,[  3 112] ; [ 24 486],[  4.968 110.032] ; [ 22.032 487.968],0
r2,1,0.391316,0.734849,[109   4] ; [496  11],[110.26612903   2.73387097] ; [494.73387097  12.26612903],0
u2,1,0.419487,0.651753,[18 20] ; [68 56],[20.17283951 17.82716049] ; [65.82716049 58.17283951],0
a6,1,0.511374,0.431256,[77 38] ; [356 152],[79.92776886 35.07223114] ; [353.07223114 154.92776886],0
d3,1,0.548404,0.360183,[85 30] ; [362 147],[82.37980769 32.62019231] ; [364.62019231 144.37980769],0
b5,1,0.650993,0.204651,[65 50] ; [300 210],[67.16 47.84] ; [297.84 212.16],0
s1,1,0.668594,0.183251,[  3 112] ; [ 17 484],[  3.73376623 111.26623377] ; [ 16.26623377 484.73376623],0
u3,1,0.682105,0.167766,[22 16] ; [77 48],[23.0797546 14.9202454] ; [75.9202454 49.0797546],0
d4,1,0.75107,0.100634,[98 17] ; [426  81],[96.88102894 18.11897106] ; [427.11897106  79.88102894],0
v2,1,0.823441,0.049783,[67 43] ; [294 198],[65.96345515 44.03654485] ; [295.03654485 196.96345515],0
