Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.00585,7.595897,[ 1 14] ; [7 6],[ 4.28571429 10.71428571] ; [3.71428571 9.28571429],0
p4,1,0.007932,7.048661,[ 2 13] ; [8 5],[5.35714286 9.64285714] ; [4.64285714 8.35714286],0
b5,1,0.008657,6.892308,[12  3] ; [4 9],[8.57142857 6.42857143] ; [7.42857143 5.57142857],0
d3,1,0.010675,6.518571,[14  1] ; [6 6],[11.11111111  3.88888889] ; [8.88888889 3.11111111],0
p3,1,0.024798,5.037927,[ 3 12] ; [8 5],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
p2,1,0.048954,3.876923,[9 6] ; [12  1],[11.25  3.75] ; [9.75 3.25],0
p10,1,0.077121,3.124546,[8 7] ; [11  2],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
n6,1,0.077121,3.124546,[8 7] ; [11  2],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
u2,1,0.078983,3.085714,[4 1] ; [2 5],[2.5 2.5] ; [3.5 3.5],0
n5,1,0.102069,2.672919,[7 8] ; [10  3],[9.10714286 5.89285714] ; [7.89285714 5.10714286],0
p11,1,0.121924,2.392426,[6 9] ; [9 4],[8.03571429 6.96428571] ; [6.96428571 6.03571429],0
a7,1,0.212183,1.556471,[11  4] ; [6 6],[9.44444444 5.55555556] ; [7.55555556 4.44444444],0
b3,1,0.256839,1.285714,[3 6] ; [1 8],[2. 7.] ; [2. 7.],0
b2,1,0.256839,1.285714,[3 6] ; [1 8],[2. 7.] ; [2. 7.],0
v1,1,0.274006,1.196581,[ 5 10] ; [7 6],[6.42857143 8.57142857] ; [5.57142857 7.42857143],0
b1,1,0.274006,1.196581,[ 5 10] ; [7 6],[6.42857143 8.57142857] ; [5.57142857 7.42857143],0
a5,1,0.274006,1.196581,[10  5] ; [6 7],[8.57142857 6.42857143] ; [7.42857143 5.57142857],0
a3,1,0.274006,1.196581,[10  5] ; [6 7],[8.57142857 6.42857143] ; [7.42857143 5.57142857],0
d4,1,0.280828,1.163077,[12  3] ; [8 5],[10.71428571  4.28571429] ; [9.28571429 3.71428571],0
p9,1,0.338939,0.91444,[9 6] ; [10  3],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
s3,1,0.338939,0.91444,[6 9] ; [ 3 10],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
a4,1,0.338939,0.91444,[6 9] ; [ 3 10],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
d1,1,0.338939,0.91444,[6 9] ; [ 3 10],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
a6,1,0.46376,0.536805,[9 6] ; [6 7],[8.03571429 6.96428571] ; [6.96428571 6.03571429],0
n1,1,0.465209,0.533333,[2 3] ; [2 1],[2.5 2.5] ; [1.5 1.5],0
v2,1,0.488462,0.479912,[ 5 10] ; [6 7],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
p6,1,0.5051,0.444205,[ 4 11] ; [5 8],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
d2,1,0.549076,0.358974,[ 5 10] ; [ 3 10],[ 4.28571429 10.71428571] ; [3.71428571 9.28571429],0
u3,1,0.558185,0.342857,[3 2] ; [3 4],[2.5 2.5] ; [3.5 3.5],0
s7,1,0.585957,0.296703,[ 4 10] ; [5 8],[4.66666667 9.33333333] ; [4.33333333 8.66666667],0
r4,1,0.611179,0.258462,[9 6] ; [9 4],[9.64285714 5.35714286] ; [8.35714286 4.64285714],0
b4,1,0.611179,0.258462,[6 9] ; [4 9],[5.35714286 9.64285714] ; [4.64285714 8.35714286],0
r2,1,0.618757,0.247619,[11  2] ; [10  3],[10.5  2.5] ; [10.5  2.5],0
u1,1,0.630297,0.231658,[ 2 13] ; [ 1 12],[ 1.60714286 13.39285714] ; [ 1.39285714 11.60714286],0
v4,1,0.686239,0.163187,[11  3] ; [11  2],[11.40740741  2.59259259] ; [10.59259259  2.40740741],0
r1,1,0.704738,0.14359,[8 7] ; [6 7],[7.5 7.5] ; [6.5 6.5],0
s8,1,0.750469,0.101137,[ 3 12] ; [ 2 11],[ 2.67857143 12.32142857] ; [ 2.32142857 10.67857143],0
r3,1,0.826824,0.047863,[11  4] ; [10  3],[11.25  3.75] ; [9.75 3.25],0
v3,1,0.84313,0.039161,[ 3 12] ; [ 3 10],[ 3.21428571 11.78571429] ; [ 2.78571429 10.21428571],0
s2,1,0.884799,0.020993,[ 5 10] ; [4 9],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
s1,1,0.916299,0.011045,[ 1 14] ; [ 1 12],[ 1.07142857 13.92857143] ; [ 0.92857143 12.07142857],0
s5,1,0.930388,0.007631,[ 2 10] ; [ 2 11],[ 1.92 10.08] ; [ 2.08 10.92],0
n4,1,0.933748,0.006911,[9 6] ; [8 5],[9.10714286 5.89285714] ; [7.89285714 5.10714286],0
d5,1,1.0,0.0,[10  5] ; [8 4],[10.  5.] ; [8. 4.],0
