Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.00146,10.128762,[1 9] ; [24 12],[5.43478261 4.56521739] ; [19.56521739 16.43478261],0
p10,1,0.036737,4.362581,[4 6] ; [27  9],[6.73913043 3.26086957] ; [24.26086957 11.73913043],0
r2,1,0.041852,4.141176,[4 4] ; [30  6],[6.18181818 1.81818182] ; [27.81818182  8.18181818],0
s6,1,0.049265,3.866288,[4 6] ; [25  9],[6.59090909 3.40909091] ; [22.40909091 11.59090909],0
a4,1,0.084377,2.978503,[5 5] ; [ 8 28],[2.82608696 7.17391304] ; [10.17391304 25.82608696],0
p9,1,0.094894,2.78932,[5 5] ; [27  8],[7.11111111 2.88888889] ; [24.88888889 10.11111111],0
n4,1,0.112567,2.517803,[7 3] ; [15 21],[4.7826087 5.2173913] ; [17.2173913 18.7826087],0
b5,1,0.121945,2.392159,[8 2] ; [19 17],[5.86956522 4.13043478] ; [21.13043478 14.86956522],0
v4,1,0.141252,2.164265,[7 3] ; [32  4],[8.47826087 1.52173913] ; [30.52173913  5.47826087],0
p7,1,0.151873,2.053333,[3 6] ; [21 14],[4.90909091 4.09090909] ; [19.09090909 15.90909091],0
p3,1,0.161159,1.963316,[2 8] ; [16 20],[3.91304348 6.08695652] ; [14.08695652 21.91304348],0
b4,1,0.174694,1.842192,[4 6] ; [23 13],[5.86956522 4.13043478] ; [21.13043478 14.86956522],0
d2,1,0.174694,1.842192,[6 4] ; [13 23],[4.13043478 5.86956522] ; [14.86956522 21.13043478],0
n2,1,0.205903,1.6,[2 2] ; [16  4],[3. 1.] ; [15.  5.],0
n5,1,0.267227,1.230926,[8 2] ; [22 14],[6.52173913 3.47826087] ; [23.47826087 12.52173913],0
v1,1,0.267227,1.230926,[2 8] ; [14 22],[3.47826087 6.52173913] ; [12.52173913 23.47826087],0
a5,1,0.303172,1.06019,[6 4] ; [15 21],[4.56521739 5.43478261] ; [16.43478261 19.56521739],0
s3,1,0.303172,1.06019,[4 6] ; [21 15],[5.43478261 4.56521739] ; [19.56521739 16.43478261],0
v2,1,0.310494,1.028571,[2 8] ; [13 22],[3.33333333 6.66666667] ; [11.66666667 23.33333333],0
u1,1,0.321813,0.981566,[1 9] ; [ 1 35],[0.43478261 9.56521739] ; [ 1.56521739 34.43478261],0
a1,1,0.321813,0.981566,[1 9] ; [ 1 35],[0.43478261 9.56521739] ; [ 1.56521739 34.43478261],0
s2,1,0.334068,0.933063,[5 5] ; [24 12],[6.30434783 3.69565217] ; [22.69565217 13.30434783],0
p8,1,0.338394,0.916508,[3 7] ; [16 18],[4.31818182 5.68181818] ; [14.68181818 19.31818182],0
u2,1,0.410214,0.678179,[4 2] ; [10 11],[3.11111111 2.88888889] ; [10.88888889 10.11111111],0
n6,1,0.457427,0.552183,[6 4] ; [26 10],[6.95652174 3.04347826] ; [25.04347826 10.95652174],0
a7,1,0.464214,0.535714,[5 5] ; [22 13],[6. 4.] ; [21. 14.],0
s5,1,0.469555,0.523022,[3 6] ; [15 17],[3.95121951 5.04878049] ; [14.04878049 17.95121951],0
d5,1,0.491155,0.473996,[6 4] ; [25 10],[6.88888889 3.11111111] ; [24.11111111 10.88888889],0
n3,1,0.571608,0.32,[2 2] ; [13  7],[2.5 1.5] ; [12.5  7.5],0
u3,1,0.600698,0.273945,[3 3] ; [13  8],[3.55555556 2.44444444] ; [12.44444444  8.55555556],0
s8,1,0.606431,0.265405,[3 7] ; [14 22],[3.69565217 6.30434783] ; [13.30434783 22.69565217],0
p6,1,0.61209,0.257143,[4 6] ; [11 24],[3.33333333 6.66666667] ; [11.66666667 23.33333333],0
p2,1,0.620238,0.245534,[8 2] ; [26 10],[7.39130435 2.60869565] ; [26.60869565  9.39130435],0
b2,1,0.770335,0.085227,[3 5] ; [ 7 15],[2.66666667 5.33333333] ; [ 7.33333333 14.66666667],0
b3,1,0.770335,0.085227,[3 5] ; [ 7 15],[2.66666667 5.33333333] ; [ 7.33333333 14.66666667],0
s7,1,0.810657,0.057398,[5 5] ; [19 16],[5.33333333 4.66666667] ; [18.66666667 16.33333333],0
p11,1,0.821677,0.0508,[6 4] ; [23 13],[6.30434783 3.69565217] ; [22.69565217 13.30434783],0
s1,1,0.868573,0.027381,[1 9] ; [ 3 33],[0.86956522 9.13043478] ; [ 3.13043478 32.86956522],0
d3,1,0.871835,0.026027,[6 4] ; [20 15],[5.77777778 4.22222222] ; [20.22222222 14.77777778],0
d4,1,0.890188,0.019062,[7 3] ; [26 10],[7.17391304 2.82608696] ; [25.82608696 10.17391304],0
a6,1,0.924558,0.008967,[4 6] ; [15 21],[4.13043478 5.86956522] ; [14.86956522 21.13043478],0
a3,1,0.924558,0.008967,[4 6] ; [15 21],[4.13043478 5.86956522] ; [14.86956522 21.13043478],0
p4,1,0.949217,0.004056,[4 6] ; [14 22],[3.91304348 6.08695652] ; [14.08695652 21.91304348],0
d1,1,0.949217,0.004056,[4 6] ; [14 22],[3.91304348 6.08695652] ; [14.08695652 21.91304348],0
b1,1,0.949217,0.004056,[4 6] ; [14 22],[3.91304348 6.08695652] ; [14.08695652 21.91304348],0
