Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,73.839941,[111  14] ; [ 9 35],[88.75739645 36.24260355] ; [31.24260355 12.75739645],1
n6,1,0.066777,3.360518,[84 40] ; [23 21],[78.97619048 45.02380952] ; [28.02380952 15.97619048],0
v3,1,0.077559,3.115315,[35 81] ; [ 7 36],[30.64150943 85.35849057] ; [11.35849057 31.64150943],0
p6,1,0.077903,3.108124,[35 91] ; [ 6 36],[30.75 95.25] ; [10.25 31.75],0
v2,1,0.098688,2.726623,[67 49] ; [19 25],[62.35 53.65] ; [23.65 20.35],0
d2,1,0.100656,2.695115,[48 78] ; [23 21],[52.62352941 73.37647059] ; [18.37647059 25.62352941],0
n3,1,0.117489,2.450475,[32 14] ; [11 11],[29.08823529 16.91176471] ; [13.91176471  8.08823529],0
a5,1,0.124143,2.364261,[85 41] ; [24 20],[80.78823529 45.21176471] ; [28.21176471 15.78823529],0
s6,1,0.137077,2.210471,[80 45] ; [22 21],[75.89285714 49.10714286] ; [26.10714286 16.89285714],0
p3,1,0.141076,2.166185,[51 75] ; [12 31],[46.9704142 79.0295858] ; [16.0295858 26.9704142],0
n2,1,0.16092,1.965561,[33 13] ; [12 10],[30.44117647 15.55882353] ; [14.55882353  7.44117647],0
v4,1,0.205737,1.601173,[117   7] ; [39  5],[115.14285714   8.85714286] ; [40.85714286  3.14285714],0
s7,1,0.281451,1.16007,[43 79] ; [11 31],[40.17073171 81.82926829] ; [13.82926829 28.17073171],0
s5,1,0.28549,1.140769,[42 80] ; [11 32],[39.18787879 82.81212121] ; [13.81212121 29.18787879],0
b5,1,0.294478,1.099036,[80 46] ; [24 20],[77.08235294 48.91764706] ; [26.91764706 17.08235294],0
u3,1,0.315615,1.007033,[29 17] ; [13  4],[30.66666667 15.33333333] ; [11.33333333  5.66666667],0
u2,1,0.325492,0.966752,[28 18] ; [8 9],[26.28571429 19.71428571] ; [9.71428571 7.28571429],0
u1,1,0.345134,0.891267,[ 15 111] ; [ 3 41],[ 13.34117647 112.65882353] ; [ 4.65882353 39.34117647],0
a6,1,0.350493,0.87167,[87 39] ; [27 17],[84.49411765 41.50588235] ; [29.50588235 14.49411765],0
b2,1,0.374589,0.788385,[20 38] ; [ 7 21],[18.20930233 39.79069767] ; [ 8.79069767 19.20930233],0
b3,1,0.374589,0.788385,[20 38] ; [ 7 21],[18.20930233 39.79069767] ; [ 8.79069767 19.20930233],0
b4,1,0.401493,0.70385,[74 52] ; [29 15],[76.34117647 49.65882353] ; [26.65882353 17.34117647],0
s4,1,0.447572,0.576794,[33 93] ; [ 9 35],[31.12941176 94.87058824] ; [10.87058824 33.12941176],0
a1,1,0.46442,0.535222,[  3 123] ; [ 2 42],[  3.70588235 122.29411765] ; [ 1.29411765 42.70588235],0
n1,1,0.507555,0.439105,[14 32] ; [ 5 17],[12.85294118 33.14705882] ; [ 6.14705882 15.85294118],0
p1,1,0.524724,0.404598,[  9 114] ; [ 2 42],[  8.10179641 114.89820359] ; [ 2.89820359 41.10179641],0
a8,1,0.773806,0.082599,[  2 114] ; [ 1 40],[  2.21656051 113.78343949] ; [ 0.78343949 40.21656051],0
a3,1,0.874988,0.024752,[79 47] ; [27 17],[78.56470588 47.43529412] ; [27.43529412 16.56470588],0
a4,1,0.911691,0.0123,[47 79] ; [16 28],[46.69411765 79.30588235] ; [16.30588235 27.69411765],0
d4,1,0.915189,0.011341,[108  18] ; [38  6],[108.21176471  17.78823529] ; [37.78823529  6.21176471],0
p4,1,0.947259,0.004376,[58 68] ; [20 24],[57.81176471 68.18823529] ; [20.18823529 23.81176471],0
d1,1,0.949297,0.004044,[78 48] ; [27 17],[77.82352941 48.17647059] ; [27.17647059 16.82352941],0
a2,1,0.995503,3.2e-05,[ 20 106] ; [ 7 37],[ 20.01176471 105.98823529] ; [ 6.98823529 37.01176471],0
