Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,102.912614,[303   5] ; [5 7],[296.45  11.55] ; [11.55  0.45],1
r4,1,0.0,52.122812,[296  15] ; [5 7],[289.81733746  21.18266254] ; [11.18266254  0.81733746],1
r1,1,0.000253,13.389679,[270  39] ; [6 6],[265.68224299  43.31775701] ; [10.31775701  1.68224299],1
d3,1,0.007702,7.101437,[217  94] ; [4 8],[212.78947368  98.21052632] ; [8.21052632 3.78947368],0
s7,1,0.013235,6.13744,[243  55] ; [5 5],[239.94805195  58.05194805] ; [8.05194805 1.94805195],0
s2,1,0.033168,4.537095,[229  79] ; [5 6],[225.93103448  82.06896552] ; [8.06896552 2.93103448],0
d1,1,0.045156,4.012811,[215  96] ; [5 7],[211.82662539  99.17337461] ; [8.17337461 3.82662539],0
a3,1,0.049189,3.868908,[252  58] ; [7 5],[249.34782609  60.65217391] ; [9.65217391 2.34782609],0
s5,1,0.060022,3.536763,[139 157] ; [2 9],[135.94788274 160.05211726] ; [5.05211726 5.94788274],0
d4,1,0.060984,3.510423,[267  43] ; [8 4],[264.7515528  45.2484472] ; [10.2484472  1.7515528],0
p2,1,0.074972,3.170664,[265  45] ; [8 4],[262.82608696  47.17391304] ; [10.17391304  1.82608696],0
a8,1,0.084207,2.981779,[ 46 235] ; [4 7],[ 48.11643836 232.88356164] ; [1.88356164 9.11643836],0
a7,1,0.16437,1.933555,[214  96] ; [6 6],[211.80124224  98.19875776] ; [8.19875776 3.80124224],0
s6,1,0.192054,1.701791,[263  46] ; [7 3],[261.53605016  47.46394984] ; [8.46394984 1.53605016],0
a5,1,0.205032,1.606164,[253  58] ; [8 4],[251.30340557  59.69659443] ; [9.69659443 2.30340557],0
u1,1,0.220759,1.499432,[ 73 238] ; [ 1 11],[ 71.25077399 239.74922601] ; [2.74922601 9.25077399],0
p9,1,0.257895,1.280023,[284  26] ; [9 2],[282.95950156  27.04049844] ; [10.04049844  0.95950156],0
v1,1,0.260488,1.266163,[198 103] ; [6 6],[196.17891374 104.82108626] ; [7.82108626 4.17891374],0
d5,1,0.261613,1.260201,[268  42] ; [9 3],[266.67701863  43.32298137] ; [10.32298137  1.67701863],0
b1,1,0.265306,1.240854,[131 180] ; [7 5],[132.87306502 178.12693498] ; [5.12693498 6.87306502],0
v3,1,0.267195,1.231088,[150 148] ; [8 4],[151.88387097 146.11612903] ; [6.11612903 5.88387097],0
p4,1,0.332714,0.938306,[221  89] ; [7 5],[219.50310559  90.49689441] ; [8.49689441 3.50310559],0
b3,1,0.334199,0.932559,[ 97 116] ; [3 7],[ 95.51569507 117.48430493] ; [4.48430493 5.51569507],0
b2,1,0.334199,0.932559,[ 97 116] ; [3 7],[ 95.51569507 117.48430493] ; [4.48430493 5.51569507],0
s3,1,0.338377,0.916571,[234  73] ; [7 4],[232.66352201  74.33647799] ; [8.33647799 2.66352201],0
s4,1,0.359754,0.838753,[ 58 251] ; [ 1 11],[ 56.79439252 252.20560748] ; [2.20560748 9.79439252],0
p8,1,0.389808,0.73954,[190 115] ; [6 6],[188.58044164 116.41955836] ; [7.41955836 4.58044164],0
p5,1,0.392036,0.732617,[ 55 252] ; [ 1 11],[ 53.89341693 253.10658307] ; [2.10658307 9.89341693],0
s1,1,0.400024,0.708254,[ 11 294] ; [ 1 11],[ 11.54574132 293.45425868] ; [ 0.45425868 11.54574132],0
b4,1,0.449626,0.571595,[173 138] ; [8 4],[174.2755418 136.7244582] ; [6.7244582 5.2755418],0
p3,1,0.482644,0.492883,[187 124] ; [6 6],[185.82972136 125.17027864] ; [7.17027864 4.82972136],0
p6,1,0.526945,0.400279,[151 157] ; [7 5],[152.075 155.925] ; [5.925 6.075],0
a6,1,0.543407,0.369262,[207 103] ; [7 5],[206.02484472 103.97515528] ; [7.97515528 4.02484472],0
n1,1,0.554563,0.349206,[31 32] ; [2 1],[31.5 31.5] ; [1.5 1.5],0
b5,1,0.573706,0.316521,[182 129] ; [8 4],[182.94117647 128.05882353] ; [7.05882353 4.94117647],0
p12,1,0.587674,0.293991,[ 39 270] ; [2 9],[ 39.590625 269.409375] ; [1.409375 9.590625],0
a4,1,0.608654,0.26214,[153 158] ; [5 7],[152.13003096 158.86996904] ; [5.86996904 6.13003096],0
p7,1,0.695754,0.152927,[217  85] ; [8 4],[216.40127389  85.59872611] ; [8.59872611 3.40127389],0
v2,1,0.703088,0.14528,[183 116] ; [8 4],[183.63022508 115.36977492] ; [7.36977492 4.63022508],0
u3,1,0.782691,0.076073,[39 20] ; [3 2],[38.71875 20.28125] ; [3.28125 1.71875],0
a2,1,0.803329,0.062021,[ 88 223] ; [3 9],[ 87.61919505 223.38080495] ; [3.38080495 8.61919505],0
n6,1,0.831094,0.045496,[290  21] ; [11  1],[289.81733746  21.18266254] ; [11.18266254  0.81733746],0
p10,1,0.866565,0.028232,[276  33] ; [10  1],[276.16875  32.83125] ; [9.83125 1.16875],0
n4,1,0.876915,0.023988,[280  30] ; [11  1],[280.1552795  29.8447205] ; [10.8447205  1.1552795],0
p1,1,0.904918,0.014268,[ 29 281] ; [ 1 11],[ 28.88198758 281.11801242] ; [ 1.11801242 10.88198758],0
p11,1,0.950122,0.003913,[257  54] ; [10  2],[257.08049536  53.91950464] ; [9.91950464 2.08049536],0
u2,1,0.964306,0.002003,[36 23] ; [3 2],[35.953125 23.046875] ; [3.046875 1.953125],0
d2,1,0.974982,0.000984,[180 131] ; [7 5],[180.05263158 130.94736842] ; [6.94736842 5.05263158],0
