Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,5.3e-05,16.346697,[16 64] ; [24 19],[26.01626016 53.98373984] ; [13.98373984 29.01626016],1
s2,1,9.2e-05,15.295667,[ 9 71] ; [18 25],[17.56097561 62.43902439] ; [ 9.43902439 33.56097561],1
p4,1,0.001171,10.536138,[21 59] ; [24 19],[29.26829268 50.73170732] ; [15.73170732 27.26829268],0
r3,1,0.004733,7.97869,[54 25] ; [40  4],[60.37398374 18.62601626] ; [33.62601626 10.37398374],0
b5,1,0.005354,7.755843,[36 45] ; [31 13],[43.416 37.584] ; [23.584 20.416],0
p3,1,0.010043,6.627175,[17 63] ; [19 25],[23.22580645 56.77419355] ; [12.77419355 31.22580645],0
n3,1,0.013545,6.096519,[16 18] ; [12  2],[19.83333333 14.16666667] ; [8.16666667 5.83333333],0
s5,1,0.013979,6.040776,[ 7 73] ; [11 33],[11.61290323 68.38709677] ; [ 6.38709677 37.61290323],0
s8,1,0.015601,5.84732,[ 5 76] ; [ 9 35],[ 9.072 71.928] ; [ 4.928 39.072],0
s4,1,0.02796,4.830502,[ 6 75] ; [ 9 34],[ 9.7983871 71.2016129] ; [ 5.2016129 37.7983871],0
r4,1,0.031398,4.631086,[47 34] ; [34 10],[52.488 28.512] ; [28.512 15.488],0
u3,1,0.039382,4.244325,[15 25] ; [12  6],[18.62068966 21.37931034] ; [8.37931034 9.62068966],0
n2,1,0.045457,4.001601,[16 18] ; [11  3],[19.125 14.875] ; [7.875 6.125],0
p8,1,0.056119,3.648528,[18 62] ; [17 27],[22.58064516 57.41935484] ; [12.41935484 31.58064516],0
p7,1,0.075888,3.150848,[30 49] ; [24 20],[34.68292683 44.31707317] ; [19.31707317 24.68292683],0
n6,1,0.081856,3.027666,[43 36] ; [31 13],[47.52845528 31.47154472] ; [26.47154472 17.52845528],0
v4,1,0.103445,2.651609,[59 21] ; [38  6],[62.58064516 17.41935484] ; [34.41935484  9.58064516],0
b1,1,0.12249,2.385186,[38 43] ; [27 17],[42.12 38.88] ; [22.88 21.12],0
v1,1,0.124801,2.356012,[19 62] ; [16 28],[22.68 58.32] ; [12.32 31.68],0
n1,1,0.129239,2.30162,[ 8 26] ; [6 7],[10.12765957 23.87234043] ; [3.87234043 9.12765957],0
s1,1,0.163584,1.940776,[ 7 72] ; [ 1 42],[ 5.18032787 73.81967213] ; [ 2.81967213 40.18032787],0
d5,1,0.171393,1.870715,[49 32] ; [32 12],[52.488 28.512] ; [28.512 15.488],0
a7,1,0.17517,1.838133,[44 35] ; [30 14],[47.52845528 31.47154472] ; [26.47154472 17.52845528],0
p6,1,0.182386,1.778073,[ 9 69] ; [ 9 35],[11.50819672 66.49180328] ; [ 6.49180328 37.50819672],0
d3,1,0.193316,1.692162,[38 43] ; [26 18],[41.472 39.528] ; [22.528 21.472],0
d4,1,0.199763,1.644107,[51 29] ; [33 11],[54.19354839 25.80645161] ; [29.80645161 14.19354839],0
a1,1,0.233077,1.421983,[ 6 75] ; [ 1 43],[ 4.536 76.464] ; [ 2.464 41.536],0
a5,1,0.249277,1.327352,[41 40] ; [27 17],[44.064 36.936] ; [23.936 20.064],0
r1,1,0.249585,1.325626,[50 30] ; [32 12],[52.90322581 27.09677419] ; [29.09677419 14.90322581],0
p5,1,0.25315,1.305835,[ 1 79] ; [ 2 42],[ 1.93548387 78.06451613] ; [ 1.06451613 42.93548387],0
n5,1,0.278905,1.172417,[41 39] ; [27 17],[43.87096774 36.12903226] ; [24.12903226 19.87096774],0
a8,1,0.309469,1.032942,[ 4 73] ; [ 4 35],[ 5.31034483 71.68965517] ; [ 2.68965517 36.31034483],0
a3,1,0.40189,0.702664,[41 39] ; [26 18],[43.22580645 36.77419355] ; [23.77419355 20.22580645],0
