Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b3,1,0.001589,9.972622,[21 56] ; [36 32],[30.26896552 46.73103448] ; [26.73103448 41.26896552],0
b2,1,0.001589,9.972622,[21 56] ; [36 32],[30.26896552 46.73103448] ; [26.73103448 41.26896552],0
v2,1,0.004617,8.023787,[66 77] ; [74 42],[77.2972973 65.7027027] ; [62.7027027 53.2972973],0
s6,1,0.004854,7.933026,[78 72] ; [84 38],[89.33823529 60.66176471] ; [72.66176471 49.33823529],0
v3,1,0.010297,6.582848,[ 44 105] ; [54 67],[54.08148148 94.91851852] ; [43.91851852 77.08148148],0
s5,1,0.013229,6.138253,[ 34 112] ; [45 76],[ 43.19850187 102.80149813] ; [35.80149813 85.19850187],0
p6,1,0.028832,4.777611,[ 20 132] ; [28 92],[ 26.82352941 125.17647059] ; [21.17647059 98.82352941],0
p3,1,0.034298,4.479788,[ 28 124] ; [36 87],[ 35.37454545 116.62545455] ; [28.62545455 94.37454545],0
s8,1,0.037145,4.343749,[ 50 102] ; [56 68],[58.37681159 93.62318841] ; [47.62318841 76.37681159],0
a7,1,0.044203,4.048801,[112  39] ; [78 46],[104.32727273  46.67272727] ; [85.67272727 38.32727273],0
n5,1,0.070328,3.275352,[96 54] ; [92 32],[102.91970803  47.08029197] ; [85.08029197 38.91970803],0
p2,1,0.071352,3.251636,[108  44] ; [99 24],[114.41454545  37.58545455] ; [92.58545455 30.41454545],0
r1,1,0.072855,3.2175,[107  45] ; [99 25],[113.44927536  38.55072464] ; [92.55072464 31.44927536],0
p7,1,0.073819,3.195994,[67 82] ; [65 51],[74.21886792 74.78113208] ; [57.78113208 58.21886792],0
a6,1,0.096885,2.756093,[106  46] ; [74 49],[99.49090909 52.50909091] ; [80.50909091 42.49090909],0
p1,1,0.097818,2.740772,[  7 145] ; [ 12 112],[ 10.46376812 141.53623188] ; [  8.53623188 115.46376812],0
a1,1,0.104455,2.636176,[  3 149] ; [  7 117],[  5.50724638 146.49275362] ; [  4.49275362 119.50724638],0
s2,1,0.111345,2.535022,[64 87] ; [64 59],[70.54014599 80.45985401] ; [57.45985401 65.54014599],0
d3,1,0.117409,2.451544,[102  48] ; [73 51],[95.80291971 54.19708029] ; [79.19708029 44.80291971],0
u2,1,0.13,2.292504,[21 29] ; [20 14],[24.4047619 25.5952381] ; [16.5952381 17.4047619],0
b5,1,0.131502,2.274685,[87 65] ; [82 42],[93.07246377 58.92753623] ; [75.92753623 48.07246377],0
v4,1,0.135394,2.22954,[138  13] ; [117   5],[141.04395604   9.95604396] ; [113.95604396   8.04395604],0
a4,1,0.140964,2.167404,[53 99] ; [54 70],[58.92753623 93.07246377] ; [48.07246377 75.92753623],0
p9,1,0.167694,1.903439,[134  17] ; [116   8],[137.27272727  13.72727273] ; [112.72727273  11.27272727],0
r2,1,0.180676,1.792052,[138  12] ; [118   5],[140.65934066   9.34065934] ; [115.34065934   7.65934066],0
s1,1,0.189444,1.721936,[  3 147] ; [  6 118],[  4.9270073 145.0729927] ; [  4.0729927 119.9270073],0
d2,1,0.202047,1.627519,[65 86] ; [44 80],[59.85090909 91.14909091] ; [49.14909091 74.85090909],0
a3,1,0.228756,1.448578,[101  51] ; [90 33],[105.57090909  46.42909091] ; [85.42909091 37.57090909],0
d1,1,0.235751,1.405822,[82 70] ; [58 66],[77.10144928 74.89855072] ; [62.89855072 61.10144928],0
s7,1,0.275612,1.188602,[57 91] ; [55 67],[61.39259259 86.60740741] ; [50.60740741 71.39259259],0
