Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,26.679591,[23 28] ; [62  8],[35.82644628 15.17355372] ; [49.17355372 20.82644628],1
a5,1,6.7e-05,15.901605,[11 40] ; [40 29],[21.675 29.325] ; [29.325 39.675],1
r2,1,0.000119,14.808321,[32 19] ; [64  6],[40.46280992 10.53719008] ; [55.53719008 14.46280992],1
v2,1,0.000694,11.504822,[ 5 44] ; [25 40],[12.89473684 36.10526316] ; [17.10526316 47.89473684],1
a7,1,0.004039,8.266275,[19 32] ; [44 25],[26.775 24.225] ; [36.225 32.775],0
u3,1,0.005396,7.74166,[ 8 28] ; [19 16],[13.69014085 22.30985915] ; [13.30985915 21.69014085],0
v4,1,0.006425,7.42711,[37 14] ; [63  6],[42.5  8.5] ; [57.5 11.5],0
v3,1,0.014859,5.933063,[ 7 44] ; [22 44],[12.64102564 38.35897436] ; [16.35897436 49.64102564],0
s5,1,0.017247,5.671111,[ 7 43] ; [22 44],[12.5 37.5] ; [16.5 49.5],0
a3,1,0.023926,5.1,[15 36] ; [34 34],[21. 30.] ; [28. 40.],0
r3,1,0.024131,5.085213,[36 15] ; [61  9],[40.88429752 10.11570248] ; [56.11570248 13.88429752],0
p10,1,0.024155,5.083436,[24 26] ; [46 21],[29.91452991 20.08547009] ; [40.08547009 26.91452991],0
a6,1,0.041754,4.145167,[23 28] ; [44 25],[28.475 22.525] ; [38.525 30.475],0
a4,1,0.05645,3.638726,[ 5 46] ; [16 53],[ 8.925 42.075] ; [12.075 56.925],0
d3,1,0.071694,3.243799,[14 37] ; [30 39],[18.7 32.3] ; [25.3 43.7],0
u2,1,0.075667,3.1556,[13 23] ; [20 15],[16.73239437 19.26760563] ; [16.26760563 18.73239437],0
d4,1,0.078907,3.087264,[18 33] ; [35 33],[22.71428571 28.28571429] ; [30.28571429 37.71428571],0
p3,1,0.099694,2.710426,[14 37] ; [29 40],[18.275 32.725] ; [24.725 44.275],0
p11,1,0.114092,2.496603,[31 20] ; [52 18],[34.98347107 16.01652893] ; [48.01652893 21.98347107],0
s6,1,0.160069,1.973576,[20 31] ; [35 32],[23.77118644 27.22881356] ; [31.22881356 35.77118644],0
n4,1,0.174783,1.841432,[27 24] ; [45 24],[30.6 20.4] ; [41.4 27.6],0
b5,1,0.183374,1.770063,[31 20] ; [34 36],[27.39669421 23.60330579] ; [37.60330579 32.39669421],0
s3,1,0.189476,1.721688,[20 30] ; [35 32],[23.5042735 26.4957265] ; [31.4957265 35.5042735],0
a2,1,0.194769,1.68117,[ 1 50] ; [ 5 65],[ 2.52892562 48.47107438] ; [ 3.47107438 66.52892562],0
s2,1,0.207226,1.590699,[15 36] ; [28 41],[18.275 32.725] ; [24.725 44.275],0
p1,1,0.242188,1.367813,[ 7 44] ; [ 5 64],[ 5.1 45.9] ; [ 6.9 62.1],0
s7,1,0.25291,1.307158,[13 38] ; [22 40],[15.79646018 35.20353982] ; [19.20353982 42.79646018],0
b1,1,0.277947,1.177102,[19 32] ; [33 37],[21.91735537 29.08264463] ; [30.08264463 39.91735537],0
b2,1,0.300204,1.073286,[ 7 24] ; [11 21],[ 8.85714286 22.14285714] ; [ 9.14285714 22.85714286],0
b3,1,0.300204,1.073286,[ 7 24] ; [11 21],[ 8.85714286 22.14285714] ; [ 9.14285714 22.85714286],0
p9,1,0.314877,1.010106,[30 19] ; [47 20],[32.52586207 16.47413793] ; [44.47413793 22.52586207],0
p4,1,0.344215,0.894668,[18 33] ; [29 37],[20.48717949 30.51282051] ; [26.51282051 39.48717949],0
n6,1,0.361382,0.833083,[34 17] ; [52 18],[36.24793388 14.75206612] ; [49.75206612 20.24793388],0
n2,1,0.382193,0.763636,[12  8] ; [16  6],[13.33333333  6.66666667] ; [14.66666667  7.33333333],0
n1,1,0.392919,0.72989,[ 6 14] ; [ 9 12],[ 7.31707317 12.68292683] ; [ 7.68292683 13.31707317],0
p5,1,0.42115,0.647103,[ 3 47] ; [ 7 62],[ 4.20168067 45.79831933] ; [ 5.79831933 63.20168067],0
p7,1,0.469786,0.52248,[23 26] ; [36 31],[24.92241379 24.07758621] ; [34.07758621 32.92241379],0
d1,1,0.479977,0.498916,[ 1 50] ; [ 3 67],[ 1.68595041 49.31404959] ; [ 2.31404959 67.68595041],0
p6,1,0.486853,0.483473,[13 37] ; [22 47],[14.70588235 35.29411765] ; [20.29411765 48.70588235],0
b4,1,0.537631,0.379948,[27 24] ; [41 29],[28.66115702 22.33884298] ; [39.33884298 30.66115702],0
s1,1,0.628558,0.234022,[ 2 49] ; [ 4 64],[ 2.57142857 48.42857143] ; [ 3.42857143 64.57142857],0
p12,1,0.647801,0.208684,[ 4 47] ; [ 7 61],[ 4.71428571 46.28571429] ; [ 6.28571429 61.71428571],0
a1,1,0.68953,0.159594,[ 3 48] ; [ 3 67],[ 2.52892562 48.47107438] ; [ 3.47107438 66.52892562],0
a8,1,0.726477,0.122372,[ 5 44] ; [ 8 57],[ 5.5877193 43.4122807] ; [ 7.4122807 57.5877193],0
n3,1,0.73568,0.11396,[14  6] ; [13  7],[13.5  6.5] ; [13.5  6.5],0
s8,1,0.770921,0.08478,[13 38] ; [16 53],[12.325 38.675] ; [16.675 52.325],0
d2,1,0.807023,0.059667,[10 41] ; [15 55],[10.53719008 40.46280992] ; [14.46280992 55.53719008],0
s4,1,0.816409,0.053901,[12 39] ; [15 54],[11.475 39.525] ; [15.525 53.475],0
p8,1,0.81851,0.052653,[21 29] ; [30 38],[21.61016949 28.38983051] ; [29.38983051 38.61016949],0
p2,1,0.822847,0.050124,[33 18] ; [46 23],[33.575 17.425] ; [45.425 23.575],0
n5,1,0.956283,0.003005,[32 19] ; [43 25],[32.14285714 18.85714286] ; [42.85714286 25.14285714],0
