Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,140.848093,[201  18] ; [28 74],[156.23364486  62.76635514] ; [72.76635514 29.23364486],1
n5,1,0.0,39.591934,[188  31] ; [57 49],[165.09230769  53.90769231] ; [79.90769231 26.09230769],1
p8,1,0.0,37.90987,[136  81] ; [27 77],[110.19003115 106.80996885] ; [52.80996885 51.19003115],1
p2,1,0.0,36.173788,[184  33] ; [57 49],[161.91021672  55.08978328] ; [79.08978328 26.91021672],1
r4,1,0.0,33.515287,[197  22] ; [67 39],[177.89538462  41.10461538] ; [86.10461538 19.89538462],1
r3,1,0.0,30.429222,[207   9] ; [80 26],[192.52173913  23.47826087] ; [94.47826087 11.52173913],1
p7,1,0.0,26.781252,[158  56] ; [47 59],[137.09375  76.90625] ; [67.90625 38.09375],1
n6,1,0.0,25.833818,[183  36] ; [61 45],[164.41846154  54.58153846] ; [79.58153846 26.41846154],1
p4,1,0.0,25.349986,[149  70] ; [41 65],[128.03076923  90.96923077] ; [61.96923077 44.03076923],1
s8,1,1e-06,23.507133,[111 107] ; [23 80],[ 91.00311526 126.99688474] ; [42.99688474 60.00311526],1
a3,1,4e-06,21.16034,[173  45] ; [58 48],[155.42592593  62.57407407] ; [75.57407407 30.42592593],1
a5,1,7e-06,20.280557,[176  43] ; [60 46],[159.02769231  59.97230769] ; [76.97230769 29.02769231],1
s7,1,4e-05,16.860504,[110  99] ; [26 69],[ 93.5 115.5] ; [42.5 52.5],1
p3,1,4.1e-05,16.802811,[135  83] ; [40 66],[117.74691358 100.25308642] ; [57.25308642 48.74691358],1
n4,1,0.000118,14.832104,[184  35] ; [69 37],[170.48307692  48.51692308] ; [82.51692308 23.48307692],1
v4,1,0.000134,14.584571,[203  13] ; [84 21],[193.12149533  22.87850467] ; [93.87850467 11.12149533],1
s3,1,0.000137,14.539229,[132  82] ; [41 64],[116.05642633  97.94357367] ; [56.94357367 48.05642633],1
r1,1,0.000147,14.408158,[174  43] ; [64 42],[159.89473684  57.10526316] ; [78.10526316 27.89473684],1
s2,1,0.000174,14.095288,[116 100] ; [33 72],[100.26168224 115.73831776] ; [48.73831776 56.26168224],1
v1,1,0.000407,12.501426,[117  92] ; [37 69],[102.17777778 106.82222222] ; [51.82222222 54.17777778],1
d1,1,0.000834,11.163137,[132  87] ; [43 63],[117.92307692 101.07692308] ; [57.07692308 48.92307692],1
v2,1,0.00147,10.1153,[113  92] ; [37 66],[ 99.83766234 105.16233766] ; [50.16233766 52.83766234],0
r2,1,0.00169,9.85859,[198  17] ; [84 21],[189.46875  25.53125] ; [92.53125 12.46875],0
p6,1,0.001749,9.795524,[ 91 124] ; [25 78],[ 78.42767296 136.57232704] ; [37.57232704 65.42767296],0
a6,1,0.001881,9.662265,[149  69] ; [53 52],[136.33436533  81.66563467] ; [65.66563467 39.33436533],0
s6,1,0.001892,9.651863,[139  72] ; [49 54],[126.33121019  84.66878981] ; [61.66878981 41.33121019],0
p5,1,0.003862,8.34772,[ 38 179] ; [ 6 99],[ 29.65217391 187.34782609] ; [14.34782609 90.65217391],0
d4,1,0.004254,8.172113,[183  35] ; [73 31],[173.31677019  44.68322981] ; [82.68322981 21.31677019],0
b5,1,0.008404,6.945338,[115 104] ; [72 34],[126.00923077  92.99076923] ; [60.99076923 45.00923077],0
a7,1,0.008446,6.93633,[148  70] ; [56 50],[137.25925926  80.74074074] ; [66.74074074 39.25925926],0
u2,1,0.011057,6.45614,[33 13] ; [21 25],[27. 19.] ; [27. 19.],0
d5,1,0.012404,6.252128,[175  43] ; [71 34],[166.03095975  51.96904025] ; [79.96904025 25.03095975],0
s5,1,0.013732,6.072237,[ 70 140] ; [20 81],[ 60.77170418 149.22829582] ; [29.22829582 71.77170418],0
p12,1,0.01872,5.52745,[ 19 198] ; [  2 104],[ 14.10835913 202.89164087] ; [ 6.89164087 99.10835913],0
u1,1,0.024682,5.046062,[ 42 177] ; [10 96],[ 35.04 183.96] ; [16.96 89.04],0
v3,1,0.030192,4.698353,[ 84 126] ; [28 74],[ 75.38461538 134.61538462] ; [36.61538462 65.38461538],0
d3,1,0.038604,4.278226,[141  78] ; [55 50],[132.48148148  86.51851852] ; [63.51851852 41.48148148],0
a4,1,0.072663,3.221815,[113 106] ; [43 62],[105.44444444 113.55555556] ; [50.55555556 54.44444444],0
s1,1,0.081378,3.037165,[  7 211] ; [ 8 98],[ 10.09259259 207.90740741] ; [  4.90740741 101.09259259],0
d2,1,0.086552,2.937354,[115 104] ; [44 60],[107.80495356 111.19504644] ; [51.19504644 52.80495356],0
a2,1,0.094245,2.80032,[ 60 159] ; [20 86],[ 53.90769231 165.09230769] ; [26.09230769 79.90769231],0
n2,1,0.187818,1.734651,[24  9] ; [25 18],[21.27631579 11.72368421] ; [27.72368421 15.27631579],0
n3,1,0.233195,1.42127,[24  8] ; [26 16],[21.62162162 10.37837838] ; [28.37837838 13.62162162],0
b3,1,0.274187,1.195677,[56 89] ; [19 43],[52.53623188 92.46376812] ; [22.46376812 39.53623188],0
b2,1,0.274187,1.195677,[56 89] ; [19 43],[52.53623188 92.46376812] ; [22.46376812 39.53623188],0
n1,1,0.4041,0.696093,[18 14] ; [20 23],[16.21333333 15.78666667] ; [21.78666667 21.21333333],0
a1,1,0.507372,0.439484,[ 16 203] ; [10 96],[ 17.52 201.48] ; [ 8.48 97.52],0
p1,1,0.526084,0.401951,[ 19 199] ; [ 7 98],[ 17.54798762 200.45201238] ; [ 8.45201238 96.54798762],0
u3,1,0.630308,0.231644,[30 16] ; [29 19],[28.87234043 17.12765957] ; [30.12765957 17.87234043],0
b4,1,0.630537,0.231334,[124  95] ; [63 43],[126.00923077  92.99076923] ; [60.99076923 45.00923077],0
a8,1,0.760703,0.092755,[ 29 174] ; [13 87],[ 28.13861386 174.86138614] ; [13.86138614 86.13861386],0
s4,1,0.805269,0.060779,[ 33 183] ; [17 87],[ 33.75 182.25] ; [16.25 87.75],0
