Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,96.619465,[234  99] ; [ 43 132],[181.57677165 151.42322835] ; [95.42322835 79.57677165],1
p6,1,0.0,61.314086,[180 154] ; [ 31 143],[138.72834646 195.27165354] ; [ 72.27165354 101.72834646],1
p2,1,0.0,38.152869,[306  29] ; [123  52],[281.79411765  53.20588235] ; [147.20588235  27.79411765],1
p3,1,0.0,32.715773,[214 122] ; [ 65 110],[183.45205479 152.54794521] ; [95.54794521 79.45205479],1
p10,1,0.0,25.384388,[304  28] ; [130  43],[285.32277228  46.67722772] ; [148.67722772  24.32277228],1
p4,1,2e-06,22.610837,[248  88] ; [92 82],[224. 112.] ; [116.  58.],1
p11,1,0.001034,10.766067,[283  53] ; [126  49],[268.93150685  67.06849315] ; [140.06849315  34.93150685],0
r3,1,0.001415,10.1858,[329   6] ; [162  13],[322.51960784  12.48039216] ; [168.48039216   6.51960784],0
s5,1,0.001867,9.676238,[163 166] ; [ 59 110],[146.6626506 182.3373494] ; [75.3373494 93.6626506],0
s7,1,0.002107,9.45416,[216 108] ; [87 79],[200.35102041 123.64897959] ; [102.64897959  63.35102041],0
p9,1,0.002447,9.180031,[306  28] ; [142  30],[295.71541502  38.28458498] ; [152.28458498  19.71541502],0
b5,1,0.003054,8.774688,[191 145] ; [123  52],[206.46575342 129.53424658] ; [107.53424658  67.46575342],0
v1,1,0.007742,7.092225,[203 128] ; [81 85],[189.14285714 141.85714286] ; [94.85714286 71.14285714],0
s8,1,0.016183,5.782903,[201 134] ; [85 89],[188.23182711 146.76817289] ; [97.76817289 76.23182711],0
a3,1,0.017555,5.640013,[258  77] ; [117  57],[246.80746562  88.19253438] ; [128.19253438  45.80746562],0
r4,1,0.020103,5.402955,[321  15] ; [158  17],[314.95890411  21.04109589] ; [164.04109589  10.95890411],0
p5,1,0.022761,5.186635,[ 58 277] ; [ 17 157],[ 49.36149312 285.63850688] ; [ 25.63850688 148.36149312],0
n5,1,0.031323,4.635199,[285  51] ; [135  40],[276.16438356  59.83561644] ; [143.83561644  31.16438356],0
d4,1,0.045885,3.985827,[289  46] ; [139  36],[281.1372549  53.8627451] ; [146.8627451  28.1372549],0
a8,1,0.053631,3.724148,[ 52 258] ; [ 16 142],[ 45.04273504 264.95726496] ; [ 22.95726496 135.04273504],0
b4,1,0.060457,3.524813,[192 144] ; [115  60],[201.8630137 134.1369863] ; [105.1369863  69.8630137],0
r1,1,0.064184,3.42584,[285  49] ; [138  37],[277.56777996  56.43222004] ; [145.43222004  29.56777996],0
s1,1,0.071512,3.247969,[ 10 322] ; [ 11 161],[ 13.83333333 318.16666667] ; [  7.16666667 164.83333333],0
a5,1,0.085872,2.950112,[263  73] ; [125  50],[255.12328767  80.87671233] ; [132.87671233  42.12328767],0
v3,1,0.086967,2.92963,[147 183] ; [ 61 106],[138.10865191 191.89134809] ; [69.89134809 97.10865191],0
d3,1,0.087464,2.920443,[247  89] ; [116  59],[238.68493151  97.31506849] ; [124.31506849  50.68493151],0
v2,1,0.095507,2.779009,[196 131] ; [87 80],[187.32995951 139.67004049] ; [95.67004049 71.32995951],0
n4,1,0.112359,2.520728,[283  52] ; [138  37],[276.53921569  58.46078431] ; [144.46078431  30.53921569],0
a1,1,0.113174,2.509334,[ 23 313] ; [  6 169],[ 19.06849315 316.93150685] ; [  9.93150685 165.06849315],0
r2,1,0.118335,2.439226,[321  11] ; [164  11],[317.59368836  14.40631164] ; [167.40631164   7.59368836],0
s3,1,0.176915,1.823348,[237  96] ; [111  59],[230.38568588 102.61431412] ; [117.61431412  52.38568588],0
d2,1,0.19248,1.69853,[163 173] ; [95 79],[169.97647059 166.02352941] ; [88.02352941 85.97647059],0
b1,1,0.194333,1.684461,[129 207] ; [ 57 118],[122.30136986 213.69863014] ; [ 63.69863014 111.30136986],0
b2,1,0.221758,1.492959,[ 83 127] ; [32 67],[ 78.15533981 131.84466019] ; [36.84466019 62.15533981],0
b3,1,0.221758,1.492959,[ 83 127] ; [32 67],[ 78.15533981 131.84466019] ; [36.84466019 62.15533981],0
v4,1,0.221872,1.492221,[325  10] ; [166   9],[322.51960784  12.48039216] ; [168.48039216   6.51960784],0
d5,1,0.226417,1.463232,[284  51] ; [141  34],[279.16666667  55.83333333] ; [145.83333333  29.16666667],0
s2,1,0.293488,1.103551,[226 109] ; [108  64],[220.69033531 114.30966469] ; [113.30966469  58.69033531],0
a2,1,0.299133,1.078056,[ 91 245] ; [ 40 135],[ 86.1369863 249.8630137] ; [ 44.8630137 130.1369863],0
n1,1,0.465569,0.532472,[22 36] ; [22 27],[23.85046729 34.14953271] ; [20.14953271 28.85046729],0
n2,1,0.503812,0.446897,[45 13] ; [36 14],[43.5 14.5] ; [37.5 12.5],0
