Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,38.175335,[91 58] ; [17 70],[68.18644068 80.81355932] ; [39.81355932 47.18644068],1
v1,1,0.003627,8.461833,[103  45] ; [44 43],[92.5787234 55.4212766] ; [54.4212766 32.5787234],0
r3,1,0.005327,7.7651,[146   3] ; [79  9],[141.4556962   7.5443038] ; [83.5443038  4.4556962],0
s7,1,0.026413,4.928756,[104  40] ; [48 35],[96.42290749 47.57709251] ; [55.57709251 27.42290749],0
s4,1,0.063039,3.45556,[ 30 118] ; [27 60],[ 35.89787234 112.10212766] ; [21.10212766 65.89787234],0
u1,1,0.087568,2.918521,[ 44 106] ; [17 71],[ 38.44537815 111.55462185] ; [22.55462185 65.44537815],0
p3,1,0.106382,2.607165,[98 50] ; [49 39],[92.18644068 55.81355932] ; [54.81355932 33.18644068],0
a7,1,0.115918,2.471624,[110  40] ; [56 32],[104.62184874  45.37815126] ; [61.37815126 26.62184874],0
p7,1,0.124062,2.36527,[115  31] ; [60 26],[110.12931034  35.87068966] ; [64.87068966 21.12931034],0
s1,1,0.124292,2.362389,[  3 145] ; [ 5 81],[  5.05982906 142.94017094] ; [ 2.94017094 83.05982906],0
d5,1,0.153628,2.035851,[133  16] ; [72 15],[129.4279661  19.5720339] ; [75.5720339 11.4279661],0
a3,1,0.179506,1.801713,[127  22] ; [69 19],[123.22362869  25.77637131] ; [72.77637131 15.22362869],0
a4,1,0.200841,1.63625,[81 69] ; [55 33],[85.71428571 64.28571429] ; [50.28571429 37.71428571],0
p9,1,0.214767,1.538998,[137  10] ; [77 10],[134.43589744  12.56410256] ; [79.56410256  7.43589744],0
p12,1,0.218152,1.516484,[ 24 125] ; [ 9 78],[ 20.83474576 128.16525424] ; [12.16525424 74.83474576],0
b1,1,0.243746,1.3588,[55 95] ; [39 49],[59.24369748 90.75630252] ; [34.75630252 53.24369748],0
u3,1,0.260681,1.265138,[16  7] ; [10  9],[14.23809524  8.76190476] ; [11.76190476  7.23809524],0
s6,1,0.295836,1.092869,[128  21] ; [77  8],[130.53418803  18.46581197] ; [74.46581197 10.53418803],0
