Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002221,9.357485,[ 4 17] ; [7 2],[ 7.7 13.3] ; [3.3 5.7],0
p4,1,0.004977,7.887927,[ 2 20] ; [5 4],[ 4.96774194 17.03225806] ; [2.03225806 6.96774194],0
r4,1,0.006114,7.516356,[ 1 21] ; [4 5],[ 3.5483871 18.4516129] ; [1.4516129 7.5483871],0
u2,1,0.012782,6.19899,[ 2 10] ; [4 1],[4.23529412 7.76470588] ; [1.76470588 3.23529412],0
p11,1,0.020292,5.38657,[ 5 17] ; [6 3],[ 7.80645161 14.19354839] ; [3.19354839 5.80645161],0
v4,1,0.026113,4.948545,[10 12] ; [8 1],[12.77419355  9.22580645] ; [5.22580645 3.77419355],0
p6,1,0.028434,4.801587,[ 2 19] ; [4 5],[ 4.2 16.8] ; [1.8 7.2],0
p3,1,0.029987,4.710017,[ 1 21] ; [3 6],[ 2.83870968 19.16129032] ; [1.16129032 7.83870968],0
n6,1,0.036226,4.386448,[ 8 14] ; [7 2],[10.64516129 11.35483871] ; [4.35483871 4.64516129],0
v1,1,0.037445,4.330068,[ 4 18] ; [5 4],[ 6.38709677 15.61290323] ; [2.61290323 6.38709677],0
a7,1,0.037445,4.330068,[ 4 18] ; [5 4],[ 6.38709677 15.61290323] ; [2.61290323 6.38709677],0
p7,1,0.037445,4.330068,[ 4 18] ; [5 4],[ 6.38709677 15.61290323] ; [2.61290323 6.38709677],0
n4,1,0.062577,3.467743,[19  3] ; [5 4],[17.03225806  4.96774194] ; [6.96774194 2.03225806],0
p9,1,0.063628,3.440196,[ 6 14] ; [6 3],[ 8.27586207 11.72413793] ; [3.72413793 5.27586207],0
r1,1,0.075929,3.149952,[ 5 17] ; [5 4],[ 7.09677419 14.90322581] ; [2.90322581 6.09677419],0
n5,1,0.095757,2.774825,[20  2] ; [6 3],[18.4516129  3.5483871] ; [7.5483871 1.4516129],0
u3,1,0.11863,2.435317,[ 1 11] ; [2 3],[2.11764706 9.88235294] ; [0.88235294 4.11764706],0
s1,1,0.130778,2.283249,[ 1 21] ; [2 7],[ 2.12903226 19.87096774] ; [0.87096774 8.12903226],0
b4,1,0.154833,2.023979,[11 11] ; [7 2],[12.77419355  9.22580645] ; [5.22580645 3.77419355],0
n3,1,0.159599,1.978022,[5 8] ; [5 2],[6.5 6.5] ; [3.5 3.5],0
p2,1,0.19271,1.69678,[ 9 13] ; [6 3],[10.64516129 11.35483871] ; [4.35483871 4.64516129],0
p1,1,0.207673,1.587576,[ 3 19] ; [3 6],[ 4.25806452 17.74193548] ; [1.74193548 7.25806452],0
v2,1,0.280038,1.166905,[ 2 19] ; [2 6],[ 2.89655172 18.10344828] ; [1.10344828 6.89655172],0
s8,1,0.322203,0.979985,[ 2 20] ; [2 7],[ 2.83870968 19.16129032] ; [1.16129032 7.83870968],0
d3,1,0.359756,0.838745,[ 4 18] ; [3 6],[ 4.96774194 17.03225806] ; [2.03225806 6.96774194],0
s7,1,0.396563,0.718722,[ 4 17] ; [3 6],[ 4.9 16.1] ; [2.1 6.9],0
a6,1,0.397332,0.716387,[11 11] ; [3 6],[ 9.93548387 12.06451613] ; [4.06451613 4.93548387],0
v3,1,0.418437,0.6547,[ 5 17] ; [3 5],[ 5.86666667 16.13333333] ; [2.13333333 5.86666667],0
d2,1,0.444549,0.584512,[ 8 14] ; [2 7],[ 7.09677419 14.90322581] ; [2.90322581 6.09677419],0
p12,1,0.499405,0.4562,[ 1 21] ; [1 8],[ 1.41935484 20.58064516] ; [0.58064516 8.41935484],0
s6,1,0.540158,0.375247,[ 5 17] ; [3 6],[ 5.67741935 16.32258065] ; [2.32258065 6.67741935],0
b1,1,0.609473,0.260943,[10 12] ; [5 4],[10.64516129 11.35483871] ; [4.35483871 4.64516129],0
s4,1,0.627072,0.236053,[ 4 18] ; [1 8],[ 3.5483871 18.4516129] ; [1.4516129 7.5483871],0
a5,1,0.694266,0.154506,[ 9 13] ; [3 6],[ 8.51612903 13.48387097] ; [3.48387097 5.51612903],0
s3,1,0.74844,0.102847,[ 5 17] ; [1 5],[ 4.71428571 17.28571429] ; [1.28571429 4.71428571],0
n1,1,0.757354,0.095455,[7 7] ; [4 3],[7.33333333 6.66666667] ; [3.66666667 3.33333333],0
d5,1,0.770515,0.08509,[ 6 16] ; [2 7],[ 5.67741935 16.32258065] ; [2.32258065 6.67741935],0
b5,1,0.856315,0.032785,[ 9 13] ; [4 5],[ 9.22580645 12.77419355] ; [3.77419355 5.22580645],0
s5,1,0.862895,0.029822,[ 2 20] ; [1 8],[ 2.12903226 19.87096774] ; [0.87096774 8.12903226],0
b2,1,0.890106,0.019091,[7 8] ; [3 3],[7.14285714 7.85714286] ; [2.85714286 3.14285714],0
b3,1,0.890106,0.019091,[7 8] ; [3 3],[7.14285714 7.85714286] ; [2.85714286 3.14285714],0
a3,1,0.908697,0.013152,[10 11] ; [4 4],[10.13793103 10.86206897] ; [3.86206897 4.13793103],0
s2,1,0.975646,0.000932,[ 5 17] ; [2 7],[ 4.96774194 17.03225806] ; [2.03225806 6.96774194],0
n2,1,1.0,0.0,[8 6] ; [4 3],[8. 6.] ; [4. 3.],0
