Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,157.188571,[372  33] ; [18 45],[337.5  67.5] ; [52.5 10.5],1
p11,1,0.0,30.673015,[341  65] ; [34 29],[324.62686567  81.37313433] ; [50.37313433 12.62686567],1
p2,1,4e-06,21.30093,[351  54] ; [40 23],[338.36538462  66.63461538] ; [52.63461538 10.36538462],1
n5,1,6e-06,20.507751,[317  85] ; [33 30],[302.58064516  99.41935484] ; [47.41935484 15.58064516],1
r4,1,6.5e-05,15.953852,[388  18] ; [52 11],[380.89552239  25.10447761] ; [59.10447761  3.89552239],1
b1,1,0.000194,13.886166,[128 278] ; [35 28],[141.10447761 264.89552239] ; [21.89552239 41.10447761],1
s6,1,0.000359,12.732908,[283 115] ; [30 32],[270.81304348 127.18695652] ; [42.18695652 19.81304348],1
n6,1,0.00063,11.684707,[356  45] ; [46 17],[347.41810345  53.58189655] ; [54.58189655  8.41810345],1
p6,1,0.002474,9.159987,[169 232] ; [13 47],[158.31236443 242.68763557] ; [23.68763557 36.31236443],0
a5,1,0.003885,8.33686,[329  77] ; [41 22],[320.29850746  85.70149254] ; [49.70149254 13.29850746],0
a3,1,0.006326,7.455078,[315  90] ; [39 24],[306.34615385  98.65384615] ; [47.65384615 15.34615385],0
s8,1,0.006695,7.353023,[204 198] ; [20 42],[194.06896552 207.93103448] ; [29.93103448 32.06896552],0
p3,1,0.006747,7.339089,[234 170] ; [25 38],[224.05995717 179.94004283] ; [34.94004283 28.05995717],0
s7,1,0.007992,7.035357,[217 171] ; [23 38],[207.39420935 180.60579065] ; [32.60579065 28.39420935],0
p8,1,0.00908,6.807037,[228 170] ; [25 38],[218.42516269 179.57483731] ; [34.57483731 28.42516269],0
s2,1,0.009105,6.802118,[224 179] ; [23 38],[214.52801724 188.47198276] ; [32.47198276 28.52801724],0
p7,1,0.010118,6.613937,[278 121] ; [33 29],[269.17353579 129.82646421] ; [41.82646421 20.17353579],0
v4,1,0.011963,6.316379,[392  12] ; [57  6],[388.42826552  15.57173448] ; [60.57173448  2.42826552],0
n4,1,0.012747,6.203826,[326  79] ; [42 21],[318.46153846  86.53846154] ; [49.53846154 13.46153846],0
s3,1,0.013782,6.065862,[235 166] ; [26 36],[226.04967603 174.95032397] ; [34.95032397 27.04967603],0
v1,1,0.013896,6.051265,[265 132] ; [32 31],[256.32391304 140.67608696] ; [40.67608696 22.32391304],0
p5,1,0.028555,4.794258,[ 51 355] ; [ 2 61],[ 45.88059701 360.11940299] ; [ 7.11940299 55.88059701],0
a4,1,0.030894,4.658825,[194 211] ; [21 42],[186.05769231 218.94230769] ; [28.94230769 34.05769231],0
d5,1,0.039917,4.221427,[349  56] ; [48 15],[343.55769231  61.44230769] ; [53.44230769  9.55769231],0
p4,1,0.041446,4.157667,[258 144] ; [32 31],[250.70967742 151.29032258] ; [39.29032258 23.70967742],0
d1,1,0.057739,3.601176,[269 137] ; [34 29],[262.29850746 143.70149254] ; [40.70149254 22.29850746],0
s1,1,0.076049,3.147376,[  6 395] ; [ 3 59],[  7.79481641 393.20518359] ; [ 1.20518359 60.79481641],0
s5,1,0.081822,3.028327,[149 240] ; [16 44],[142.95100223 246.04899777] ; [22.04899777 37.95100223],0
r3,1,0.115133,2.48231,[398   7] ; [59  3],[396.32762313   8.67237687] ; [60.67237687  1.32762313],0
u3,1,0.121053,2.403641,[54 37] ; [10 14],[50.64347826 40.35652174] ; [13.35652174 10.64347826],0
s4,1,0.139102,2.187866,[ 61 343] ; [ 5 57],[ 57.21888412 346.78111588] ; [ 8.78111588 53.21888412],0
d2,1,0.150947,2.062653,[216 189] ; [27 35],[210.73875803 194.26124197] ; [32.26124197 29.73875803],0
a2,1,0.16386,1.938235,[111 295] ; [12 51],[106.47761194 299.52238806] ; [16.52238806 46.47761194],0
u1,1,0.17789,1.815161,[ 88 318] ; [ 9 54],[ 83.97014925 322.02985075] ; [13.02985075 49.97014925],0
b4,1,0.178958,1.806255,[241 165] ; [43 20],[245.85074627 160.14925373] ; [38.14925373 24.85074627],0
v3,1,0.210341,1.569075,[228 167] ; [30 31],[223.48684211 171.51315789] ; [34.51315789 26.48684211],0
r1,1,0.228595,1.449584,[350  54] ; [51 12],[346.90364026  57.09635974] ; [54.09635974  8.90364026],0
a8,1,0.234131,1.415585,[ 56 308] ; [ 5 49],[ 53.11961722 310.88038278] ; [ 7.88038278 46.11961722],0
n3,1,0.236305,1.402505,[59 15] ; [12  6],[57.10869565 16.89130435] ; [13.89130435  4.10869565],0
u2,1,0.236911,1.398883,[50 41] ; [ 9 13],[47.51327434 43.48672566] ; [11.48672566 10.51327434],0
d3,1,0.289918,1.12,[296 109] ; [42 21],[292.5 112.5] ; [45.5 17.5],0
a6,1,0.315174,1.008868,[288 116] ; [41 22],[284.61670236 119.38329764] ; [44.38329764 18.61670236],0
b3,1,0.316524,1.003254,[101 151] ; [12 26],[ 98.19310345 153.80689655] ; [14.80689655 23.19310345],0
b2,1,0.316524,1.003254,[101 151] ; [12 26],[ 98.19310345 153.80689655] ; [14.80689655 23.19310345],0
a7,1,0.317356,0.999812,[311  94] ; [44 18],[307.86937901  97.13062099] ; [47.13062099 14.86937901],0
n1,1,0.450154,0.570265,[25 49] ; [7 9],[26.31111111 47.68888889] ; [ 5.68888889 10.31111111],0
p1,1,0.540194,0.37518,[ 35 370] ; [ 4 59],[ 33.75 371.25] ; [ 5.25 57.75],0
d4,1,0.667304,0.184771,[348  57] ; [52 10],[346.89507495  58.10492505] ; [53.10492505  8.89507495],0
b5,1,0.701572,0.146841,[241 165] ; [39 24],[242.3880597 163.6119403] ; [37.6119403 25.3880597],0
a1,1,0.715541,0.132805,[ 24 382] ; [ 3 60],[ 23.37313433 382.62686567] ; [ 3.62686567 59.37313433],0
n2,1,0.863991,0.029342,[58 16] ; [13  4],[57.73626374 16.26373626] ; [13.26373626  3.73626374],0
