Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,109.455333,[329 144] ; [ 71 176],[262.77777778 210.22222222] ; [137.22222222 109.77777778],1
p6,1,0.0,69.704634,[236 235] ; [ 45 203],[184.07649513 286.92350487] ; [ 96.92350487 151.07649513],1
p3,1,0.0,51.512204,[298 177] ; [ 86 162],[252.28215768 222.71784232] ; [131.71784232 116.28215768],1
p4,1,0.0,48.529745,[341 133] ; [113 135],[298.05540166 175.94459834] ; [155.94459834  92.05540166],1
p2,1,0.0,39.280176,[438  37] ; [187  61],[410.61549101  64.38450899] ; [214.38450899  33.61549101],1
s5,1,0.000166,14.185578,[189 276] ; [ 60 170],[166.5971223 298.4028777] ; [ 82.4028777 147.5971223],1
s7,1,0.000203,13.807619,[258 197] ; [101 140],[234.69109195 220.30890805] ; [124.30890805 116.69109195],1
a3,1,0.000462,12.263863,[365 109] ; [160  87],[345.14563107 128.85436893] ; [179.85436893  67.14563107],1
p11,1,0.001021,10.789546,[410  67] ; [189  59],[394.10068966  82.89931034] ; [204.89931034  43.10068966],0
p10,1,0.001206,10.481534,[442  32] ; [213  35],[430.01385042  43.98614958] ; [224.98614958  23.01385042],0
r1,1,0.001395,10.211879,[399  76] ; [183  64],[382.89473684  92.10526316] ; [199.10526316  47.89473684],0
s8,1,0.001677,9.873504,[245 230] ; [ 97 150],[225. 250.] ; [117. 130.],0
v3,1,0.001954,9.591985,[206 255] ; [ 76 158],[187.05323741 273.94676259] ; [ 94.94676259 139.05323741],0
d5,1,0.003422,8.567466,[399  74] ; [187  61],[384.43550624  88.56449376] ; [201.56449376  46.43550624],0
r4,1,0.003445,8.555162,[453  24] ; [221  27],[443.44551724  33.55448276] ; [230.55448276  17.44551724],0
b5,1,0.003593,8.478854,[274 203] ; [170  78],[292.12137931 184.87862069] ; [151.87862069  96.12137931],0
p5,1,0.00374,8.406066,[ 73 402] ; [ 19 226],[ 60.69444444 414.30555556] ; [ 31.30555556 213.69444444],0
v2,1,0.005151,7.825785,[283 177] ; [118 116],[265.7925072 194.2074928] ; [135.2074928  98.7925072],0
r3,1,0.005264,7.786563,[465  11] ; [232  16],[458.24861878  17.75138122] ; [238.75138122   9.24861878],0
n4,1,0.010896,6.482178,[384  91] ; [180  68],[370.53941909 104.46058091] ; [193.46058091  54.53941909],0
