Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3.8e-05,16.954364,[41 15] ; [66 94],[27.74074074 28.25925926] ; [79.25925926 80.74074074],1
a4,1,0.378501,0.775564,[31 30] ; [73 92],[28.07079646 32.92920354] ; [75.92920354 89.07079646],0
b5,1,0.378885,0.774317,[43 18] ; [106  59],[40.21681416 20.78318584] ; [108.78318584  56.21681416],0
a7,1,0.397573,0.715654,[48 13] ; [120  44],[45.54666667 15.45333333] ; [122.45333333  41.54666667],0
s4,1,0.411218,0.675277,[ 8 53] ; [ 29 135],[10.03111111 50.96888889] ; [ 26.96888889 137.03111111],0
n3,1,0.419643,0.651316,[16  3] ; [33 11],[14.77777778  4.22222222] ; [34.22222222  9.77777778],0
n5,1,0.427192,0.630447,[43 17] ; [107  55],[40.54054054 19.45945946] ; [109.45945946  52.54054054],0
v3,1,0.44644,0.579674,[25 34] ; [78 84],[27.49773756 31.50226244] ; [75.50226244 86.49773756],0
a8,1,0.503025,0.448548,[ 6 50] ; [ 21 126],[ 7.44827586 48.55172414] ; [ 19.55172414 127.44827586],0
n6,1,0.521239,0.411441,[52  9] ; [133  30],[50.37946429 10.62053571] ; [134.62053571  28.37946429],0
r2,1,0.600422,0.274361,[58  3] ; [150  11],[57.15315315  3.84684685] ; [150.84684685  10.15315315],0
s5,1,0.651212,0.204375,[18 38] ; [ 46 113],[16.66976744 39.33023256] ; [ 47.33023256 111.66976744],0
n1,1,0.671703,0.179617,[ 6 12] ; [12 31],[ 5.31147541 12.68852459] ; [12.68852459 30.31147541],0
p12,1,0.736049,0.11363,[ 3 58] ; [ 10 154],[ 3.52444444 57.47555556] ; [  9.47555556 154.52444444],0
a3,1,0.737122,0.112673,[45 16] ; [118  47],[43.99557522 17.00442478] ; [119.00442478  45.99557522],0
a1,1,0.751935,0.099912,[ 4 57] ; [  9 156],[ 3.50884956 57.49115044] ; [  9.49115044 155.50884956],0
d3,1,0.772077,0.083902,[43 18] ; [113  52],[42.10619469 18.89380531] ; [113.89380531  51.10619469],0
r4,1,0.853147,0.034264,[52  9] ; [139  26],[51.55309735  9.44690265] ; [139.44690265  25.55309735],0
d1,1,0.863676,0.02948,[37 24] ; [98 67],[36.4380531 24.5619469] ; [98.5619469 66.4380531],0
b4,1,0.863676,0.02948,[37 24] ; [98 67],[36.4380531 24.5619469] ; [98.5619469 66.4380531],0
d5,1,0.876072,0.02432,[52  9] ; [142  23],[52.36283186  8.63716814] ; [141.63716814  23.36283186],0
r3,1,0.935543,0.006541,[59  2] ; [158   5],[59.09375  1.90625] ; [157.90625   5.09375],0
p5,1,0.982792,0.000465,[ 3 58] ; [  8 157],[ 2.96902655 58.03097345] ; [  8.03097345 156.96902655],0
