Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,59.410003,[30 70] ; [65  8],[54.9132948 45.0867052] ; [40.0867052 32.9132948],1
s7,1,1e-06,24.386734,[24 73] ; [45 27],[39.6035503 57.3964497] ; [29.3964497 42.6035503],1
s6,1,4e-06,21.306818,[41 59] ; [57 18],[56. 44.] ; [42. 33.],1
s5,1,8.6e-05,15.430002,[16 84] ; [31 41],[27.3255814 72.6744186] ; [19.6744186 52.3255814],1
s8,1,0.000214,13.705636,[22 80] ; [36 39],[33.42372881 68.57627119] ; [24.57627119 50.42372881],1
d4,1,0.000326,12.914469,[40 63] ; [49 25],[51.79096045 51.20903955] ; [37.20903955 36.79096045],1
p10,1,0.003419,8.569309,[62 38] ; [61 13],[70.68965517 29.31034483] ; [52.31034483 21.68965517],0
d3,1,0.018407,5.556975,[36 67] ; [39 35],[43.6440678 59.3559322] ; [31.3559322 42.6440678],0
a7,1,0.019933,5.417768,[56 47] ; [53 21],[63.42937853 39.57062147] ; [45.57062147 28.42937853],0
d1,1,0.026253,4.93929,[  2 101] ; [ 7 68],[ 5.20786517 97.79213483] ; [ 3.79213483 71.20786517],0
u3,1,0.028543,4.79496,[23 32] ; [20 10],[27.82352941 27.17647059] ; [15.17647059 14.82352941],0
n5,1,0.040481,4.197623,[62 39] ; [57 18],[68.28977273 32.71022727] ; [50.71022727 24.28977273],0
p6,1,0.041096,4.172042,[25 76] ; [29 45],[31.16571429 69.83428571] ; [22.83428571 51.16571429],0
a8,1,0.043025,4.09442,[ 8 89] ; [13 56],[12.27108434 84.72891566] ; [ 8.72891566 60.27108434],0
p4,1,0.048629,3.888098,[39 61] ; [40 34],[45.40229885 54.59770115] ; [33.59770115 40.40229885],0
s4,1,0.05282,3.749594,[12 90] ; [17 58],[16.71186441 85.28813559] ; [12.28813559 62.71186441],0
r4,1,0.089149,2.889681,[84 19] ; [68  7],[87.95505618 15.04494382] ; [64.04494382 10.95505618],0
p9,1,0.091717,2.84397,[73 27] ; [62 12],[77.5862069 22.4137931] ; [57.4137931 16.5862069],0
a3,1,0.118294,2.439769,[48 53] ; [44 30],[53.09714286 47.90285714] ; [38.90285714 35.09714286],0
a5,1,0.144236,2.132177,[47 56] ; [42 32],[51.79096045 51.20903955] ; [37.20903955 36.79096045],0
p7,1,0.154043,2.031749,[53 47] ; [46 26],[57.55813953 42.44186047] ; [41.44186047 30.55813953],0
p8,1,0.156055,2.012047,[45 56] ; [41 33],[49.63428571 51.36571429] ; [36.36571429 37.63428571],0
b5,1,0.197968,1.657305,[56 47] ; [48 27],[60.17977528 42.82022472] ; [43.82022472 31.17977528],0
v1,1,0.203871,1.614424,[39 61] ; [36 38],[43.10344828 56.89655172] ; [31.89655172 42.10344828],0
v3,1,0.230069,1.440434,[30 70] ; [29 46],[33.71428571 66.28571429] ; [25.28571429 49.71428571],0
p2,1,0.324789,0.969564,[74 29] ; [58 16],[76.81355932 26.18644068] ; [55.18644068 18.81355932],0
n4,1,0.362103,0.830587,[64 38] ; [52 23],[66.84745763 35.15254237] ; [49.15254237 25.84745763],0
p5,1,0.385724,0.75238,[11 92] ; [11 62],[12.875 90.125] ; [ 9.125 63.875],0
p1,1,0.405147,0.692997,[11 92] ; [11 63],[12.80225989 90.19774011] ; [ 9.19774011 64.80225989],0
s1,1,0.416734,0.659509,[ 3 98] ; [ 4 70],[ 4.04 96.96] ; [ 2.96 71.04],0
d2,1,0.435116,0.609129,[21 82] ; [19 56],[23.14606742 79.85393258] ; [16.85393258 58.14606742],0
a2,1,0.534657,0.385533,[ 7 96] ; [ 7 68],[ 8.1011236 94.8988764] ; [ 5.8988764 69.1011236],0
p12,1,0.542422,0.371069,[ 7 94] ; [ 7 67],[ 8.08 92.92] ; [ 5.92 68.08],0
r3,1,0.548099,0.360734,[92 11] ; [69  6],[93.16292135  9.83707865] ; [67.83707865  7.16292135],0
r1,1,0.562743,0.334977,[70 33] ; [54 21],[71.75280899 31.24719101] ; [52.24719101 22.75280899],0
v2,1,0.660094,0.19341,[41 57] ; [33 40],[42.40935673 55.59064327] ; [31.59064327 41.40935673],0
u2,1,0.671586,0.179753,[28 26] ; [17 13],[28.92857143 25.07142857] ; [16.07142857 13.92857143],0
n2,1,0.680519,0.169542,[25  6] ; [12  2],[25.48888889  5.51111111] ; [11.51111111  2.48888889],0
u1,1,0.691428,0.157543,[  3 100] ; [ 3 72],[ 3.47191011 99.52808989] ; [ 2.52808989 72.47191011],0
