Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,81.681476,[18 91] ; [184  88],[57.79002625 51.20997375] ; [144.20997375 127.79002625],1
s3,1,0.0,78.190429,[26 83] ; [197  72],[64.3042328 44.6957672] ; [158.6957672 110.3042328],1
s7,1,0.0,46.034047,[28 75] ; [174  88],[57.00273973 45.99726027] ; [144.99726027 117.00273973],1
s5,1,0.0,36.822137,[18 93] ; [132 133],[44.28191489 66.71808511] ; [105.71808511 159.28191489],1
s8,1,0.0,35.918241,[31 80] ; [166 103],[57.54473684 53.45526316] ; [139.45526316 129.54473684],1
s4,1,3.6e-05,17.093591,[  4 107] ; [ 55 213],[17.27968338 93.72031662] ; [ 41.72031662 226.27968338],1
p5,1,0.000797,11.249042,[  7 104] ; [ 55 217],[17.96866841 93.03133159] ; [ 44.03133159 227.96866841],1
r4,1,0.003765,8.393642,[104   7] ; [269   3],[108.10182768   2.89817232] ; [264.89817232   7.10182768],0
p6,1,0.004501,8.069703,[41 69] ; [144 126],[53.55263158 56.44736842] ; [131.44736842 138.55263158],0
n5,1,0.03864,4.276603,[81 30] ; [224  48],[88.39425587 22.60574413] ; [216.60574413  55.39425587],0
v2,1,0.040759,4.186019,[75 32] ; [155 109],[66.33423181 40.66576819] ; [163.66576819 100.33423181],0
p9,1,0.059639,3.54739,[93 17] ; [247  24],[98.16272966 11.83727034] ; [241.83727034  29.16272966],0
u1,1,0.066912,3.357202,[14 97] ; [ 56 216],[20.28720627 90.71279373] ; [ 49.71279373 222.28720627],0
u3,1,0.075075,3.168414,[16 18] ; [42 22],[20.12244898 13.87755102] ; [37.87755102 26.12244898],0
r3,1,0.078681,3.091942,[104   7] ; [264   7],[106.93193717   4.06806283] ; [261.06806283   9.93193717],0
p12,1,0.090763,2.86078,[  7 104] ; [ 33 239],[11.5926893 99.4073107] ; [ 28.4073107 243.5926893],0
r2,1,0.098559,2.728701,[103   6] ; [264   6],[105.54881266   3.45118734] ; [261.45118734   8.54881266],0
a1,1,0.109456,2.562053,[  2 109] ; [ 15 257],[  4.92689295 106.07310705] ; [ 12.07310705 259.92689295],0
n6,1,0.114328,2.493352,[91 20] ; [237  32],[95.81052632 15.18947368] ; [232.18947368  36.81052632],0
p4,1,0.119774,2.420277,[76 34] ; [208  63],[81.99475066 28.00524934] ; [202.00524934  68.99475066],0
p7,1,0.13104,2.280142,[86 24] ; [226  41],[91.03448276 18.96551724] ; [220.96551724  46.03448276],0
