Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,48.132086,[2 5] ; [277  15],[6.53177258 0.46822742] ; [272.46822742  19.53177258],1
v4,1,4e-06,21.488636,[5 2] ; [286   5],[6.83557047 0.16442953] ; [284.16442953   6.83557047],1
r1,1,8e-06,20.005538,[2 5] ; [254  36],[6.03367003 0.96632997] ; [249.96632997  40.03367003],1
s3,1,0.000229,13.5785,[3 4] ; [257  32],[6.14864865 0.85135135] ; [253.85135135  35.14864865],1
s7,1,0.001389,10.220172,[1 5] ; [208  70],[4.41549296 1.58450704] ; [204.58450704  73.41549296],0
a5,1,0.001623,9.933353,[3 4] ; [251  41],[5.94648829 1.05351171] ; [248.05351171  43.94648829],0
p9,1,0.003047,8.779364,[4 3] ; [261  26],[6.30952381 0.69047619] ; [258.69047619  28.30952381],0
a3,1,0.005856,7.593983,[3 4] ; [242  49],[5.75503356 1.24496644] ; [239.24496644  51.75503356],0
a7,1,0.030411,4.685894,[3 4] ; [227  65],[5.38461538 1.61538462] ; [224.61538462  67.38461538],0
s8,1,0.030484,4.681773,[2 5] ; [196  94],[4.66666667 2.33333333] ; [193.33333333  96.66666667],0
r3,1,0.034844,4.452797,[6 1] ; [285   6],[6.83557047 0.16442953] ; [284.16442953   6.83557047],0
u2,1,0.038907,4.264934,[1 3] ; [37 13],[2.81481481 1.18518519] ; [35.18518519 14.81481481],0
d5,1,0.055803,3.657934,[6 1] ; [282   7],[6.81081081 0.18918919] ; [281.18918919   7.81081081],0
a4,1,0.083632,2.992863,[2 5] ; [178 114],[4.21404682 2.78595318] ; [175.78595318 116.21404682],0
p3,1,0.113447,2.505535,[2 5] ; [169 120],[4.04391892 2.95608108] ; [166.95608108 122.04391892],0
a6,1,0.119629,2.422176,[3 4] ; [203  86],[4.87162162 2.12837838] ; [201.12837838  87.87162162],0
p8,1,0.16456,1.931817,[2 5] ; [158 129],[3.80952381 3.19047619] ; [156.19047619 130.80952381],0
p10,1,0.193193,1.693101,[5 2] ; [254  35],[6.125 0.875] ; [252.875  36.125],0
u3,1,0.207527,1.588593,[2 2] ; [39 11],[3.03703704 0.96296296] ; [37.96296296 12.03703704],0
p7,1,0.209976,1.571594,[3 4] ; [184  96],[4.56097561 2.43902439] ; [182.43902439  97.56097561],0
d2,1,0.280802,1.163203,[4 3] ; [217  72],[5.22635135 1.77364865] ; [215.77364865  73.22635135],0
b1,1,0.313442,1.016117,[4 3] ; [112 180],[2.71571906 4.28428094] ; [113.28428094 178.71571906],0
p6,1,0.351258,0.868906,[2 5] ; [133 154],[3.21428571 3.78571429] ; [131.78571429 155.21428571],0
b4,1,0.405142,0.693013,[3 4] ; [171 121],[4.0735786 2.9264214] ; [169.9264214 122.0735786],0
n3,1,0.506212,0.44189,[1 1] ; [48 19],[1.42028986 0.57971014] ; [47.57971014 19.42028986],0
n2,1,0.516584,0.420707,[1 1] ; [47 19],[1.41176471 0.58823529] ; [46.58823529 19.41176471],0
n5,1,0.559056,0.341341,[5 2] ; [233  57],[5.60942761 1.39057239] ; [232.39057239  57.60942761],0
p11,1,0.684519,0.165083,[6 1] ; [232  60],[5.57190635 1.42809365] ; [232.42809365  59.57190635],0
s6,1,0.746987,0.10408,[6 1] ; [256  30],[6.25938567 0.74061433] ; [255.74061433  30.25938567],0
s4,1,0.760513,0.092908,[2 5] ; [ 68 220],[1.66101695 5.33898305] ; [ 68.33898305 219.66101695],0
n4,1,0.7898,0.071059,[6 1] ; [238  53],[5.73154362 1.26845638] ; [238.26845638  52.73154362],0
v1,1,0.812268,0.056407,[4 3] ; [173 108],[4.30208333 2.69791667] ; [172.69791667 108.30208333],0
b5,1,0.823434,0.049787,[4 3] ; [179 113],[4.28428094 2.71571906] ; [178.71571906 113.28428094],0
v3,1,0.854767,0.033503,[3 4] ; [127 147],[3.23843416 3.76156584] ; [126.76156584 147.23843416],0
n6,1,0.864738,0.029018,[6 1] ; [253  35],[6.14576271 0.85423729] ; [252.85423729  35.14576271],0
p2,1,0.971139,0.001309,[6 1] ; [248  43],[5.96644295 1.03355705] ; [248.03355705  42.96644295],0
p4,1,0.990852,0.000131,[5 2] ; [207  82],[5.01351351 1.98648649] ; [206.98648649  82.01351351],0
p5,1,1.0,0.0,[1 6] ; [ 41 246],[1. 6.] ; [ 41. 246.],0
