Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,52.333388,[36 71] ; [252  97],[67.57894737 39.42105263] ; [220.42105263 128.57894737],1
a3,1,0.0,50.210489,[52 54] ; [289  59],[79.61674009 26.38325991] ; [261.38325991  86.61674009],1
d2,1,0.0,45.34242,[24 83] ; [207 140],[54.44273128 52.55726872] ; [176.55726872 170.44273128],1
a4,1,0.0,44.780013,[20 87] ; [193 154],[50.20044053 56.79955947] ; [162.79955947 184.20044053],1
d5,1,0.0,28.63752,[74 33] ; [312  34],[91.17439294 15.82560706] ; [294.82560706  51.17439294],1
d4,1,1e-06,23.487935,[73 34] ; [305  41],[89.28476821 17.71523179] ; [288.71523179  57.28476821],1
u1,1,2e-06,23.019915,[  4 103] ; [ 87 262],[21.35307018 85.64692982] ; [ 69.64692982 279.35307018],1
a6,1,8e-06,19.949356,[55 52] ; [257  89],[73.69536424 33.30463576] ; [238.30463576 107.69536424],1
r1,1,2.8e-05,17.534098,[75 31] ; [304  42],[88.88053097 17.11946903] ; [290.11946903  55.88053097],1
p4,1,0.002645,9.03747,[64 43] ; [259  87],[76.29359823 30.70640177] ; [246.70640177  99.29359823],0
s5,1,0.002699,9.000251,[28 76] ; [147 192],[41.08352144 62.91647856] ; [133.91647856 205.08352144],0
p10,1,0.002809,8.927476,[84 22] ; [312  34],[92.86725664 13.13274336] ; [303.13274336  42.86725664],0
s8,1,0.002917,8.858825,[41 66] ; [189 156],[54.44690265 52.55309735] ; [175.55309735 169.44690265],0
p9,1,0.003406,8.576372,[86 20] ; [316  30],[94.27433628 11.72566372] ; [307.72566372  38.27433628],0
b3,1,0.003816,8.369491,[17 53] ; [101 131],[27.35099338 42.64900662] ; [ 90.64900662 141.35099338],0
b2,1,0.003816,8.369491,[17 53] ; [101 131],[27.35099338 42.64900662] ; [ 90.64900662 141.35099338],0
d3,1,0.004632,8.017915,[64 43] ; [257  90],[75.65418502 31.34581498] ; [245.34581498 101.65418502],0
r4,1,0.007621,7.120408,[93 14] ; [330  19],[99.25657895  7.74342105] ; [323.74342105  25.25657895],0
p2,1,0.014493,5.977071,[91 16] ; [322  25],[97.33700441  9.66299559] ; [315.66299559  31.33700441],0
p3,1,0.020003,5.411664,[57 50] ; [228 119],[67.16960352 39.83039648] ; [217.83039648 129.16960352],0
r2,1,0.031993,4.598868,[96  9] ; [330  12],[100.06711409   4.93288591] ; [325.93288591  16.06711409],0
a1,1,0.042367,4.120481,[  2 105] ; [ 25 324],[  6.33552632 100.66447368] ; [ 20.66447368 328.33552632],0
a7,1,0.05052,3.824103,[68 38] ; [258  91],[75.94725275 30.05274725] ; [250.05274725  98.94725275],0
s7,1,0.055627,3.66318,[49 52] ; [198 136],[57.34942529 43.65057471] ; [189.65057471 144.34942529],0
v2,1,0.077028,3.126515,[55 47] ; [217 124],[62.6275395 39.3724605] ; [209.3724605 131.6275395],0
n6,1,0.132471,2.263305,[92 15] ; [314  31],[96.11061947 10.88938053] ; [309.88938053  35.11061947],0
s4,1,0.132637,2.261368,[21 84] ; [ 48 296],[16.13585746 88.86414254] ; [ 52.86414254 291.13585746],0
v3,1,0.136598,2.215873,[42 65] ; [160 177],[48.68018018 58.31981982] ; [153.31981982 183.68018018],0
p8,1,0.153955,2.03262,[68 39] ; [243 100],[73.94888889 33.05111111] ; [237.05111111 105.94888889],0
p12,1,0.155468,2.017762,[  6 101] ; [ 35 311],[ 9.68432671 97.31567329] ; [ 31.31567329 314.68432671],0
u3,1,0.17139,1.870746,[26 29] ; [36 24],[29.65217391 25.34782609] ; [32.34782609 27.65217391],0
b1,1,0.272968,1.201771,[39 68] ; [148 201],[43.87938596 63.12061404] ; [143.12061404 205.87938596],0
p11,1,0.273176,1.20073,[87 20] ; [299  50],[90.5745614 16.4254386] ; [295.4254386  53.5745614],0
p1,1,0.302216,1.064389,[13 93] ; [ 31 318],[10.25054945 95.74945055] ; [ 33.74945055 315.25054945],0
s2,1,0.315322,1.008253,[53 54] ; [190 155],[57.52433628 49.47566372] ; [185.47566372 159.52433628],0
v1,1,0.346929,0.884658,[58 46] ; [209 134],[62.12080537 41.87919463] ; [204.87919463 138.12080537],0
s1,1,0.373629,0.791559,[  5 102] ; [ 10 334],[  3.55875831 103.44124169] ; [ 11.44124169 332.55875831],0
u4,1,0.375436,0.785594,[  1 106] ; [  8 340],[  2.11648352 104.88351648] ; [  6.88351648 341.11648352],0
n5,1,0.39179,0.73338,[91 16] ; [306  41],[93.5660793 13.4339207] ; [303.4339207  43.5660793],0
p6,1,0.399408,0.710109,[50 55] ; [181 165],[53.7804878 51.2195122] ; [177.2195122 168.7804878],0
n3,1,0.430087,0.622588,[19  8] ; [40 11],[20.42307692  6.57692308] ; [38.57692308 12.42307692],0
