Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,118.057694,[319  17] ; [14 24],[299.1657754  36.8342246] ; [33.8342246  4.1657754],1
p11,1,1.6e-05,18.639603,[294  43] ; [23 15],[284.87733333  52.12266667] ; [32.12266667  5.87733333],1
r3,1,2.6e-05,17.660469,[328   8] ; [31  6],[323.38873995  12.61126005] ; [35.61126005  1.38873995],1
p2,1,3.4e-05,17.185062,[296  40] ; [24 14],[287.48663102  48.51336898] ; [32.51336898  5.48663102],1
r4,1,3.5e-05,17.131165,[315  22] ; [28 10],[308.24266667  28.75733333] ; [34.75733333  3.24266667],1
a5,1,0.00016,14.24727,[275  62] ; [21 17],[266.00533333  70.99466667] ; [29.99466667  8.00533333],1
p8,1,0.003245,8.664302,[204 127] ; [14 24],[195.5501355 135.4498645] ; [22.4498645 15.5501355],0
p3,1,0.003414,8.571803,[206 129] ; [14 24],[197.58713137 137.41286863] ; [22.41286863 15.58713137],0
n6,1,0.006981,7.27784,[309  26] ; [30  8],[304.46380697  30.53619303] ; [34.53619303  3.46380697],0
b1,1,0.009064,6.810162,[114 223] ; [21 17],[121.32 215.68] ; [13.68 24.32],0
v1,1,0.012946,6.176469,[238  92] ; [20 18],[231.35869565  98.64130435] ; [26.64130435 11.35869565],0
s6,1,0.015192,5.894034,[242  89] ; [20 17],[235.6576087  95.3423913] ; [26.3423913 10.6576087],0
p4,1,0.018228,5.574067,[235  99] ; [19 18],[228.66846361 105.33153639] ; [25.33153639 11.66846361],0
p6,1,0.021861,5.2568,[150 184] ; [ 9 27],[143.52972973 190.47027027] ; [15.47027027 20.52972973],0
b4,1,0.025638,4.980279,[194 143] ; [29  9],[200.40266667 136.59733333] ; [22.59733333 15.40266667],0
s7,1,0.040886,4.180749,[189 129] ; [15 21],[183.25423729 134.74576271] ; [20.74576271 15.25423729],0
a3,1,0.041238,4.166221,[262  74] ; [24 14],[256.94117647  79.05882353] ; [29.05882353  8.94117647],0
p7,1,0.055816,3.657553,[243  88] ; [21 15],[238.10354223  92.89645777] ; [25.89645777 10.10354223],0
s5,1,0.056974,3.623363,[128 198] ; [ 8 27],[122.81440443 203.18559557] ; [13.18559557 21.81440443],0
s2,1,0.080906,3.046612,[190 144] ; [15 21],[185.05405405 148.94594595] ; [19.94594595 16.05405405],0
a4,1,0.081369,3.037342,[165 171] ; [13 25],[159.9144385 176.0855615] ; [18.0855615 19.9144385],0
s8,1,0.082998,3.005198,[176 157] ; [14 23],[171. 162.] ; [19. 18.],0
p5,1,0.097776,2.741449,[ 51 286] ; [ 2 36],[ 47.62933333 289.37066667] ; [ 5.37066667 32.62933333],0
s1,1,0.099105,2.719888,[  5 327] ; [ 2 35],[  6.29810298 325.70189702] ; [ 0.70189702 36.29810298],0
a2,1,0.102361,2.668375,[ 95 242] ; [ 6 32],[ 90.76533333 246.23466667] ; [10.23466667 27.76533333],0
d1,1,0.114377,2.492671,[221 116] ; [20 18],[216.57866667 120.42133333] ; [24.42133333 13.57866667],0
r2,1,0.125347,2.349206,[317  16] ; [33  4],[315.  18.] ; [35.  2.],0
s3,1,0.146917,2.103974,[195 139] ; [17 20],[190.85714286 143.14285714] ; [21.14285714 15.85714286],0
d5,1,0.158214,1.991218,[286  50] ; [29  9],[282.99465241  53.00534759] ; [32.00534759  5.99465241],0
u1,1,0.170668,1.877067,[ 77 260] ; [ 5 33],[ 73.69066667 263.30933333] ; [ 8.30933333 29.69066667],0
r1,1,0.172886,1.857737,[286  51] ; [29  9],[283.08  53.92] ; [31.92  6.08],0
v4,1,0.1997,1.644564,[323  12] ; [35  3],[321.52815013  13.47184987] ; [36.47184987  1.52815013],0
u3,1,0.233886,1.417072,[45 30] ; [6 8],[42.97752809 32.02247191] ; [8.02247191 5.97752809],0
d3,1,0.288885,1.124812,[240  96] ; [24 14],[237.17647059  98.82352941] ; [26.82352941 11.17647059],0
v3,1,0.323865,0.973275,[201 129] ; [20 18],[198.17934783 131.82065217] ; [22.82065217 15.17934783],0
b3,1,0.339288,0.913119,[ 87 128] ; [ 8 18],[ 84.75103734 130.24896266] ; [10.24896266 15.75103734],0
b2,1,0.339288,0.913119,[ 87 128] ; [ 8 18],[ 84.75103734 130.24896266] ; [10.24896266 15.75103734],0
d2,1,0.341434,0.905039,[182 154] ; [17 20],[179.26005362 156.73994638] ; [19.73994638 17.26005362],0
n2,1,0.473037,0.514874,[46 10] ; [10  1],[46.80597015  9.19402985] ; [9.19402985 1.80597015],0
p1,1,0.478176,0.50302,[ 29 308] ; [ 2 36],[ 27.85866667 309.14133333] ; [ 3.14133333 34.85866667],0
n4,1,0.514564,0.424775,[304  33] ; [33  5],[302.85066667  34.14933333] ; [34.14933333  3.85066667],0
b5,1,0.576568,0.311816,[197 140] ; [24 14],[198.60533333 138.39466667] ; [22.39466667 15.60533333],0
a1,1,0.633105,0.227874,[ 20 317] ; [ 3 35],[ 20.66933333 316.33066667] ; [ 2.33066667 35.66933333],0
s4,1,0.654485,0.200292,[ 45 290] ; [ 4 33],[ 44.12634409 290.87365591] ; [ 4.87365591 32.12634409],0
a6,1,0.661964,0.191147,[232 103] ; [25 13],[230.81769437 104.18230563] ; [26.18230563 11.81769437],0
n1,1,0.691017,0.157986,[21 35] ; [4 5],[21.53846154 34.46153846] ; [3.46153846 5.53846154],0
u2,1,0.746938,0.104122,[40 35] ; [7 5],[40.51724138 34.48275862] ; [6.48275862 5.51724138],0
n3,1,0.786569,0.073315,[44 12] ; [9 3],[43.64705882 12.35294118] ; [9.35294118 2.64705882],0
d4,1,0.790332,0.070692,[287  49] ; [31  6],[286.45576408  49.54423592] ; [31.54423592  5.45576408],0
a7,1,0.818745,0.052514,[251  85] ; [27 10],[250.42359249  85.57640751] ; [27.57640751  9.42359249],0
a8,1,0.997518,1e-05,[ 52 250] ; [ 5 24],[ 52.0060423 249.9939577] ; [ 4.9939577 24.0060423],0
