Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.333959,[38  3] ; [24 28],[27.33333333 13.66666667] ; [34.66666667 17.33333333],1
p4,1,4.5e-05,16.634577,[36  5] ; [24 27],[26.73913043 14.26086957] ; [33.26086957 17.73913043],1
s2,1,0.000261,13.332016,[16 25] ; [ 4 48],[ 8.8172043 32.1827957] ; [11.1827957 40.8172043],1
p8,1,0.0006,11.777392,[30 11] ; [19 32],[21.83695652 19.16304348] ; [27.16304348 23.83695652],1
s4,1,0.001247,10.419224,[14 26] ; [ 4 47],[ 7.91208791 32.08791209] ; [10.08791209 40.91208791],0
s7,1,0.00131,10.328952,[23 16] ; [12 36],[15.68965517 23.31034483] ; [19.31034483 28.68965517],0
p10,1,0.002217,9.360633,[40  1] ; [38 13],[34.76086957  6.23913043] ; [43.23913043  7.76086957],0
s8,1,0.005674,7.651058,[22 19] ; [13 38],[15.59782609 25.40217391] ; [19.40217391 31.59782609],0
p9,1,0.007811,7.076302,[39  2] ; [38 13],[34.31521739  6.68478261] ; [42.68478261  8.31521739],0
d2,1,0.0126,6.224408,[15 26] ; [32 19],[20.94565217 20.05434783] ; [26.05434783 24.94565217],0
v1,1,0.021036,5.323769,[26 15] ; [20 31],[20.5 20.5] ; [25.5 25.5],0
u3,1,0.035748,4.409089,[10  3] ; [ 7 11],[7.12903226 5.87096774] ; [9.87096774 8.12903226],0
r4,1,0.036037,4.395336,[40  1] ; [44  8],[37.03225806  3.96774194] ; [46.96774194  5.03225806],0
p3,1,0.065781,3.385281,[29 12] ; [27 25],[24.68817204 16.31182796] ; [31.31182796 20.68817204],0
b1,1,0.083623,2.993041,[11 30] ; [23 29],[14.98924731 26.01075269] ; [19.01075269 32.98924731],0
b4,1,0.09695,2.755011,[29 12] ; [28 24],[25.12903226 15.87096774] ; [31.87096774 20.12903226],0
u2,1,0.126942,2.329509,[9 4] ; [ 7 10],[6.93333333 6.06666667] ; [9.06666667 7.93333333],0
r3,1,0.243944,1.357655,[39  2] ; [45  6],[37.43478261  3.56521739] ; [46.56521739  4.43478261],0
b5,1,0.276363,1.184889,[22 19] ; [22 30],[19.39784946 21.60215054] ; [24.60215054 27.39784946],0
a4,1,0.290979,1.115085,[16 25] ; [26 26],[18.51612903 22.48387097] ; [23.48387097 28.51612903],0
d3,1,0.319999,0.988951,[30 11] ; [33 19],[27.77419355 13.22580645] ; [35.22580645 16.77419355],0
r2,1,0.342272,0.901904,[38  3] ; [45  7],[36.59139785  4.40860215] ; [46.40860215  5.59139785],0
n4,1,0.403742,0.697154,[33  8] ; [38 14],[31.30107527  9.69892473] ; [39.69892473 12.30107527],0
v3,1,0.405412,0.692215,[16 25] ; [16 36],[14.10752688 26.89247312] ; [17.89247312 34.10752688],0
d5,1,0.419283,0.652323,[35  6] ; [41 11],[33.50537634  7.49462366] ; [42.49462366  9.50537634],0
v2,1,0.42241,0.643601,[27 14] ; [30 22],[25.12903226 15.87096774] ; [31.87096774 20.12903226],0
p1,1,0.444742,0.584018,[ 7 34] ; [ 6 46],[ 5.7311828 35.2688172] ; [ 7.2688172 44.7311828],0
p11,1,0.450574,0.569207,[32  9] ; [37 15],[30.41935484 10.58064516] ; [38.58064516 13.41935484],0
a1,1,0.469342,0.523525,[ 4 37] ; [ 3 49],[ 3.08602151 37.91397849] ; [ 3.91397849 48.08602151],0
a6,1,0.4713,0.518926,[23 18] ; [33 19],[24.68817204 16.31182796] ; [31.31182796 20.68817204],0
p2,1,0.47587,0.508312,[34  7] ; [40 12],[32.62365591  8.37634409] ; [41.37634409 10.62365591],0
n3,1,0.562343,0.335664,[8 5] ; [8 3],[8.66666667 4.33333333] ; [7.33333333 3.66666667],0
a7,1,0.578692,0.308353,[28 13] ; [32 19],[26.73913043 14.26086957] ; [33.26086957 17.73913043],0
a5,1,0.581121,0.304426,[32  9] ; [38 14],[30.86021505 10.13978495] ; [39.13978495 12.86021505],0
a8,1,0.659007,0.194732,[ 5 32] ; [ 8 39],[ 5.72619048 31.27380952] ; [ 7.27380952 39.72619048],0
s6,1,0.688137,0.16111,[29 11] ; [35 16],[28.13186813 11.86813187] ; [35.86813187 15.13186813],0
p12,1,0.690097,0.15898,[ 5 36] ; [ 5 47],[ 4.40860215 36.59139785] ; [ 5.59139785 46.40860215],0
d1,1,0.697274,0.151323,[22 19] ; [30 22],[22.92473118 18.07526882] ; [29.07526882 22.92473118],0
u1,1,0.74665,0.104368,[ 9 32] ; [10 42],[ 8.37634409 32.62365591] ; [10.62365591 41.37634409],0
r1,1,0.74665,0.104368,[32  9] ; [42 10],[32.62365591  8.37634409] ; [41.37634409 10.62365591],0
a3,1,0.767713,0.087242,[28 13] ; [34 18],[27.33333333 13.66666667] ; [34.66666667 17.33333333],0
