Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.018375,5.560005,[4 8] ; [33 14],[7.52542373 4.47457627] ; [29.47457627 17.52542373],0
n5,1,0.056856,3.626807,[9 3] ; [44  3],[10.77966102  1.22033898] ; [42.22033898  4.77966102],0
a3,1,0.143229,2.142919,[8 4] ; [40  7],[9.76271186 2.23728814] ; [38.23728814  8.76271186],0
d2,1,0.152265,2.049413,[4 8] ; [26 20],[6.20689655 5.79310345] ; [23.79310345 22.20689655],0
a7,1,0.16015,1.97281,[11  1] ; [34 13],[9.15254237 2.84745763] ; [35.84745763 11.15254237],0
s8,1,0.175433,1.835898,[5 6] ; [31 15],[6.94736842 4.05263158] ; [29.05263158 16.94736842],0
n4,1,0.19463,1.68222,[9 3] ; [42  5],[10.37288136  1.62711864] ; [40.62711864  6.37288136],0
d4,1,0.206165,1.598152,[9 3] ; [41  5],[10.34482759  1.65517241] ; [39.65517241  6.34482759],0
s2,1,0.206977,1.592447,[4 7] ; [27 20],[5.87931034 5.12068966] ; [25.12068966 21.87931034],0
n6,1,0.264812,1.243424,[10  2] ; [43  3],[10.96551724  1.03448276] ; [42.03448276  3.96551724],0
a6,1,0.299908,1.074605,[9 3] ; [27 19],[7.44827586 4.55172414] ; [28.55172414 17.44827586],0
a5,1,0.361515,0.832622,[10  2] ; [33 14],[8.74576271 3.25423729] ; [34.25423729 12.74576271],0
r1,1,0.372774,0.794395,[11  1] ; [38  9],[9.96610169 2.03389831] ; [39.03389831  7.96610169],0
b5,1,0.401367,0.704227,[4 8] ; [22 25],[5.28813559 6.71186441] ; [20.71186441 26.28813559],0
n1,1,0.407626,0.685714,[1 3] ; [4 4],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
p6,1,0.409889,0.679122,[9 3] ; [28 17],[7.78947368 4.21052632] ; [29.21052632 15.78947368],0
s7,1,0.460033,0.545813,[8 2] ; [30 14],[7.03703704 2.96296296] ; [30.96296296 13.03703704],0
b4,1,0.461408,0.542477,[6 6] ; [29 18],[7.11864407 4.88135593] ; [27.88135593 19.11864407],0
p12,1,0.46564,0.532304,[3 9] ; [17 30],[4.06779661 7.93220339] ; [15.93220339 31.06779661],0
s5,1,0.472242,0.516725,[9 2] ; [32 13],[8.05357143 2.94642857] ; [32.94642857 12.05357143],0
v3,1,0.587435,0.294367,[8 4] ; [35 12],[8.74576271 3.25423729] ; [34.25423729 12.74576271],0
a8,1,0.632438,0.228769,[ 1 10] ; [ 6 35],[1.48076923 9.51923077] ; [ 5.51923077 35.48076923],0
u1,1,0.653122,0.201986,[3 9] ; [ 9 38],[2.44067797 9.55932203] ; [ 9.55932203 37.44067797],0
p7,1,0.655561,0.198961,[11  1] ; [40  6],[10.55172414  1.44827586] ; [40.44827586  5.55172414],0
s4,1,0.655561,0.198961,[ 1 11] ; [ 6 40],[ 1.44827586 10.55172414] ; [ 5.55172414 40.44827586],0
u2,1,0.657619,0.196429,[3 1] ; [6 1],[3.27272727 0.72727273] ; [5.72727273 1.27272727],0
n3,1,0.665006,0.1875,[3 1] ; [5 3],[2.66666667 1.33333333] ; [5.33333333 2.66666667],0
a1,1,0.724634,0.124096,[ 2 10] ; [ 6 41],[ 1.62711864 10.37288136] ; [ 6.37288136 40.62711864],0
a4,1,0.750926,0.100755,[4 8] ; [18 29],[4.47457627 7.52542373] ; [17.52542373 29.47457627],0
p8,1,0.843781,0.038832,[10  2] ; [38  9],[9.76271186 2.23728814] ; [38.23728814  8.76271186],0
p1,1,0.853259,0.034211,[3 9] ; [13 34],[3.25423729 8.74576271] ; [12.74576271 34.25423729],0
s3,1,0.861145,0.030596,[6 5] ; [27 20],[6.25862069 4.74137931] ; [26.74137931 20.25862069],0
a2,1,0.878817,0.023247,[ 2 10] ; [ 7 40],[ 1.83050847 10.16949153] ; [ 7.16949153 39.83050847],0
u3,1,0.898195,0.016369,[3 1] ; [5 2],[2.90909091 1.09090909] ; [5.09090909 1.90909091],0
d3,1,0.925058,0.008848,[8 4] ; [30 16],[7.86206897 4.13793103] ; [30.13793103 15.86206897],0
b1,1,0.925222,0.008809,[4 8] ; [15 32],[3.86440678 8.13559322] ; [15.13559322 31.86440678],0
d5,1,0.952808,0.003502,[10  2] ; [38  8],[9.93103448 2.06896552] ; [38.06896552  7.93103448],0
b2,1,0.96284,0.002171,[5 4] ; [22 17],[5.0625 3.9375] ; [21.9375 17.0625],0
b3,1,0.96284,0.002171,[5 4] ; [22 17],[5.0625 3.9375] ; [21.9375 17.0625],0
r4,1,0.984296,0.000387,[11  1] ; [43  4],[10.98305085  1.01694915] ; [43.01694915  3.98305085],0
p2,1,0.984296,0.000387,[11  1] ; [43  4],[10.98305085  1.01694915] ; [43.01694915  3.98305085],0
