Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,36.604279,[42 55] ; [190  56],[65.60932945 31.39067055] ; [166.39067055  79.60932945],1
d3,1,0.0,28.550588,[46 51] ; [189  56],[66.65204678 30.34795322] ; [168.34795322  76.65204678],1
r2,1,0.000141,14.488436,[79 18] ; [229  13],[88.12979351  8.87020649] ; [219.87020649  22.12979351],1
r3,1,0.000163,14.218067,[83 14] ; [235   8],[90.72352941  6.27647059] ; [227.27647059  15.72352941],1
d4,1,0.000359,12.734886,[62 34] ; [203  43],[74.38596491 21.61403509] ; [190.61403509  55.38596491],1
r4,1,0.000712,11.457403,[74 23] ; [222  24],[83.70845481 13.29154519] ; [212.29154519  33.70845481],1
r1,1,0.000963,10.896439,[61 36] ; [196  49],[72.89181287 24.10818713] ; [184.10818713  60.89181287],1
a2,1,0.001493,10.087257,[ 8 89] ; [ 57 189],[18.3819242 78.6180758] ; [ 46.6180758 199.3819242],0
u3,1,0.002515,9.129647,[12 27] ; [46 30],[19.66956522 19.33043478] ; [38.33043478 37.66956522],0
b5,1,0.003735,8.408442,[42 55] ; [149  97],[54.01457726 42.98542274] ; [136.98542274 109.01457726],0
v2,1,0.004889,7.91999,[26 69] ; [104 132],[37.31117825 57.68882175] ; [ 92.68882175 143.31117825],0
d5,1,0.013676,6.079518,[66 31] ; [198  48],[74.65889213 22.34110787] ; [189.34110787  56.65889213],0
v4,1,0.03504,4.443221,[87  9] ; [235   9],[90.91764706  5.08235294] ; [231.08235294  12.91764706],0
n3,1,0.035489,4.421484,[21 14] ; [51 13],[25.45454545  9.54545455] ; [46.54545455 17.45454545],0
u1,1,0.044772,4.027205,[ 8 89] ; [ 41 205],[13.85714286 83.14285714] ; [ 35.14285714 210.85714286],0
s2,1,0.066626,3.364255,[38 58] ; [124 121],[45.60703812 50.39296188] ; [116.39296188 128.60703812],0
d1,1,0.067376,3.345812,[43 54] ; [136 110],[50.62099125 46.37900875] ; [128.37900875 117.62099125],0
p10,1,0.083455,2.996303,[69 28] ; [194  49],[75.03235294 21.96764706] ; [187.96764706  55.03235294],0
b1,1,0.083611,2.993265,[42 55] ; [ 82 164],[35.06705539 61.93294461] ; [ 88.93294461 157.06705539],0
a3,1,0.155365,2.018772,[58 39] ; [167  79],[63.62973761 33.37026239] ; [161.37026239  84.62973761],0
n4,1,0.203276,1.618677,[74 23] ; [170  75],[69.20467836 27.79532164] ; [174.79532164  70.20467836],0
n5,1,0.239977,1.38073,[69 28] ; [156  86],[64.38053097 32.61946903] ; [160.61946903  81.38053097],0
n1,1,0.255166,1.294795,[ 8 27] ; [21 41],[10.46391753 24.53608247] ; [18.53608247 43.46391753],0
p9,1,0.274627,1.193488,[76 21] ; [201  40],[79.49408284 17.50591716] ; [197.50591716  43.49408284],0
n2,1,0.295772,1.093159,[22 13] ; [46 17],[24.28571429 10.71428571] ; [43.71428571 19.28571429],0
s4,1,0.368799,0.807706,[22 74] ; [ 45 197],[19.0295858 76.9704142] ; [ 47.9704142 194.0295858],0
v3,1,0.398034,0.714257,[21 74] ; [ 64 177],[24.0327381 70.9672619] ; [ 60.9672619 180.0327381],0
p3,1,0.403416,0.698121,[46 51] ; [104 141],[42.54385965 54.45614035] ; [107.45614035 137.54385965],0
p4,1,0.417914,0.656174,[51 45] ; [142 103],[54.33431085 41.66568915] ; [138.66568915 106.33431085],0
p6,1,0.428736,0.626246,[35 61] ; [ 78 166],[31.90588235 64.09411765] ; [ 81.09411765 162.90588235],0
b3,1,0.453646,0.561525,[15 42] ; [41 88],[17.16129032 39.83870968] ; [38.83870968 90.16129032],0
b2,1,0.453646,0.561525,[15 42] ; [41 88],[17.16129032 39.83870968] ; [38.83870968 90.16129032],0
u2,1,0.472254,0.516696,[22 17] ; [38 39],[20.17241379 18.82758621] ; [39.82758621 37.17241379],0
a5,1,0.482239,0.493795,[62 35] ; [167  79],[64.76093294 32.23906706] ; [164.23906706  81.76093294],0
s6,1,0.515094,0.423705,[56 37] ; [155  87],[58.5761194 34.4238806] ; [152.4238806  89.5761194],0
s7,1,0.52992,0.394546,[44 47] ; [105 131],[41.4648318 49.5351682] ; [107.5351682 128.4648318],0
s3,1,0.536406,0.382242,[52 43] ; [142 101],[54.52662722 40.47337278] ; [139.47337278 103.52662722],0
s1,1,0.540687,0.374268,[ 2 95] ; [  8 234],[ 2.86135693 94.13864307] ; [  7.13864307 234.86135693],0
p1,1,0.582008,0.303,[ 8 89] ; [ 16 228],[ 6.82697947 90.17302053] ; [ 17.17302053 226.82697947],0
p11,1,0.603597,0.269605,[74 23] ; [194  52],[75.79008746 21.20991254] ; [192.20991254  53.79008746],0
d2,1,0.626811,0.23641,[45 52] ; [107 139],[42.98542274 54.01457726] ; [109.01457726 136.98542274],0
b4,1,0.628396,0.234243,[54 43] ; [144 102],[55.9941691 41.0058309] ; [142.0058309 103.9941691],0
p5,1,0.643267,0.214495,[ 9 88] ; [ 19 226],[ 7.94152047 89.05847953] ; [ 20.05847953 224.94152047],0
a8,1,0.777189,0.08008,[10 79] ; [ 28 198],[10.73650794 78.26349206] ; [ 27.26349206 198.73650794],0
s5,1,0.78192,0.076628,[28 65] ; [ 68 170],[26.97280967 66.02719033] ; [ 69.02719033 168.97280967],0
a4,1,0.785988,0.073725,[39 58] ; [ 95 151],[37.89504373 59.10495627] ; [ 96.10495627 149.89504373],0
n6,1,0.855508,0.033159,[80 17] ; [200  45],[79.41520468 17.58479532] ; [200.58479532  44.41520468],0
s8,1,0.855998,0.032932,[36 61] ; [ 88 156],[35.27272727 61.72727273] ; [ 88.72727273 155.27272727],0
p12,1,0.890207,0.019056,[ 4 92] ; [ 11 233],[ 4.23529412 91.76470588] ; [ 10.76470588 233.23529412],0
p7,1,0.89123,0.0187,[62 35] ; [154  84],[62.54328358 34.45671642] ; [153.45671642  84.54328358],0
