Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,53.028262,[95 44] ; [ 3 43],[73.63243243 65.36756757] ; [24.36756757 21.63243243],1
a4,1,0.000121,14.777413,[70 69] ; [ 8 37],[58.92391304 80.07608696] ; [19.07608696 25.92391304],1
d3,1,0.000347,12.799165,[107  32] ; [22 23],[97.45108696 41.54891304] ; [31.54891304 13.45108696],1
d4,1,0.000637,11.663252,[125  14] ; [31 14],[117.84782609  21.15217391] ; [38.15217391  6.84782609],1
a2,1,0.000791,11.262924,[ 39 100] ; [ 2 44],[ 30.80540541 108.19459459] ; [10.19459459 35.80540541],1
r3,1,0.000815,11.207146,[133   3] ; [39  7],[128.52747253   7.47252747] ; [43.47252747  2.52747253],1
r2,1,0.0016,9.960114,[133   5] ; [38  8],[128.25   9.75] ; [42.75  3.25],0
d2,1,0.002616,9.057665,[68 70] ; [11 35],[59.25 78.75] ; [19.75 26.25],0
a5,1,0.003236,8.66917,[101  38] ; [22 23],[92.91847826 46.08152174] ; [30.08152174 14.91847826],0
p2,1,0.00915,6.793364,[115  21] ; [30 15],[108.95027624  27.04972376] ; [36.04972376  8.95027624],0
v4,1,0.025641,4.980086,[130   7] ; [39  7],[126.51912568  10.48087432] ; [42.48087432  3.51912568],0
a7,1,0.030046,4.706635,[114  25] ; [30 15],[108.7826087  30.2173913] ; [35.2173913  9.7826087],0
p4,1,0.031308,4.635974,[83 54] ; [19 26],[76.78021978 60.21978022] ; [25.21978022 19.78021978],0
n3,1,0.035751,4.408925,[25  7] ; [6 7],[22.04444444  9.95555556] ; [8.95555556 4.04444444],0
v2,1,0.058808,3.570677,[73 59] ; [18 28],[67.48314607 64.51685393] ; [23.51685393 22.48314607],0
p9,1,0.075458,3.160121,[110  22] ; [32 13],[105.89830508  26.10169492] ; [36.10169492  8.89830508],0
p10,1,0.13987,2.179392,[110  25] ; [32 13],[106.5  28.5] ; [35.5  9.5],0
p11,1,0.141269,2.164081,[106  33] ; [30 16],[102.18378378  36.81621622] ; [33.81621622 12.18378378],0
s6,1,0.151247,2.059632,[107  27] ; [32 14],[103.47777778  30.52222222] ; [35.52222222 10.47777778],0
