Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,40.635206,[18 43] ; [57 10],[35.7421875 25.2578125] ; [39.2578125 27.7421875],1
s6,1,0.000465,12.249829,[44 16] ; [64  3],[51.02362205  8.97637795] ; [56.97637795 10.02362205],1
s2,1,0.001216,10.466034,[34 27] ; [55 12],[42.4140625 18.5859375] ; [46.5859375 20.4140625],0
s3,1,0.001958,9.588273,[32 25] ; [54 12],[39.85365854 17.14634146] ; [46.14634146 19.85365854],0
p10,1,0.00484,7.938322,[41 18] ; [60  7],[47.29365079 11.70634921] ; [53.70634921 13.29365079],0
p9,1,0.004888,7.920343,[41 16] ; [62  6],[46.968 10.032] ; [56.032 11.968],0
p4,1,0.011171,6.437913,[18 42] ; [35 32],[25.03937008 34.96062992] ; [27.96062992 39.03937008],0
b1,1,0.012924,6.179472,[15 46] ; [31 37],[21.75193798 39.24806202] ; [24.24806202 43.75193798],0
r4,1,0.017677,5.627877,[49 12] ; [64  4],[53.43410853  7.56589147] ; [59.56589147  8.43410853],0
n5,1,0.018118,5.584742,[37 23] ; [54 13],[42.99212598 17.00787402] ; [48.00787402 18.99212598],0
v1,1,0.029023,4.76624,[26 34] ; [42 25],[32.12598425 27.87401575] ; [35.87401575 31.12598425],0
v4,1,0.031817,4.608335,[52  6] ; [66  1],[54.752  3.248] ; [63.248  3.752],0
a5,1,0.031869,4.605514,[38 23] ; [54 14],[43.50387597 17.49612403] ; [48.49612403 19.50387597],0
a6,1,0.033301,4.530217,[30 31] ; [46 22],[35.9379845 25.0620155] ; [40.0620155 27.9379845],0
p6,1,0.03658,4.369873,[13 47] ; [26 41],[18.42519685 41.57480315] ; [20.57480315 46.42519685],0
r3,1,0.050639,3.820184,[52  7] ; [66  2],[54.81889764  4.18110236] ; [63.18110236  4.81889764],0
v3,1,0.054951,3.683559,[16 44] ; [28 37],[21.12 38.88] ; [22.88 42.12],0
a3,1,0.06939,3.297381,[37 23] ; [52 16],[41.71875 18.28125] ; [47.28125 20.71875],0
n4,1,0.088217,2.906604,[39 22] ; [52 15],[43.3671875 17.6328125] ; [47.6328125 19.3671875],0
s4,1,0.113959,2.498442,[13 47] ; [23 44],[17.00787402 42.99212598] ; [18.99212598 48.00787402],0
d3,1,0.116494,2.46383,[34 27] ; [47 21],[38.30232558 22.69767442] ; [42.69767442 25.30232558],0
r1,1,0.122154,2.389489,[45 16] ; [56 10],[48.51181102 12.48818898] ; [52.48818898 13.51181102],0
p7,1,0.128493,2.310618,[30 27] ; [43 22],[34.10655738 22.89344262] ; [38.89344262 26.10655738],0
u2,1,0.132047,2.268272,[ 7 15] ; [9 7],[ 9.26315789 12.73684211] ; [6.73684211 9.26315789],0
u1,1,0.137511,2.205597,[ 6 55] ; [13 55],[ 8.98449612 52.01550388] ; [10.01550388 57.98449612],0
p11,1,0.234585,1.412846,[47 14] ; [46 22],[43.97674419 17.02325581] ; [49.02325581 18.97674419],0
b4,1,0.249318,1.327124,[41 20] ; [39 29],[37.82945736 23.17054264] ; [42.17054264 25.82945736],0
a2,1,0.25173,1.313678,[11 50] ; [18 50],[13.71317829 47.28682171] ; [15.28682171 52.71317829],0
d5,1,0.33113,0.944475,[47 14] ; [57 11],[49.17829457 11.82170543] ; [54.82170543 13.17829457],0
p8,1,0.341666,0.904169,[21 38] ; [29 37],[23.6 35.4] ; [26.4 39.6],0
v2,1,0.371957,0.797116,[28 32] ; [35 29],[30.48387097 29.51612903] ; [32.51612903 31.48387097],0
a7,1,0.396412,0.719184,[40 20] ; [50 18],[42.1875 17.8125] ; [47.8125 20.1875],0
d1,1,0.457087,0.553018,[31 30] ; [39 29],[33.10077519 27.89922481] ; [36.89922481 31.10077519],0
r2,1,0.49735,0.460587,[57  2] ; [63  4],[56.19047619  2.80952381] ; [63.80952381  3.19047619],0
a4,1,0.501389,0.451994,[26 35] ; [33 35],[27.89922481 33.10077519] ; [31.10077519 36.89922481],0
n6,1,0.590272,0.28992,[53  7] ; [57 10],[51.96850394  8.03149606] ; [58.03149606  8.96850394],0
s1,1,0.596761,0.27991,[ 3 58] ; [ 2 63],[ 2.42063492 58.57936508] ; [ 2.57936508 62.42063492],0
p2,1,0.629797,0.232336,[48 12] ; [52 16],[46.875 13.125] ; [53.125 14.875],0
b3,1,0.648077,0.208333,[15 25] ; [17 23],[16. 24.] ; [16. 24.],0
b2,1,0.648077,0.208333,[15 25] ; [17 23],[16. 24.] ; [16. 24.],0
n3,1,0.664513,0.188088,[11  5] ; [18  6],[11.6  4.4] ; [17.4  6.6],0
u3,1,0.698176,0.150376,[12 12] ; [9 7],[12.6 11.4] ; [8.4 7.6],0
p12,1,0.725136,0.123625,[ 6 55] ; [ 8 60],[ 6.62015504 54.37984496] ; [ 7.37984496 60.62015504],0
a8,1,0.756797,0.095908,[ 8 46] ; [10 49],[ 8.60176991 45.39823009] ; [ 9.39823009 49.60176991],0
p1,1,0.795922,0.066888,[ 6 53] ; [ 6 62],[ 5.57480315 53.42519685] ; [ 6.42519685 61.57480315],0
d2,1,0.81379,0.055479,[30 29] ; [36 32],[30.66141732 28.33858268] ; [35.33858268 32.66141732],0
d4,1,0.883358,0.021525,[50 10] ; [56 12],[49.6875 10.3125] ; [56.3125 11.6875],0
a1,1,0.891567,0.018584,[ 3 58] ; [ 3 65],[ 2.8372093 58.1627907] ; [ 3.1627907 64.8372093],0
b5,1,0.895334,0.017307,[33 28] ; [36 32],[32.62790698 28.37209302] ; [36.37209302 31.62790698],0
n1,1,0.89611,0.01705,[7 9] ; [10 14],[6.8 9.2] ; [10.2 13.8],0
n2,1,0.913974,0.01167,[13  4] ; [18  6],[12.85365854  4.14634146] ; [18.14634146  5.85365854],0
p5,1,0.956161,0.003022,[ 6 54] ; [ 7 61],[ 6.09375 53.90625] ; [ 6.90625 61.09375],0
