Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.001293,10.352364,[14 21] ; [36 12],[21.08433735 13.91566265] ; [28.91566265 19.08433735],0
v2,1,0.614662,0.253442,[14 20] ; [22 25],[15.11111111 18.88888889] ; [20.88888889 26.11111111],0
b1,1,0.622383,0.242532,[20 15] ; [30 18],[21.08433735 13.91566265] ; [28.91566265 19.08433735],0
s3,1,0.663285,0.189558,[18 17] ; [27 21],[18.97590361 16.02409639] ; [26.02409639 21.97590361],0
d5,1,0.669906,0.181713,[21 14] ; [31 17],[21.92771084 13.07228916] ; [30.07228916 17.92771084],0
s1,1,0.674574,0.176299,[ 2 32] ; [ 4 44],[ 2.48780488 31.51219512] ; [ 3.51219512 44.48780488],0
u2,1,0.677708,0.172717,[13 10] ; [9 9],[12.34146341 10.65853659] ; [9.65853659 8.34146341],0
b4,1,0.713287,0.135016,[19 16] ; [28 20],[19.81927711 15.18072289] ; [27.18072289 20.81927711],0
p1,1,0.745107,0.105689,[ 2 33] ; [ 2 46],[ 1.68674699 33.31325301] ; [ 2.31325301 45.68674699],0
a1,1,0.752271,0.099633,[ 1 34] ; [ 2 46],[ 1.26506024 33.73493976] ; [ 1.73493976 46.26506024],0
p5,1,0.761616,0.092027,[ 2 33] ; [ 2 45],[ 1.70731707 33.29268293] ; [ 2.29268293 44.70731707],0
d2,1,0.787633,0.072569,[15 20] ; [22 26],[15.60240964 19.39759036] ; [21.39759036 26.60240964],0
n3,1,0.793117,0.068783,[8 4] ; [10  4],[8.30769231 3.69230769] ; [9.69230769 4.30769231],0
v4,1,0.810695,0.057374,[31  3] ; [43  5],[30.68292683  3.31707317] ; [43.31707317  4.68292683],0
v1,1,0.817248,0.053401,[14 21] ; [18 30],[13.4939759 21.5060241] ; [18.5060241 29.4939759],0
p6,1,0.838112,0.041742,[12 22] ; [18 30],[12.43902439 21.56097561] ; [17.56097561 30.43902439],0
u3,1,0.863878,0.029392,[12 12] ; [10  9],[12.27906977 11.72093023] ; [9.72093023 9.27906977],0
a4,1,0.878577,0.02334,[ 8 26] ; [12 36],[ 8.29268293 25.70731707] ; [11.70731707 36.29268293],0
v3,1,0.881093,0.022375,[10 25] ; [13 35],[ 9.69879518 25.30120482] ; [13.30120482 34.69879518],0
n2,1,0.94277,0.005154,[8 3] ; [10  4],[7.92 3.08] ; [10.08  3.92],0
