Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,35.195715,[212  46] ; [35 38],[192.52567976  65.47432024] ; [54.47432024 18.52567976],1
d2,1,0.0,35.063305,[157 102] ; [16 58],[134.55555556 124.44444444] ; [38.44444444 35.55555556],1
a4,1,0.0,34.018475,[148 110] ; [14 60],[125.89156627 132.10843373] ; [36.10843373 37.89156627],1
d1,1,3e-06,22.105597,[188  71] ; [32 42],[171.11111111  87.88888889] ; [48.88888889 25.11111111],1
u1,1,5e-06,20.727214,[ 87 172] ; [ 5 69],[ 71.55555556 187.44444444] ; [20.44444444 53.55555556],1
a6,1,2.3e-05,17.953344,[216  42] ; [45 29],[202.8253012  55.1746988] ; [58.1746988 15.8253012],1
r1,1,0.000267,13.290932,[223  34] ; [50 23],[212.60909091  44.39090909] ; [60.39090909 12.60909091],1
d3,1,0.000818,11.200359,[212  47] ; [47 27],[201.44444444  57.55555556] ; [57.55555556 16.44444444],1
p10,1,0.002559,9.097916,[232  26] ; [55 17],[224.38181818  33.61818182] ; [62.61818182  9.38181818],0
v2,1,0.006563,7.388726,[168  83] ; [35 36],[158.23913043  92.76086957] ; [44.76086957 26.23913043],0
p9,1,0.006773,7.332206,[237  21] ; [59 14],[230.71903323  27.28096677] ; [65.28096677  7.71903323],0
d4,1,0.009261,6.771876,[225  34] ; [55 19],[217.77777778  41.22222222] ; [62.22222222 11.77777778],0
n4,1,0.01446,5.981112,[218  41] ; [53 21],[210.77777778  48.22222222] ; [60.22222222 13.77777778],0
s5,1,0.019759,5.433102,[ 99 149] ; [17 52],[ 90.75078864 157.24921136] ; [25.24921136 43.75078864],0
p4,1,0.026667,4.912267,[221  38] ; [55 19],[214.66666667  44.33333333] ; [61.33333333 12.66666667],0
p12,1,0.047457,3.929108,[ 36 223] ; [ 4 70],[ 31.11111111 227.88888889] ; [ 8.88888889 65.11111111],0
s8,1,0.053202,3.737551,[129 126] ; [28 46],[121.68693009 133.31306991] ; [35.31306991 38.68693009],0
p11,1,0.063559,3.44199,[217  42] ; [55 19],[211.55555556  47.44444444] ; [60.44444444 13.55555556],0
p6,1,0.076427,3.139283,[134 124] ; [28 42],[127.42682927 130.57317073] ; [34.57317073 35.42682927],0
s2,1,0.11349,2.504932,[142 113] ; [33 40],[136.05182927 118.94817073] ; [38.94817073 34.05182927],0
s7,1,0.119489,2.424,[135 105] ; [31 37],[129.35064935 110.64935065] ; [36.64935065 31.35064935],0
p8,1,0.142733,2.148245,[173  84] ; [43 31],[167.70996979  89.29003021] ; [48.29003021 25.70996979],0
u3,1,0.144231,2.132226,[34 12] ; [23 16],[30.84705882 15.15294118] ; [26.15294118 12.84705882],0
v1,1,0.169686,1.885713,[161  91] ; [39 32],[156.0371517  95.9628483] ; [43.9628483 27.0371517],0
d5,1,0.178271,1.811975,[226  33] ; [60 14],[222.44444444  36.55555556] ; [63.55555556 10.44444444],0
a1,1,0.206649,1.594751,[ 17 242] ; [ 2 72],[ 14.77777778 244.22222222] ; [ 4.22222222 69.77777778],0
p1,1,0.256433,1.287914,[ 29 228] ; [12 62],[ 31.83383686 225.16616314] ; [ 9.16616314 64.83383686],0
r4,1,0.262602,1.25499,[244  15] ; [67  7],[241.88888889  17.11111111] ; [69.11111111  4.88888889],0
n2,1,0.269918,1.217162,[31 10] ; [10  1],[32.32692308  8.67307692] ; [8.67307692 2.32692308],0
b1,1,0.282871,1.153247,[109 150] ; [26 48],[105. 154.] ; [30. 44.],0
p7,1,0.323406,0.975121,[200  56] ; [53 20],[196.86322188  59.13677812] ; [56.13677812 16.86322188],0
b3,1,0.349756,0.874344,[65 99] ; [13 28],[ 62.4 101.6] ; [15.6 25.4],0
b2,1,0.349756,0.874344,[65 99] ; [13 28],[ 62.4 101.6] ; [15.6 25.4],0
s1,1,0.407992,0.684645,[  6 252] ; [ 3 70],[  7.01510574 250.98489426] ; [ 1.98489426 71.01510574],0
r2,1,0.41456,0.665685,[250   6] ; [70  3],[248.99696049   7.00303951] ; [71.00303951  1.99696049],0
n6,1,0.431715,0.618204,[224  33] ; [67  7],[225.94259819  31.05740181] ; [65.05740181  8.94259819],0
n5,1,0.447643,0.576612,[205  52] ; [56 18],[202.64954683  54.35045317] ; [58.35045317 15.64954683],0
s3,1,0.482547,0.493102,[148 107] ; [39 34],[145.38109756 109.61890244] ; [41.61890244 31.38109756],0
v3,1,0.493892,0.468036,[113 137] ; [28 41],[110.5015674 139.4984326] ; [30.4984326 38.5015674],0
v4,1,0.498171,0.45883,[250   7] ; [73  1],[250.78851964   6.21148036] ; [72.21148036  1.78851964],0
b5,1,0.505095,0.444215,[165  94] ; [44 30],[162.55555556  96.44444444] ; [46.44444444 27.55555556],0
a8,1,0.508736,0.436666,[ 31 195] ; [ 7 59],[ 29.4109589 196.5890411] ; [ 8.5890411 57.4109589],0
s6,1,0.580088,0.306092,[178  73] ; [50 24],[176.08615385  74.91384615] ; [51.91384615 22.08615385],0
b4,1,0.591304,0.288312,[156 103] ; [42 32],[154. 105.] ; [44. 30.],0
n1,1,0.591345,0.288248,[15 26] ; [5 6],[15.76923077 25.23076923] ; [4.23076923 6.76923077],0
u4,1,0.607084,0.264442,[  6 252] ; [ 1 73],[  5.43975904 252.56024096] ; [ 1.56024096 72.43975904],0
p5,1,0.74269,0.107777,[ 45 212] ; [14 59],[ 45.94848485 211.05151515] ; [13.05151515 59.94848485],0
p2,1,0.752342,0.099573,[230  28] ; [65  9],[229.24698795  28.75301205] ; [65.75301205  8.24698795],0
u2,1,0.852642,0.034503,[27 20] ; [22 15],[27.41666667 19.58333333] ; [21.58333333 15.41666667],0
s4,1,0.887842,0.019891,[ 40 214] ; [11 62],[ 39.6146789 214.3853211] ; [11.3853211 61.6146789],0
r3,1,0.932496,0.007175,[247  10] ; [70  3],[246.87575758  10.12424242] ; [70.12424242  2.87575758],0
