Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,42.008156,[42 10] ; [20 64],[23.70588235 28.29411765] ; [38.29411765 45.70588235],1
d3,1,0.0,38.5143,[44 10] ; [23 61],[26.2173913 27.7826087] ; [40.7826087 43.2173913],1
d5,1,0.0,37.544673,[51  3] ; [36 48],[34.04347826 19.95652174] ; [52.95652174 31.04347826],1
d4,1,0.0,27.655066,[50  2] ; [45 39],[36.32352941 15.67647059] ; [58.67647059 25.32352941],1
a2,1,0.0,27.141249,[22 33] ; [ 4 80],[10.28776978 44.71223022] ; [15.71223022 68.28776978],1
a4,1,0.0,25.654129,[35 19] ; [18 65],[20.89051095 33.10948905] ; [32.10948905 50.89051095],1
a5,1,1e-06,24.847008,[44 11] ; [31 53],[29.67625899 25.32374101] ; [45.32374101 38.67625899],1
u1,1,1.7e-05,18.4881,[13 42] ; [ 1 83],[ 5.53956835 49.46043165] ; [ 8.46043165 75.53956835],1
a3,1,2.4e-05,17.870444,[45 10] ; [37 44],[33.16176471 21.83823529] ; [48.83823529 32.16176471],1
a6,1,3.6e-05,17.080285,[43 11] ; [37 47],[31.30434783 22.69565217] ; [48.69565217 35.30434783],1
u3,1,0.00752,7.144294,[8 2] ; [16 31],[4.21052632 5.78947368] ; [19.78947368 27.21052632],0
u2,1,0.021922,5.251989,[8 2] ; [18 27],[4.72727273 5.27272727] ; [21.27272727 23.72727273],0
v2,1,0.022228,5.227877,[25 29] ; [22 59],[18.8 35.2] ; [28.2 52.8],0
a7,1,0.027197,4.878247,[37 17] ; [41 42],[30.74452555 23.25547445] ; [47.25547445 35.74452555],0
s7,1,0.067106,3.352426,[16 34] ; [14 64],[11.71875 38.28125] ; [18.28125 59.71875],0
p8,1,0.09437,2.798199,[14 40] ; [12 71],[10.24817518 43.75182482] ; [15.75182482 67.24817518],0
r1,1,0.095583,2.777741,[40 14] ; [50 33],[35.47445255 18.52554745] ; [54.52554745 28.47445255],0
r3,1,0.101336,2.684393,[45  9] ; [59 24],[40.99270073 13.00729927] ; [63.00729927 19.99270073],0
n2,1,0.113543,2.504208,[12 15] ; [22 12],[15.04918033 11.95081967] ; [18.95081967 15.04918033],0
s4,1,0.159261,1.981226,[ 4 50] ; [13 71],[ 6.65217391 47.34782609] ; [10.34782609 73.65217391],0
