Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,86.823286,[34 16] ; [300   2],[47.44318182  2.55681818] ; [286.55681818  15.44318182],1
r2,1,0.0,70.788153,[31 17] ; [294   7],[44.6991404  3.3008596] ; [280.3008596  20.6991404],1
r1,1,0.0,69.323979,[14 38] ; [245  54],[38.37037037 13.62962963] ; [220.62962963  78.37037037],1
v4,1,0.0,67.773977,[33 17] ; [295   7],[46.59090909  3.40909091] ; [281.40909091  20.59090909],1
n6,1,0.000238,13.50181,[31 19] ; [253  48],[40.45584046  9.54415954] ; [243.54415954  57.45584046],1
a7,1,0.00054,11.97244,[26 26] ; [222  79],[36.5325779 15.4674221] ; [211.4674221  89.5325779],1
b1,1,0.000566,11.885527,[30 22] ; [ 99 203],[18.94915254 33.05084746] ; [110.05084746 191.94915254],1
s6,1,0.001947,9.598791,[25 27] ; [210  90],[34.71590909 17.28409091] ; [200.28409091  99.71590909],0
p10,1,0.003222,8.677278,[38 14] ; [266  35],[44.78186969  7.21813031] ; [259.21813031  41.78186969],0
a6,1,0.003544,8.503986,[28 24] ; [222  79],[36.82719547 15.17280453] ; [213.17280453  87.82719547],0
a2,1,0.004591,8.034013,[ 5 47] ; [ 85 217],[13.22033898 38.77966102] ; [ 76.77966102 225.22033898],0
p11,1,0.010386,6.567432,[31 21] ; [231  71],[38.48587571 13.51412429] ; [223.51412429  78.48587571],0
s8,1,0.01128,6.420698,[13 39] ; [132 170],[21.29943503 30.70056497] ; [123.70056497 178.29943503],0
a1,1,0.013906,6.05003,[ 6 46] ; [ 11 291],[ 2.49717514 49.50282486] ; [ 14.50282486 287.49717514],0
u3,1,0.015158,5.897979,[ 6 12] ; [51 28],[10.57731959  7.42268041] ; [46.42268041 32.57731959],0
d1,1,0.016442,5.754926,[21 31] ; [176 126],[28.93785311 23.06214689] ; [168.06214689 133.93785311],0
v2,1,0.021833,5.259008,[19 30] ; [162 125],[26.39583333 22.60416667] ; [154.60416667 132.39583333],0
d3,1,0.021951,5.249704,[28 23] ; [213  87],[35.01709402 15.98290598] ; [205.98290598  94.01709402],0
s2,1,0.022934,5.17348,[20 32] ; [166 133],[27.55555556 24.44444444] ; [158.44444444 140.55555556],0
d5,1,0.033194,4.535755,[36 16] ; [246  54],[41.65909091 10.34090909] ; [240.34090909  59.65909091],0
u1,1,0.057263,3.614926,[ 5 47] ; [ 63 239],[ 9.98870056 42.01129944] ; [ 58.01129944 243.98870056],0
s7,1,0.063579,3.441472,[17 32] ; [144 150],[23. 26.] ; [138. 156.],0
p4,1,0.063678,3.43889,[18 34] ; [146 155],[24.15864023 27.84135977] ; [139.84135977 161.15864023],0
p3,1,0.069562,3.293331,[13 38] ; [117 185],[18.78186969 32.21813031] ; [111.21813031 190.78186969],0
n4,1,0.092872,2.823867,[33 19] ; [224  76],[37.96590909 14.03409091] ; [219.03409091  80.96590909],0
s5,1,0.095403,2.780758,[10 40] ; [ 91 196],[14.9851632 35.0148368] ; [ 86.0148368 200.9851632],0
