Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.766226,[133  10] ; [27 23],[118.5492228  24.4507772] ; [41.4507772  8.5492228],1
a5,1,1e-06,23.444026,[106  37] ; [18 32],[91.87564767 51.12435233] ; [32.12435233 17.87564767],1
r3,1,0.000262,13.32171,[140   3] ; [42  8],[134.84974093   8.15025907] ; [47.15025907  2.84974093],1
r2,1,0.004815,7.947605,[132   9] ; [39 10],[126.9  14.1] ; [44.1  4.9],0
d1,1,0.005838,7.59968,[81 62] ; [17 33],[72.61139896 70.38860104] ; [25.38860104 24.61139896],0
d4,1,0.007424,7.167476,[122  21] ; [34 16],[115.58549223  27.41450777] ; [40.41450777  9.58549223],0
a6,1,0.008352,6.956487,[101  42] ; [25 25],[93.35751295 49.64248705] ; [32.64248705 17.35751295],0
a3,1,0.018314,5.565844,[97 46] ; [24 25],[90.11979167 52.88020833] ; [30.88020833 18.11979167],0
d3,1,0.018598,5.538911,[112  31] ; [30 19],[105.76041667  37.23958333] ; [36.23958333 12.76041667],0
v2,1,0.028978,4.768902,[73 62] ; [18 32],[66.40540541 68.59459459] ; [24.59459459 25.40540541],0
a7,1,0.045972,3.982621,[116  27] ; [33 16],[110.97395833  32.02604167] ; [38.02604167 10.97395833],0
a4,1,0.064466,3.41859,[55 88] ; [12 38],[49.64248705 93.35751295] ; [17.35751295 32.64248705],0
d5,1,0.069395,3.297274,[112  31] ; [32 17],[107.25  35.75] ; [36.75 12.25],0
u1,1,0.069496,3.294881,[ 19 124] ; [ 2 48],[ 15.55958549 127.44041451] ; [ 5.44041451 44.55958549],0
a2,1,0.087188,2.925534,[ 26 117] ; [ 4 46],[ 22.22797927 120.77202073] ; [ 7.77202073 42.22797927],0
b1,1,0.116568,2.462842,[48 95] ; [23 27],[52.60621762 90.39378238] ; [18.39378238 31.60621762],0
s6,1,0.13134,2.276597,[82 61] ; [22 27],[77.45833333 65.54166667] ; [26.54166667 22.45833333],0
b4,1,0.139723,2.181008,[94 49] ; [27 23],[89.65284974 53.34715026] ; [31.34715026 18.65284974],0
s3,1,0.181654,1.784038,[75 67] ; [20 28],[71. 71.] ; [24. 24.],0
n4,1,0.184681,1.759547,[64 79] ; [17 33],[60.01554404 82.98445596] ; [20.98445596 29.01554404],0
a1,1,0.193593,1.690062,[  5 138] ; [ 4 46],[  6.66839378 136.33160622] ; [ 2.33160622 47.66839378],0
v3,1,0.223682,1.480592,[39 96] ; [10 40],[35.75675676 99.24324324] ; [13.24324324 36.75675676],0
n6,1,0.234219,1.415057,[89 53] ; [36 14],[92.44791667 49.55208333] ; [32.55208333 17.44791667],0
