Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,37.548362,[145  12] ; [53 35],[126.88163265  30.11836735] ; [71.11836735 16.88163265],1
p9,1,0.0,32.771978,[126  31] ; [37 47],[106.18672199  50.81327801] ; [56.81327801 27.18672199],1
p10,1,0.0,32.207633,[116  40] ; [32 54],[95.40495868 60.59504132] ; [52.59504132 33.40495868],1
p2,1,0.0,28.847858,[129  28] ; [43 44],[110.67213115  46.32786885] ; [61.32786885 25.67213115],1
r4,1,1e-06,24.211403,[132  26] ; [48 40],[115.6097561  42.3902439] ; [64.3902439 23.6097561],1
n6,1,2e-06,22.662539,[130  27] ; [48 40],[114.06530612  42.93469388] ; [63.93469388 24.06530612],1
b1,1,3.3e-05,17.238396,[ 52 106] ; [53 35],[67.43902439 90.56097561] ; [37.56097561 50.43902439],1
v4,1,0.000582,11.832595,[142  15] ; [65 23],[132.64897959  24.35102041] ; [74.35102041 13.64897959],1
a1,1,0.001115,10.626026,[  2 156] ; [ 9 79],[  7.06504065 150.93495935] ; [ 3.93495935 84.06504065],0
p4,1,0.002805,8.929946,[76 81] ; [25 62],[64.98770492 92.01229508] ; [36.01229508 50.98770492],0
s6,1,0.004158,8.213427,[71 82] ; [24 63],[60.5625 92.4375] ; [34.4375 52.5625],0
p8,1,0.007691,7.104114,[74 82] ; [26 61],[64.19753086 91.80246914] ; [35.80246914 51.19753086],0
p6,1,0.010416,6.562315,[ 46 109] ; [13 74],[ 37.7892562 117.2107438] ; [21.2107438 65.7892562],0
u2,1,0.012611,6.222898,[38 31] ; [11 26],[31.89622642 37.10377358] ; [17.10377358 19.89622642],0
p7,1,0.021073,5.320708,[84 70] ; [34 53],[75.40248963 78.59751037] ; [42.59751037 44.40248963],0
s8,1,0.042065,4.132586,[ 39 118] ; [12 75],[ 32.81557377 124.18442623] ; [18.18442623 68.81557377],0
r2,1,0.047024,3.944546,[139  18] ; [68 18],[133.74074074  23.25925926] ; [73.25925926 12.74074074],0
r1,1,0.06471,3.412365,[106  52] ; [48 39],[99.31428571 58.68571429] ; [54.68571429 32.31428571],0
n3,1,0.072305,3.229909,[30 11] ; [21 18],[26.1375 14.8625] ; [24.8625 14.1375],0
a6,1,0.106368,2.607368,[101  57] ; [47 41],[95.05691057 62.94308943] ; [52.94308943 35.05691057],0
n1,1,0.124672,2.357622,[13 29] ; [19 21],[16.3902439 25.6097561] ; [15.6097561 24.3902439],0
d4,1,0.135171,2.232093,[115  43] ; [56 32],[109.82926829  48.17073171] ; [61.17073171 26.82926829],0
v1,1,0.159893,1.975238,[ 53 103] ; [22 65],[ 48.14814815 107.85185185] ; [26.85185185 60.14814815],0
