Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,98.529191,[279  38] ; [49 68],[239.57603687  77.42396313] ; [88.42396313 28.57603687],1
n6,1,0.0,58.512894,[279  37] ; [64 53],[250.3187067  65.6812933] ; [92.6812933 24.3187067],1
p10,1,4.4e-05,16.692485,[258  57] ; [74 43],[242.08333333  72.91666667] ; [89.91666667 27.08333333],1
p9,1,0.000403,12.519234,[261  51] ; [79 37],[247.85046729  64.14953271] ; [92.14953271 23.85046729],1
p11,1,0.000536,11.986244,[257  61] ; [76 41],[243.43448276  74.56551724] ; [89.56551724 27.43448276],1
a2,1,0.001442,10.150848,[107 211] ; [21 96],[ 93.57241379 224.42758621] ; [34.42758621 82.57241379],0
p4,1,0.005505,7.705706,[169 147] ; [45 72],[156.17551963 159.82448037] ; [57.82448037 59.17551963],0
s7,1,0.006902,7.298342,[145 157] ; [36 73],[132.99756691 169.00243309] ; [48.00243309 60.99756691],0
v1,1,0.014089,6.026971,[162 144] ; [45 69],[150.81428571 155.18571429] ; [56.18571429 57.81428571],0
d2,1,0.026662,4.912551,[183 132] ; [54 63],[172.8125 142.1875] ; [64.1875 52.8125],0
a8,1,0.027182,4.879232,[ 48 243] ; [ 8 96],[ 41.2556962 249.7443038] ; [14.7443038 89.2556962],0
n1,1,0.028657,4.788125,[38 44] ; [ 8 25],[32.8 49.2] ; [13.2 19.8],0
p3,1,0.029718,4.725529,[142 174] ; [39 78],[132.09237875 183.90762125] ; [48.90762125 68.09237875],0
v4,1,0.031788,4.609906,[299  19] ; [101  14],[293.76443418  24.23556582] ; [106.23556582   8.76443418],0
a3,1,0.038976,4.261917,[259  58] ; [85 32],[251.26267281  65.73732719] ; [92.73732719 24.26267281],0
a4,1,0.040884,4.180799,[170 146] ; [50 67],[160.55427252 155.44572748] ; [59.44572748 57.55427252],0
s8,1,0.04107,4.173126,[128 187] ; [35 82],[118.85416667 196.14583333] ; [44.14583333 72.85416667],0
p1,1,0.073661,3.199502,[ 23 295] ; [  3 112],[ 19.09468822 298.90531178] ; [  6.90531178 108.09468822],0
