Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.846757,[65 24] ; [ 8 25],[53.25409836 35.74590164] ; [19.74590164 13.25409836],1
d2,1,0.442577,0.589593,[44 46] ; [14 20],[42.09677419 47.90322581] ; [15.90322581 18.09677419],0
u3,1,0.49668,0.462024,[16 13] ; [8 4],[16.97560976 12.02439024] ; [7.02439024 4.97560976],0
v4,1,0.497372,0.460539,[87  3] ; [31  2],[86.34146341  3.65853659] ; [31.65853659  1.34146341],0
u2,1,0.557741,0.34363,[14 15] ; [7 5],[14.85365854 14.14634146] ; [6.14634146 5.85365854],0
a6,1,0.595126,0.28241,[59 31] ; [24 10],[60.24193548 29.75806452] ; [22.75806452 11.24193548],0
r2,1,0.611083,0.2586,[82  8] ; [31  2],[82.68292683  7.31707317] ; [30.31707317  2.68292683],0
u1,1,0.667987,0.183966,[19 71] ; [ 6 28],[18.14516129 71.85483871] ; [ 6.85483871 27.14516129],0
s2,1,0.680873,0.169145,[62 28] ; [24  9],[62.92682927 27.07317073] ; [23.07317073  9.92682927],0
a2,1,0.744312,0.106373,[21 69] ; [ 7 27],[20.32258065 69.67741935] ; [ 7.67741935 26.32258065],0
a3,1,0.745654,0.105219,[61 29] ; [22 12],[60.24193548 29.75806452] ; [22.75806452 11.24193548],0
a5,1,0.799853,0.064281,[63 27] ; [23 11],[62.41935484 27.58064516] ; [23.58064516 10.41935484],0
n2,1,0.842103,0.039683,[17  4] ; [7 2],[16.8  4.2] ; [7.2 1.8],0
r4,1,0.84286,0.039298,[78 12] ; [29  5],[77.66129032 12.33870968] ; [29.33870968  4.66129032],0
b2,1,0.868739,0.027311,[11 39] ; [ 3 12],[10.76923077 39.23076923] ; [ 3.23076923 11.76923077],0
b3,1,0.868739,0.027311,[11 39] ; [ 3 12],[10.76923077 39.23076923] ; [ 3.23076923 11.76923077],0
a4,1,0.916156,0.011083,[38 52] ; [14 20],[37.74193548 52.25806452] ; [14.25806452 19.74193548],0
s3,1,0.94641,0.004518,[66 24] ; [24  9],[65.85365854 24.14634146] ; [24.14634146  8.85365854],0
n4,1,0.988917,0.000193,[61 29] ; [23 11],[60.96774194 29.03225806] ; [23.03225806 10.96774194],0
d3,1,0.993838,6e-05,[68 21] ; [26  8],[68.01626016 20.98373984] ; [25.98373984  8.01626016],0
