Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.664012,[3 5] ; [280  12],[7.54666667 0.45333333] ; [275.45333333  16.54666667],1
r3,1,3e-06,21.72327,[5 3] ; [281  10],[7.65217391 0.34782609] ; [278.34782609  12.65217391],1
v4,1,1.7e-05,18.458903,[6 2] ; [286   5],[7.81270903 0.18729097] ; [284.18729097   6.81270903],1
s2,1,0.000113,14.904869,[1 7] ; [216  75],[5.80602007 2.19397993] ; [211.19397993  79.80602007],1
s3,1,0.001592,9.969308,[2 6] ; [215  72],[5.88474576 2.11525424] ; [211.11525424  75.88474576],0
a3,1,0.002452,9.175776,[3 5] ; [235  55],[6.38926174 1.61073826] ; [231.61073826  58.38926174],0
n2,1,0.011442,6.395297,[1 3] ; [45 11],[3.06666667 0.93333333] ; [42.93333333 13.06666667],0
n6,1,0.018968,5.504467,[5 3] ; [258  31],[7.08417508 0.91582492] ; [255.91582492  33.08417508],0
n4,1,0.026495,4.923402,[4 4] ; [237  54],[6.44816054 1.55183946] ; [234.55183946  56.44816054],0
r1,1,0.037948,4.307347,[5 3] ; [254  36],[6.95302013 1.04697987] ; [252.04697987  37.95302013],0
n5,1,0.042713,4.106736,[4 4] ; [231  59],[6.30872483 1.69127517] ; [228.69127517  61.30872483],0
n3,1,0.053795,3.719054,[1 3] ; [40 16],[2.73333333 1.26666667] ; [38.26666667 17.73333333],0
d1,1,0.060862,3.513736,[3 5] ; [201  91],[5.44 2.56] ; [198.56  93.44],0
p3,1,0.079843,3.068102,[2 6] ; [163 127],[4.4295302 3.5704698] ; [160.5704698 129.4295302],0
b1,1,0.108279,2.579165,[5 3] ; [102 190],[2.85333333 5.14666667] ; [104.14666667 187.85333333],0
a4,1,0.177712,1.816654,[2 6] ; [143 148],[3.87959866 4.12040134] ; [141.12040134 149.87959866],0
p6,1,0.228129,1.452492,[2 6] ; [134 154],[3.67567568 4.32432432] ; [132.32432432 155.67567568],0
p4,1,0.254797,1.296808,[4 4] ; [200  90],[5.47651007 2.52348993] ; [198.52348993  91.47651007],0
u1,1,0.266062,1.236939,[1 7] ; [ 90 202],[2.42666667 5.57333333] ; [ 88.57333333 203.42666667],0
d2,1,0.275134,1.19097,[3 5] ; [165 125],[4.51006711 3.48993289] ; [163.48993289 126.51006711],0
d4,1,0.330196,0.948128,[6 2] ; [252  38],[6.9261745 1.0738255] ; [251.0738255  38.9261745],0
v3,1,0.342049,0.902735,[5 3] ; [127 152],[3.67944251 4.32055749] ; [128.32055749 150.67944251],0
v2,1,0.401379,0.704192,[4 4] ; [183 101],[5.12328767 2.87671233] ; [181.87671233 102.12328767],0
b5,1,0.415276,0.663646,[4 4] ; [187 105],[5.09333333 2.90666667] ; [185.90666667 106.09333333],0
u2,1,0.434922,0.609645,[4 1] ; [35 21],[3.19672131 1.80327869] ; [35.80327869 20.19672131],0
p11,1,0.498473,0.458186,[7 1] ; [226  66],[6.21333333 1.78666667] ; [226.78666667  65.21333333],0
p5,1,0.51133,0.431344,[2 6] ; [ 47 242],[1.31986532 6.68013468] ; [ 47.68013468 241.31986532],0
a2,1,0.523213,0.407556,[2 6] ; [105 187],[2.85333333 5.14666667] ; [104.14666667 187.85333333],0
b4,1,0.558409,0.342466,[4 4] ; [176 116],[4.8 3.2] ; [175.2 116.8],0
s4,1,0.588034,0.293424,[1 7] ; [ 59 232],[1.60535117 6.39464883] ; [ 58.39464883 232.60535117],0
p7,1,0.632076,0.229256,[5 3] ; [197  83],[5.61111111 2.38888889] ; [196.38888889  83.61111111],0
d3,1,0.659779,0.193792,[7 1] ; [236  54],[6.52348993 1.47651007] ; [236.47651007  53.52348993],0
p8,1,0.672661,0.178505,[4 4] ; [165 122],[4.58305085 3.41694915] ; [164.41694915 122.58305085],0
s5,1,0.674034,0.17692,[3 5] ; [126 154],[3.58333333 4.41666667] ; [125.41666667 154.58333333],0
a8,1,0.683849,0.165825,[1 7] ; [ 46 208],[1.4351145 6.5648855] ; [ 45.5648855 208.4351145],0
a5,1,0.758986,0.094134,[6 2] ; [232  60],[6.34666667 1.65333333] ; [231.65333333  60.34666667],0
d5,1,0.760369,0.093023,[7 1] ; [242  48],[6.68456376 1.31543624] ; [242.31543624  47.68456376],0
s8,1,0.78361,0.075415,[5 3] ; [194  95],[5.36026936 2.63973064] ; [193.63973064  95.36026936],0
a6,1,0.79049,0.070583,[6 2] ; [228  61],[6.3030303 1.6969697] ; [227.6969697  61.3030303],0
s6,1,0.790962,0.070257,[7 1] ; [242  46],[6.72972973 1.27027027] ; [242.27027027  45.72972973],0
v1,1,0.816064,0.054108,[5 3] ; [167 119],[4.68027211 3.31972789] ; [167.31972789 118.68027211],0
p12,1,0.867592,0.027795,[1 7] ; [ 31 260],[0.85618729 7.14381271] ; [ 31.14381271 259.85618729],0
p9,1,0.873214,0.025465,[7 1] ; [258  31],[7.13804714 0.86195286] ; [257.86195286  31.13804714],0
p2,1,0.901367,0.01536,[7 1] ; [251  41],[6.88 1.12] ; [251.12  40.88],0
p10,1,0.938134,0.006024,[7 1] ; [251  39],[6.9261745 1.0738255] ; [251.0738255  38.9261745],0
b3,1,0.938751,0.005904,[2 3] ; [ 77 124],[1.91747573 3.08252427] ; [ 77.08252427 123.91747573],0
b2,1,0.938751,0.005904,[2 3] ; [ 77 124],[1.91747573 3.08252427] ; [ 77.08252427 123.91747573],0
