Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.002131,9.433283,[20  6] ; [ 9 17],[14.5 11.5] ; [14.5 11.5],0
p4,1,0.03851,4.282353,[12 14] ; [ 5 21],[ 8.5 17.5] ; [ 8.5 17.5],0
a7,1,0.05203,3.774815,[16 10] ; [ 9 17],[12.5 13.5] ; [12.5 13.5],0
a4,1,0.056686,3.631788,[11 14] ; [ 5 21],[ 7.84313725 17.15686275] ; [ 8.15686275 17.84313725],0
u2,1,0.07776,3.111111,[5 7] ; [ 2 14],[3. 9.] ; [ 4. 12.],0
d1,1,0.0803,3.058824,[12 14] ; [ 6 20],[ 9. 17.] ; [ 9. 17.],0
p3,1,0.109315,2.564103,[ 9 17] ; [ 4 22],[ 6.5 19.5] ; [ 6.5 19.5],0
r1,1,0.14989,2.073365,[12 14] ; [ 7 19],[ 9.5 16.5] ; [ 9.5 16.5],0
a6,1,0.165205,1.925926,[15 11] ; [10 16],[12.5 13.5] ; [12.5 13.5],0
s6,1,0.179759,1.799617,[ 9 16] ; [ 5 21],[ 6.8627451 18.1372549] ; [ 7.1372549 18.8627451],0
a8,1,0.201652,1.63037,[ 5 20] ; [ 2 24],[ 3.43137255 21.56862745] ; [ 3.56862745 22.43137255],0
a3,1,0.209686,1.57359,[14 11] ; [10 16],[11.76470588 13.23529412] ; [12.23529412 13.76470588],0
p7,1,0.229421,1.444444,[10 16] ; [ 6 20],[ 8. 18.] ; [ 8. 18.],0
n4,1,0.229421,1.444444,[20  6] ; [16 10],[18.  8.] ; [18.  8.],0
p5,1,0.278923,1.172332,[ 3 22] ; [ 1 25],[ 1.96078431 23.03921569] ; [ 2.03921569 23.96078431],0
s4,1,0.297953,1.083333,[ 1 25] ; [ 3 23],[ 2. 24.] ; [ 2. 24.],0
p9,1,0.322009,0.980769,[14 12] ; [10 15],[12.23529412 13.76470588] ; [11.76470588 13.23529412],0
d2,1,0.331382,0.943488,[13 12] ; [10 16],[11.2745098 13.7254902] ; [11.7254902 14.2745098],0
n5,1,0.375144,0.786555,[19  7] ; [16 10],[17.5  8.5] ; [17.5  8.5],0
a1,1,0.385332,0.753623,[ 4 22] ; [ 2 24],[ 3. 23.] ; [ 3. 23.],0
d4,1,0.387615,0.746411,[18  8] ; [15 11],[16.5  9.5] ; [16.5  9.5],0
s5,1,0.413213,0.669538,[ 4 22] ; [ 2 23],[ 3.05882353 22.94117647] ; [ 2.94117647 22.05882353],0
u3,1,0.435678,0.607639,[ 1 11] ; [ 3 13],[ 1.71428571 10.28571429] ; [ 2.28571429 13.71428571],0
n3,1,0.528265,0.397727,[4 7] ; [5 5],[4.71428571 6.28571429] ; [4.28571429 5.71428571],0
u1,1,0.552003,0.353741,[ 2 24] ; [ 1 25],[ 1.5 24.5] ; [ 1.5 24.5],0
p11,1,0.574536,0.315152,[12 14] ; [10 16],[11. 15.] ; [11. 15.],0
d3,1,0.574536,0.315152,[12 14] ; [10 16],[11. 15.] ; [11. 15.],0
v2,1,0.610764,0.259063,[ 9 17] ; [ 7 18],[ 8.15686275 17.84313725] ; [ 7.84313725 17.15686275],0
s1,1,0.638069,0.221277,[ 2 24] ; [ 3 23],[ 2.5 23.5] ; [ 2.5 23.5],0
p10,1,0.644634,0.212732,[11 15] ; [ 9 16],[10.19607843 15.80392157] ; [ 9.80392157 15.19607843],0
v3,1,0.684522,0.165079,[ 3 23] ; [ 4 22],[ 3.5 22.5] ; [ 3.5 22.5],0
p8,1,0.686737,0.162641,[ 7 18] ; [ 6 20],[ 6.37254902 18.62745098] ; [ 6.62745098 19.37254902],0
s3,1,0.692005,0.156923,[ 8 18] ; [ 9 16],[ 8.66666667 17.33333333] ; [ 8.33333333 16.66666667],0
s2,1,0.713947,0.134367,[ 5 21] ; [ 4 22],[ 4.5 21.5] ; [ 4.5 21.5],0
b1,1,0.781354,0.077037,[13 13] ; [12 14],[12.5 13.5] ; [12.5 13.5],0
b5,1,0.781354,0.077037,[13 13] ; [14 12],[13.5 12.5] ; [13.5 12.5],0
n1,1,0.800838,0.063636,[5 6] ; [4 6],[4.71428571 6.28571429] ; [4.28571429 5.71428571],0
b2,1,0.805453,0.060662,[ 5 11] ; [ 6 11],[ 5.33333333 10.66666667] ; [ 5.66666667 11.33333333],0
b3,1,0.805453,0.060662,[ 5 11] ; [ 6 11],[ 5.33333333 10.66666667] ; [ 5.66666667 11.33333333],0
n2,1,0.834996,0.043388,[5 6] ; [5 5],[5.23809524 5.76190476] ; [4.76190476 5.23809524],0
p2,1,0.867057,0.028022,[10 15] ; [11 15],[10.29411765 14.70588235] ; [10.70588235 15.29411765],0
n6,1,0.877192,0.02388,[11 14] ; [12 14],[11.2745098 13.7254902] ; [11.7254902 14.2745098],0
r3,1,0.877192,0.02388,[14 11] ; [14 12],[13.7254902 11.2745098] ; [14.2745098 11.7254902],0
r2,1,0.981875,0.000516,[13 11] ; [14 12],[12.96 11.04] ; [14.04 11.96],0
s8,1,1.0,0.0,[ 3 23] ; [ 3 23],[ 3. 23.] ; [ 3. 23.],0
p1,1,1.0,0.0,[ 3 23] ; [ 3 23],[ 3. 23.] ; [ 3. 23.],0
p6,1,1.0,0.0,[ 4 21] ; [ 4 21],[ 4. 21.] ; [ 4. 21.],0
v1,1,1.0,0.0,[ 6 20] ; [ 6 20],[ 6. 20.] ; [ 6. 20.],0
b4,1,1.0,0.0,[15 11] ; [15 11],[15. 11.] ; [15. 11.],0
r4,1,1.0,0.0,[ 7 19] ; [ 7 19],[ 7. 19.] ; [ 7. 19.],0
