Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.003879,8.339768,[7 3] ; [67  3],[9.25 0.75] ; [64.75  5.25],0
r4,1,0.004147,8.218344,[7 4] ; [65  5],[9.77777778 1.22222222] ; [62.22222222  7.77777778],0
p2,1,0.016261,5.774454,[5 6] ; [54 14],[8.21518987 2.78481013] ; [50.78481013 17.21518987],0
a7,1,0.030534,4.678983,[5 6] ; [53 16],[7.975 3.025] ; [50.025 18.975],0
a6,1,0.041902,4.139178,[4 7] ; [47 22],[7.0125 3.9875] ; [43.9875 25.0125],0
r1,1,0.101215,2.686293,[7 4] ; [59 11],[8.96296296 2.03703704] ; [57.03703704 12.96296296],0
a3,1,0.111725,2.529644,[9 2] ; [39 30],[6.6 4.4] ; [41.4 27.6],0
b4,1,0.11737,2.452066,[4 7] ; [43 27],[6.38271605 4.61728395] ; [40.61728395 29.38271605],0
p6,1,0.123136,2.376976,[2 9] ; [29 39],[4.3164557 6.6835443] ; [26.6835443 41.3164557],0
p4,1,0.124696,2.357323,[3 8] ; [35 32],[5.35897436 5.64102564] ; [32.64102564 34.35897436],0
d3,1,0.124911,2.354634,[3 8] ; [36 33],[5.3625 5.6375] ; [33.6375 35.3625],0
r3,1,0.127916,2.317615,[10  1] ; [69  1],[10.72839506  0.27160494] ; [68.27160494  1.72839506],0
p7,1,0.133837,2.247426,[5 6] ; [46 21],[7.19230769 3.80769231] ; [43.80769231 23.19230769],0
s5,1,0.143606,2.138889,[ 1 10] ; [20 46],[3. 8.] ; [18. 48.],0
d2,1,0.196801,1.665958,[ 1 10] ; [19 51],[2.71604938 8.28395062] ; [17.28395062 52.71604938],0
p9,1,0.206661,1.594661,[7 4] ; [54 13],[8.6025641 2.3974359] ; [52.3974359 14.6025641],0
n5,1,0.289811,1.120497,[7 4] ; [54 15],[8.3875 2.6125] ; [52.6125 16.3875],0
p10,1,0.316923,1.001604,[7 4] ; [52 15],[8.32051282 2.67948718] ; [50.67948718 16.32051282],0
a8,1,0.403019,0.699301,[2 8] ; [ 7 58],[1.2 8.8] ; [ 7.8 57.2],0
v4,1,0.438005,0.601504,[9 1] ; [67  3],[9.5 0.5] ; [66.5  3.5],0
b1,1,0.468304,0.525974,[6 5] ; [30 40],[4.88888889 6.11111111] ; [31.11111111 38.88888889],0
n4,1,0.478378,0.502559,[7 4] ; [51 18],[7.975 3.025] ; [50.025 18.975],0
s8,1,0.50483,0.444769,[3 8] ; [26 43],[3.9875 7.0125] ; [25.0125 43.9875],0
s7,1,0.580718,0.305075,[4 7] ; [29 35],[4.84 6.16] ; [28.16 35.84],0
v1,1,0.581663,0.303553,[6 5] ; [43 25],[6.82278481 4.17721519] ; [42.17721519 25.82278481],0
s4,1,0.61773,0.249071,[ 1 10] ; [10 58],[1.53164557 9.46835443] ; [ 9.46835443 58.53164557],0
p1,1,0.660186,0.193298,[2 9] ; [ 9 59],[1.53164557 9.46835443] ; [ 9.46835443 58.53164557],0
s6,1,0.695032,0.153691,[7 4] ; [39 29],[6.40506329 4.59493671] ; [39.59493671 28.40506329],0
p8,1,0.718596,0.129842,[6 5] ; [41 27],[6.5443038 4.4556962] ; [40.4556962 27.5443038],0
d4,1,0.745441,0.105402,[5 6] ; [35 34],[5.5 5.5] ; [34.5 34.5],0
a5,1,0.790947,0.070268,[7 4] ; [41 28],[6.6 4.4] ; [41.4 27.6],0
b5,1,0.847482,0.036992,[6 5] ; [36 34],[5.7037037 5.2962963] ; [36.2962963 33.7037037],0
p3,1,0.849804,0.03586,[5 6] ; [33 35],[5.29113924 5.70886076] ; [32.70886076 35.29113924],0
s3,1,0.892947,0.018111,[6 5] ; [38 29],[6.20512821 4.79487179] ; [37.79487179 29.20512821],0
p11,1,0.932484,0.007177,[9 2] ; [58 12],[9.09876543 1.90123457] ; [57.90123457 12.09876543],0
b3,1,0.940505,0.00557,[2 4] ; [14 30],[1.92 4.08] ; [14.08 29.92],0
b2,1,0.940505,0.00557,[2 4] ; [14 30],[1.92 4.08] ; [14.08 29.92],0
a4,1,0.948905,0.004107,[2 9] ; [12 57],[1.925 9.075] ; [12.075 56.925],0
u3,1,0.964716,0.001957,[1 1] ; [16 15],[1.03030303 0.96969697] ; [15.96969697 15.03030303],0
v3,1,0.987173,0.000258,[6 5] ; [38 32],[5.97530864 5.02469136] ; [38.02469136 31.97530864],0
s2,1,0.99341,6.8e-05,[5 6] ; [31 37],[5.01265823 5.98734177] ; [30.98734177 37.01265823],0
n1,1,1.0,0.0,[1 2] ; [4 8],[1. 2.] ; [4. 8.],0
